question,answer
"Ирландская писательница Мария Эджуорт, с семьёй которой подружился Уильям, назвала его «чудом талантливости, о котором профессор Бринкли говорит, что он может стать вторым Н».","Ирландская писательница Мария Эджуорт, с семьёй которой подружился Уильям, назвала его «чудом талантливости, о котором профессор Бринкли говорит, что он может стать вторым Ньютоном»."
"Шотландский математик Питер Тэт назвал эти работы «крупнейшим дополнением теоретической динамики со времени великих эпох Н и Лагранжа».","Шотландский математик Питер Тэт назвал эти работы «крупнейшим дополнением теоретической динамики со времени великих эпох Ньютона и Лагранжа»."
"выс. центра населённого пункта — 50 м над уровнем моря.","Высота центра населённого пункта — 50 метров над уровнем моря."
"Первого серьёзного успеха на взрослом международном уровне добился в 1981 г, когда побывал на чемпионате мира в английском Ноттингеме, откуда привёз награду бронзового достоинства, выигранную в зачёте одноместных каноэ на дистанции 500 м.","Первого серьёзного успеха на взрослом международном уровне добился в 1981 году, когда побывал на чемпионате мира в английском Ноттингеме, откуда привёз награду бронзового достоинства, выигранную в зачёте одноместных каноэ на дистанции 500 метров."
"г спустя выступил на мировом первенстве в югославском Белграде, где получил серебро в гонке одиночек на пятистах м и золото в гонке двоек на тысяче м — вместе с напарником Дьюлой Хайду.","Год спустя выступил на мировом первенстве в югославском Белграде, где получил серебро в гонке одиночек на пятистах метрах и золото в гонке двоек на тысяче метрах — вместе с напарником Дьюлой Хайду."
"В 1985 г на чемпионате мира в бельгийском Мехелене Шаруши Киш получил золото в двойках на пятистах м.","В 1985 году на чемпионате мира в бельгийском Мехелене Шаруши Киш получил золото в двойках на пятистах метрах."
"В следующем сезоне на аналогичных соревнованиях в канадском Монреале защитил чемпионское звание в этой дисциплине, кроме того, взял золото в двойках на тысяче м, став таким образом четырёхкратным чемпионом мира.","В следующем сезоне на аналогичных соревнованиях в канадском Монреале защитил чемпионское звание в этой дисциплине, кроме того, взял золото в двойках на тысяче метрах, став таким образом четырёхкратным чемпионом мира."
"Благодаря череде удачных выступлений удостоился права защищать честь страны на Олимпийских играх 1988 года в Сеуле — вместе с напарником по команде Иштваном Вашкути сумел пробиться в финал программы двухместных каноэ на дистанции 500 м, но в решающем заезде финишировал только шестым.","Благодаря череде удачных выступлений удостоился права защищать честь страны на Олимпийских играх 1988 года в Сеуле — вместе с напарником по команде Иштваном Вашкути сумел пробиться в финал программы двухместных каноэ на дистанции 500 метров, но в решающем заезде финишировал только шестым."
"Приливы и отливы, как правило, чередуются с интервалом в полсуток; выс. приливной волны существенно варьирует, от почти 6 м у Дувра до практически незаметного подъёма у Браун-Риджа в 115 милях северо-восточнее.","Приливы и отливы, как правило, чередуются с интервалом в полсуток; высота приливной волны существенно варьирует, от почти 6 метров у Дувра до практически незаметного подъёма у Браун-Риджа в 115 милях северо-восточнее."
"Заплыв из Дувра в Кале совершил брит. капитан Мэтью Уэбб, преодолевший дистанцию в 64 км за 21 час 45 минут.","Заплыв из Дувра в Кале совершил британский капитан Мэтью Уэбб, преодолевший дистанцию в 64 километра за 21 час 45 минут."
"Входит в одноимённую систему озёр из шести водоёмов общей площадью более восьмидесяти квадратных км, которые последовательно соединяются широкими протоками Шонсяягай, Яряганто и другими.","Входит в одноимённую систему озёр из шести водоёмов общей площадью более восьмидесяти квадратных километров, которые последовательно соединяются широкими протоками Шонсяягай, Яряганто и другими."
"дл. озера равна 10,6 км, максимальная шир. составляет 5,5 км.","Длина озера равна 10,6 километрам, максимальная ширина составляет 5,5 километра."
"с. находится на севере Курганской области, в пределах юго-западной части Западно-Сибирской равнины, в подтаёжно-лесостепной зоне, на правом берегу реки Исети, на расстоянии примерно 28 км (по прямой) к юго-востоку от села Шатрова, административного центра района.","Село находится на севере Курганской области, в пределах юго-западной части Западно-Сибирской равнины, в подтаёжно-лесостепной зоне, на правом берегу реки Исети, на расстоянии примерно 28 километров (по прямой) к юго-востоку от села Шатрова, административного центра района."
"Абсолютная выс. — 68 м над уровнем моря.","Абсолютная высота — 68 метров над уровнем моря."
"Поддержка реальных единиц измерения (мм)","Поддержка реальных единиц измерения (миллиметры)"
"Золото континентального первенства Логвиненко завоевала в эстафете 4×400 м на чемпионате Европы 2012 в Хельсинки вместе с Ольгой Земляк, Юлией Олишевской и Натальей Пигидой.","Золото континентального первенства Логвиненко завоевала в эстафете 4×400 метров на чемпионате Европы 2012 в Хельсинки вместе с Ольгой Земляк, Юлией Олишевской и Натальей Пигидой."
"На лондонской Олимпиаде укр. эстафетная команда на дистанции 400 м финишировала четвёртой.","На лондонской Олимпиаде украинская эстафетная команда на дистанции 400 метров финишировала четвёртой."
"Участница Олимпиады 2016 в эстафете 4х400 м.","Участница Олимпиады 2016 в эстафете 4х400 метров."
"24 января 2018 года 21-летний Ляйтнер выиграл золото в индивидуальной гонке на чемпионате Европы в Италии, на 43 с опередив чеха Томаша Крупчика.","24 января 2018 года 21-летний Ляйтнер выиграл золото в индивидуальной гонке на чемпионате Европы в Италии, на 43 секунды опередив чеха Томаша Крупчика."
"В 2011 г к тройке лидеров приблизилась певица Мика Н, заняв 4 место.","В 2011 году к тройке лидеров приблизилась певица Мика Ньютон, заняв 4 место."
"По версии, опубликованной в официальном описании путешествия 1831 года, Беллинсгаузен утверждал, что 14 мая 1820 года Губин подтягивал блоки на грот-мачте, и сорвался с высоты ок. 14 м, и упал на бейфут, получив сильное кровотечение, от которого и скончался 23 мая.","По версии, опубликованной в официальном описании путешествия 1831 года, Беллинсгаузен утверждал, что 14 мая 1820 года Губин подтягивал блоки на грот-мачте, и сорвался с высоты около 14 метров, и упал на бейфут, получив сильное кровотечение, от которого и скончался 23 мая."
"Учдраг расположен на северо-востоке Бадахшана, в высокогорной местности, на левом берегу реки Пяндж, вблизи государственной границы с Таджикистаном, на расстоянии приблизительно 108 км к востоку-юго-востоку (ESE) от города Файзабада, административного центра вилаята.","Учдраг расположен на северо-востоке Бадахшана, в высокогорной местности, на левом берегу реки Пяндж, вблизи государственной границы с Таджикистаном, на расстоянии приблизительно 108 километров к востоку-юго-востоку (ESE) от города Файзабада, административного центра вилаята."
"Абсолютная выс. — 2558 м над уровнем моря.","Абсолютная высота — 2558 метров над уровнем моря."
"д. находится в юго-восточной части Псковской области, в зоне хвойно-широколиственных лесов, к югу от реки Гредицы, при автодороге 58К-079, на расстоянии примерно 8 км (по прямой) к юго-юго-востоку (SSE) от посёлка городского типа Локни, административного центра района.","Деревня находится в юго-восточной части Псковской области, в зоне хвойно-широколиственных лесов, к югу от реки Гредицы, при автодороге 58К-079, на расстоянии примерно 8 километров (по прямой) к юго-юго-востоку (SSE) от посёлка городского типа Локни, административного центра района."
"Тем не менее, существуют попытки определить божественную сущность и рациональность веры с позиций научного метода, напр., знаменитое пари Па.","Тем не менее, существуют попытки определить божественную сущность и рациональность веры с позиций научного метода, например, знаменитое пари Паскаля."
"Завоевал серебряную медаль на дистанции в 400 м вольным стилем на летних Олимпийских играх 2008 в Пекине со временем 3:42.44, лишь на 0,58 с отстав от золотого медалиста, южнокорейца Пак Тхэ Хвана.","Завоевал серебряную медаль на дистанции в 400 метров вольным стилем на летних Олимпийских играх 2008 в Пекине со временем 3:42.44, лишь на 0,58 секунды отстав от золотого медалиста, южнокорейца Пак Тхэ Хвана."
"Этот результат сделал его третьим по времени, на дистанции в 400 м вольным стилем, в истории (а также этот результат стал национальным рекордом Китая).","Этот результат сделал его третьим по времени, на дистанции в 400 метров вольным стилем, в истории (а также этот результат стал национальным рекордом Китая)."
"На чемпионате мира по водным видам в Риме в 2009 г выиграл бронзовую медаль в мужских соревнования на дистанции в 400 м вольным стилем и золотую медаль на дистанции в 800 м вольным стилем (7:32.12).","На чемпионате мира по водным видам в Риме в 2009 году выиграл бронзовую медаль в мужских соревнования на дистанции в 400 метров вольным стилем и золотую медаль на дистанции в 800 метров вольным стилем (7:32.12)."
"Занимая территорию в 2653 квадратных км, Дорсет граничит с четырьмя другими английскими графствами: с Девоном на западе, Сомерсетом на северо-западе, Уилтширом на северо-востоке и Хэмпширом на востоке.","Занимая территорию в 2653 квадратных километра, Дорсет граничит с четырьмя другими английскими графствами: с Девоном на западе, Сомерсетом на северо-западе, Уилтширом на северо-востоке и Хэмпширом на востоке."
"Счёт в матче открыли амстердамцы, благодаря голу Пита ван Ренена, однако гости смогли сравнять счёт после дальнего удара ван Хоффа с 40 м.","Счёт в матче открыли амстердамцы, благодаря голу Пита ван Ренена, однако гости смогли сравнять счёт после дальнего удара ван Хоффа с 40 метров."
"Устье реки находится в 90 км по левому берегу реки Уза у села Чардым на высоте 166,2 м над уровнем моря.","Устье реки находится в 90 км по левому берегу реки Уза у села Чардым на высоте 166,2 метра над уровнем моря."
"шир. реки в низовьях — 14 м, глубина — 0,9 м, скорость течения воды — 0,3 м/с.","Ширина реки в низовьях — 14 метров, глубина — 0,9 метра, скорость течения воды — 0,3 м/с."
"д. находится на юго-западе Курской области, в пределах Обоянской гряды, в юго-западной части Среднерусской возвышенности, в лесостепной зоне, на левом берегу реки Ивницы, на расстоянии примерно 23 км (по прямой) к северу от города Суджи, административного центра района.","Деревня находится на юго-западе Курской области, в пределах Обоянской гряды, в юго-западной части Среднерусской возвышенности, в лесостепной зоне, на левом берегу реки Ивницы, на расстоянии примерно 23 километров (по прямой) к северу от города Суджи, административного центра района."
"Абсолютная выс. — 198 м над уровнем моря.","Абсолютная высота — 198 метров над уровнем моря."
"Находится на 176-м км Киевского ш., у моста через реку Угра.","Находится на 176-м километре Киевского шоссе, у моста через реку Угра."
"выс. памятника — 6 м.","Высота памятника — 6 метров."
"выс. скульптуры составляет пять с половиной м, постамента — четыре м.","Высота скульптуры составляет пять с половиной метров, постамента — четыре метра."
"Скульптуру высотой 2,85 м установили на трёхметровый гранитный пьедестал.","Скульптуру высотой 2,85 метра установили на трёхметровый гранитный пьедестал."
"Члены её бригады взяли на себя социалистич. обязательство получить в этом г в среднем по 3800 кг молока от каждой коровы.","Члены её бригады взяли на себя социалистическое обязательство получить в этом году в среднем по 3800 килограммов молока от каждой коровы."
"По итогам этого года было коллектив получил перевыполнил принятое обязательство на 456 кг.","По итогам этого года было коллектив получил перевыполнил принятое обязательство на 456 килограмм."
"Елизавета Сторожна получила в 1974 г в среднем с каждой коровы по 6479 кг молока.","Елизавета Сторожна получила в 1974 году в среднем с каждой коровы по 6479 килограмм молока."
"Город расположен в юго-восточной части департамента, к востоку от реки Арены (бассейн Магдалены), на расстоянии приблизительно 150 км к юго-юго-востоку (SSE) от Санта-Марты, административного центра департамента Магдалена.","Город расположен в юго-восточной части департамента, к востоку от реки Арены (бассейн Магдалены), на расстоянии приблизительно 150 километров к юго-юго-востоку (SSE) от Санта-Марты, административного центра департамента Магдалена."
"Абсолютная выс. — 252 м над уровнем моря.","Абсолютная высота — 252 метра над уровнем моря."
"пос. расположен на степной местности в 11 км восточнее города Гай.","Посёлок расположен на степной местности в 11 километрах восточнее города Гай."
"В полутора км восточнее Херсона расположено оз. Херсон.","В полутора километрах восточнее Херсона расположено озеро Херсон."
"Башня 41 м (135 футов) в высоту построена из гранита, к-рый был подготовлен на материковой части Корнуолла.","Башня 41 метров (135 футов) в высоту построена из гранита, который был подготовлен на материковой части Корнуолла."
"За 46 дней кавалеристы прошли ок. 1 600 км.","За 46 дней кавалеристы прошли около 1 600 километров."
"Такие муравьи выбрызгивают секрет на расстояние до нескольких см, одновременно выделяя «феромоны тревоги».","Такие муравьи выбрызгивают секрет на расстояние до нескольких сантиметров, одновременно выделяя «феромоны тревоги»."
"Проведённое иссл. показало, что их челюсти защёлкиваются со скоростью от 126 до 230 км/ч, за 130 мкс в среднем.","Проведённое исследование показало, что их челюсти защёлкиваются со скоростью от 126 до 230 км/ч, за 130 микросекунд в среднем."
"д. находится в северо-западной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Валдайской возвышенности, на левом берегу реки Осницкой, при автодороге 28Н-1197, на расстоянии примерно 18 км (по прямой) к северо-востоку от города Осташкова, административного центра округа.","Деревня находится в северо-западной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Валдайской возвышенности, на левом берегу реки Осницкой, при автодороге 28Н-1197, на расстоянии примерно 18 километров (по прямой) к северо-востоку от города Осташкова, административного центра округа."
"Абсолютная выс. — 212 м над уровнем моря.","Абсолютная высота — 212 метров над уровнем моря."
"В ходе Венской операции дивизия прошла с боями св. 300 км.","В ходе Венской операции дивизия прошла с боями свыше 300 километров."
"В отдельные дни темп наступления её достигал 25—30 км в сутки.","В отдельные дни темп наступления её достигал 25—30 километров в сутки."
"терр. военного городка представляла собой быв. вахтенный городок строителей Ростовской АЭС, располож. в 3 км от атомной станции.","Территория военного городка представляла собой бывший вахтенный городок строителей Ростовской АЭС, расположенный в 3 километрах от атомной станции."
"W — шир. карты (в м или пикселах);","W — ширина карты (в метрах или пикселах);"
"H — выс. карты (в м или пикселах);","H — высота карты (в метрах или пикселах);"
"30 мая 1973 года, во время испытательного полёта (аэродром Ахтубинск), на скорости 1100 км/ч и высоте ок. км МиГ-25П, пилотируемый А. Кузнецовым, вошёл в неконтролируемое вращение.","30 мая 1973 года, во время испытательного полёта (аэродром Ахтубинск), на скорости 1100 км/ч и высоте около километра МиГ-25П, пилотируемый А. Кузнецовым, вошёл в неконтролируемое вращение."
"После очередного выхода на максимальную скорость на высоте одного км экипаж услышал сзади за кабиной какой-то взрыв и самолёт тут же пошёл «на нос».","После очередного выхода на максимальную скорость на высоте одного километра экипаж услышал сзади за кабиной какой-то взрыв и самолёт тут же пошёл «на нос»."
"На высоте 6000 м, на дозвуковой скорости сделал неск. пологих наборов высоты и таких же снижений и вдруг самолет, постепенно увеличивая угол пикирования и скорость, начал падать.","На высоте 6000 метров, на дозвуковой скорости сделал несколько пологих наборов высоты и таких же снижений и вдруг самолет, постепенно увеличивая угол пикирования и скорость, начал падать."
"16 июля 1983 года под Ахтубинском при прочностных испытаниях, на высоте 1000 м и при максимальной приборной скорости св. 1000 км/час, разрушился носок и ч. консоли крыла самолёта Су-27, к-рый пилотировал Н. Ф. Садовников.","16 июля 1983 года под Ахтубинском при прочностных испытаниях, на высоте 1000 метров и при максимальной приборной скорости свыше 1000 км/час, разрушился носок и часть консоли крыла самолёта Су-27, который пилотировал Н. Ф. Садовников."
"На высоте ок. 5000 м лётчик благополучно катапультировался.","На высоте около 5000 метров лётчик благополучно катапультировался."
"Крыло нач. складываться при выполнении пикирования с 2000 до 500 м.","Крыло начало складываться при выполнении пикирования с 2000 до 500 метров."
"шир. в верховьях ок. 10-12 м, скорость течения 0,4 м/с, в среднем течении шир. составляет 30-50 м, в низовьях доходит до 70.","Ширина в верховьях около 10-12 метров, скорость течения 0,4 м/с, в среднем течении ширина составляет 30-50 метров, в низовьях доходит до 70."
"Лу Дун выиграла золото на Паралимпийских играх 2012 года в Лондоне в заплыве на 100 м на спине среди женщин S6 и серебро в женском заплыве на 50 м баттерфляем S6.","Лу Дун выиграла золото на Паралимпийских играх 2012 года в Лондоне в заплыве на 100 метров на спине среди женщин S6 и серебро в женском заплыве на 50 метров баттерфляем S6."
"На Паралимпийских играх в Рио-де-Жанейро в 2016 г Лу Дун завоевала серебро в заплыве на 100 м на спине среди женщин в категории S6.","На Паралимпийских играх в Рио-де-Жанейро в 2016 году Лу Дун завоевала серебро в заплыве на 100 метров на спине среди женщин в категории S6."
"Также на этой Паралимпиаде она стала чемпионкой в дисциплине 50 м баттерфляем S5.","Также на этой Паралимпиаде она стала чемпионкой в дисциплине 50 метров баттерфляем S5."
"д. находится в северо-восточной части Чувашии, в пределах Чувашского плато, в зоне хвойно-широколиственных лесов, к северу от автодороги 97Н-028, на расстоянии примерно 18 км (по прямой) к югу от города Мариинский Посад, административного центра района.","Деревня находится в северо-восточной части Чувашии, в пределах Чувашского плато, в зоне хвойно-широколиственных лесов, к северу от автодороги 97Н-028, на расстоянии примерно 18 километров (по прямой) к югу от города Мариинский Посад, административного центра района."
"Абсолютная выс. — 139 м над уровнем моря.","Абсолютная высота — 139 метров над уровнем моря."
"д. расположена в северо-восточной части Ивановской области, в зоне хвойно-широколиственных лесов, в пределах северо-восточной части Среднерусской возвышенности, на берегах реки Юхмы, к востоку от автодороги 24Н-103, на расстоянии примерно 9 км (по прямой) к юго-востоку от города Кинешмы, административного центра района.","Деревня расположена в северо-восточной части Ивановской области, в зоне хвойно-широколиственных лесов, в пределах северо-восточной части Среднерусской возвышенности, на берегах реки Юхмы, к востоку от автодороги 24Н-103, на расстоянии примерно 9 километров (по прямой) к юго-востоку от города Кинешмы, административного центра района."
"Абсолютная выс. — 134 м над уровнем моря.","Абсолютная высота — 134 метра над уровнем моря."
"муж. скоростной спуск требует минимального вертикального перепада 800 м, а дл. трассы должна составлять ок. 3 км.","Мужской скоростной спуск требует минимального вертикального перепада 800 метров, а длина трассы должна составлять около 3 километров."
"Для зимних Олимпийских игр 2026 года МОК разрешил увеличить расстояние между местами проведения, чтобы соревнования по горнолыжному спорту можно было проводить в горной местности, а закрытые виды спорта, такие как хоккей и фигурное катание, - в крупном городе на расстоянии более 160 км, где такие арены уже имеются или будут более активно использоваться после игр.","Для зимних Олимпийских игр 2026 года МОК разрешил увеличить расстояние между местами проведения, чтобы соревнования по горнолыжному спорту можно было проводить в горной местности, а закрытые виды спорта, такие как хоккей и фигурное катание, - в крупном городе на расстоянии более 160 километров, где такие арены уже имеются или будут более активно использоваться после игр."
"Город располагается на реках б. Балык и Пыть-Ях, в 208 км от Ханты-Мансийска, в 715 км от Тюмени.","Город располагается на реках Большой Балык и Пыть-Ях, в 208 километрах от Ханты-Мансийска, в 715 километрах от Тюмени."
"Первоначально на Passat устанавливали четырёхцилиндровые бензиновые нижневальные двигатели объёмом 1,3 л (мощностью 55 л. с., 54 л. с.) и 1,5 литровые верхневальные (мощностью 75 л. с. (55 кВт, 74 л. с.) / 85 кВт, 84 л. с.) с продольным расположением, эти же двигатели использовались на Audi 80.","Первоначально на Passat устанавливали четырёхцилиндровые бензиновые нижневальные двигатели объёмом 1,3 литра (мощностью 55 л. с., 54 л. с.) и 1,5 литровые верхневальные (мощностью 75 л. с. (55 кВт, 74 л. с.) / 85 кВт, 84 л. с.) с продольным расположением, эти же двигатели использовались на Audi 80."
"В августе 1975 года объём 1,5-литрового двигателя был увеличен до 1,6 л без изменения мощности, но с чуть более высоким крутящим моментом.","В августе 1975 года объём 1,5-литрового двигателя был увеличен до 1,6 литра без изменения мощности, но с чуть более высоким крутящим моментом."
"Единственным доступным двигателем был карбюраторный 1,5-литровый 75-сильный (56 кВт) (или 70 л. с. (52 кВт) в 1975 г), вытесненный с 1976 года инжекторным двигателем объёмом 1,6 л 84 л. с. Bosch (58 кВт).","Единственным доступным двигателем был карбюраторный 1,5-литровый 75-сильный (56 кВт) (или 70 л. с. (52 кВт) в 1975 году), вытесненный с 1976 года инжекторным двигателем объёмом 1,6 литра 84 л. с. Bosch (58 кВт)."
"Изначально линейка двигателей состояла из трёх четырёхцилиндровых бензиновых двигателей объёмом 1,3 л (55 л. с.) и 1,6 л (75 л. с. и 85 л. с.), пятицилиндрового бензинового двигателя объёмом 1,9 л (115 л. с.). PS) и 1,6-литровый дизельным двигателем (54 л. с.).","Изначально линейка двигателей состояла из трёх четырёхцилиндровых бензиновых двигателей объёмом 1,3 литра (55 л. с.) и 1,6 литра (75 л. с. и 85 л. с.), пятицилиндрового бензинового двигателя объёмом 1,9 литра (115 л. с.). PS) и 1,6-литровый дизельным двигателем (54 л. с.)."
"Багажник седана VW Passat имеет объём 500 л.","Багажник седана VW Passat имеет объём 500 литров."
"Багажник универсала меньше на 5 л, однако имеет откидную спинку дивана, что увеличивает его объём на 1,5 куба пространства.","Багажник универсала меньше на 5 литров, однако имеет откидную спинку дивана, что увеличивает его объём на 1,5 куба пространства."
"Предлагалось на выбор 3 варианта двигателей: дизельный объёмом 1.6 л на 80 л.с. с турбонаддувом, а также бензиновые на 1.8 л (90 л.с.) и 2 л (115 л.с.).","Предлагалось на выбор 3 варианта двигателей: дизельный объёмом 1.6 литра на 80 л.с. с турбонаддувом, а также бензиновые на 1.8 литра (90 л.с.) и 2 литра (115 л.с.)."
"Цифра 36 является отсылкой на объём двигателя — V6 рабочим объёмом 3.6 л.","Цифра 36 является отсылкой на объём двигателя — V6 рабочим объёмом 3.6 литра."
"Его мощность — 300 л. с. (221 кВт; 296 л. с.) и крутящий момент 350 Нм, к-рый разгоняет седан и универсал до 100 км/ч (62,1 миль / ч) за 5,6 и 5,8 с соответственно.","Его мощность — 300 л. с. (221 кВт; 296 л. с.) и крутящий момент 350 Нм, который разгоняет седан и универсал до 100 км/ч (62,1 миль / ч) за 5,6 и 5,8 секунды соответственно."
"Объём багажника уменьшен с 650 л до 483 л в универсала Variant, по сравнению с негибридными Passat, уменьшен на 167 л, за счёт аккумуляторной батареи.","Объём багажника уменьшен с 650 литров до 483 литров в универсала Variant, по сравнению с негибридными Passat, уменьшен на 167 литров, за счёт аккумуляторной батареи."
"В июле Volkswagen анонсировал новые прототипы Passat, которые должны поступить в продажу в начале 2024 с бензиновыми, мягкими гибридами и дизельными двигателями, а также двумя новыми гибридами с электроприводом с запасом хода до 100 км и новой цифровой кабиной.","В июле Volkswagen анонсировал новые прототипы Passat, которые должны поступить в продажу в начале 2024 с бензиновыми, мягкими гибридами и дизельными двигателями, а также двумя новыми гибридами с электроприводом с запасом хода до 100 километров и новой цифровой кабиной."
"При этом следует учитывать размерности величин: если, напр., напор выражен в м, а подача в кг в с, то мощность в кВт вычисляется по формуле:","При этом следует учитывать размерности величин: если, например, напор выражен в метрах, а подача в килограммах в секунду, то мощность в киловаттах вычисляется по формуле:"
"В ходе баллистических испытаний на соответствие стандарту STANAG 2920 для средств индивидуальной защиты НАТО было установлено, что при обстреле шлема имитатором осколка FSP массой 1,1 г значение параметра V50 (средняя скорость, при которой средство защиты оказывается пробито насквозь в 50% случаев) составляет 680 м/с.","В ходе баллистических испытаний на соответствие стандарту STANAG 2920 для средств индивидуальной защиты НАТО было установлено, что при обстреле шлема имитатором осколка FSP массой 1,1 грамм значение параметра V50 (средняя скорость, при которой средство защиты оказывается пробито насквозь в 50% случаев) составляет 680 м/с."
"д. находится в северо-западной части Архангельской области, в подзоне северной тайги, на левом берегу водотока Заостровки, на расстоянии примерно 9 км (по прямой) к югу от города Архангельска, административного центра области и района.","Деревня находится в северо-западной части Архангельской области, в подзоне северной тайги, на левом берегу водотока Заостровки, на расстоянии примерно 9 километров (по прямой) к югу от города Архангельска, административного центра области и района."
