question,answer
"В типографских публикациях партий в местах, куда сделаны ходы, изображаются камни соответствующего цвета, и на камнях ставятся № ходов.","В типографских публикациях партий в местах, куда сделаны ходы, изображаются камни соответствующего цвета, и на камнях ставятся номера ходов."
"Самое известное предложение фонда: «The Ing Challenge» — 40 миллионов тайваньских $ (около миллиона евро) за программу, способную победить чемпиона среди тайваньских любителей.","Самое известное предложение фонда: «The Ing Challenge» — 40 миллионов тайваньских долларов (около миллиона евро) за программу, способную победить чемпиона среди тайваньских любителей."
"Песня была выпущена в качестве промосингла в Австралии — тиражом 500 копий, каждый № которой был прописан от руки.","Песня была выпущена в качестве промосингла в Австралии — тиражом 500 копий, каждый номер которой был прописан от руки."
"Открытое β-тестирование русской версии FreeStyle Online стартовало 22 мая, а закончилось 9 июня 2009 года.","Открытое бета-тестирование русской версии FreeStyle Online стартовало 22 мая, а закончилось 9 июня 2009 года."
"Три игровых амплуа, + специализации.","Три игровых амплуа, плюс специализации."
"Сокращение ЭТН означает Экскаватор Траншейный Навесной, в индексе 142 первые две цифры указывают глубину отрываемой траншеи в дециметрах (то есть 1,4 метра), последняя — № модели.","Сокращение ЭТН означает Экскаватор Траншейный Навесной, в индексе 142 первые две цифры указывают глубину отрываемой траншеи в дециметрах (то есть 1,4 метра), последняя — номер модели."
"5 ноября 1949 года они переехали в двухкомнатный дом стоимостью 800 $ в городе Гэри, Индиана.","5 ноября 1949 года они переехали в двухкомнатный дом стоимостью 800 долларов в городе Гэри, Индиана."
"В прыжках она обладала даром «зависать» в воздухе; 7 августа 1907 года, сразу после выпуска В. Нижинского из школы К. М. Куличевской, для него и Юлии Седовой был поставлен № «Игра бабочек» на музыку Вальдтейфеля.","В прыжках она обладала даром «зависать» в воздухе; 7 августа 1907 года, сразу после выпуска В. Нижинского из школы К. М. Куличевской, для него и Юлии Седовой был поставлен номер «Игра бабочек» на музыку Вальдтейфеля."
"Затем этот № был вставлен в балет «Ручей» на музыку Лео Делиба.","Затем этот номер был вставлен в балет «Ручей» на музыку Лео Делиба."
"Это был когда-то её коронный №, она даже подарила мне свой костюм и тиару","Это был когда-то её коронный номер, она даже подарила мне свой костюм и тиару"
"13 января 1998 года Фэган подал иск против SBG от имени Мейли, требуя 2,56 миллиарда $.","13 января 1998 года Фэган подал иск против SBG от имени Мейли, требуя 2,56 миллиарда долларов."
"Мировое соглашение швейцарских банков с истцами по делу о еврейских активах на сумму 1,25 миллиарда $ в швейцарских банках от 13 августа 1998 года включало себя также судебный иск Мейли.","Мировое соглашение швейцарских банков с истцами по делу о еврейских активах на сумму 1,25 миллиарда долларов в швейцарских банках от 13 августа 1998 года включало себя также судебный иск Мейли."
"В 2006 году услугами «Розовых листков» пришлось воспользоваться Navistar International — автомобильной компании с оборотом в 12 млрд $, до середины 2006 торговавшейся на NYSE.","В 2006 году услугами «Розовых листков» пришлось воспользоваться Navistar International — автомобильной компании с оборотом в 12 млрд долларов, до середины 2006 торговавшейся на NYSE."
"В 1889 году Петербургский частный коммерческий банк купил у Бёкера завод за 1,5 миллиона ₽, и завод стал российским.","В 1889 году Петербургский частный коммерческий банк купил у Бёкера завод за 1,5 миллиона рублей, и завод стал российским."
"Музыкальные № рождаются на сцене, вокруг которой сидят зрители, наблюдающие за Тиной Кароль, которая как на ладони не может спрятаться и выполняет свои пророческие песни в сопровождении живого бэнда музыкантов и балета Freedom.","Музыкальные номера рождаются на сцене, вокруг которой сидят зрители, наблюдающие за Тиной Кароль, которая как на ладони не может спрятаться и выполняет свои пророческие песни в сопровождении живого бэнда музыкантов и балета Freedom."
"Полиция объявила вознаграждение 25 тысяч $ за информацию об убийце и стала следить за подозреваемым.","Полиция объявила вознаграждение 25 тысяч долларов за информацию об убийце и стала следить за подозреваемым."
"14-й гвардейский истребительный авиационный Краснознамённый полк образован 7 марта 1942 года путём преобразования из 7-го истребительного авиационного Краснознамённого полка на основании приказа НКО СССР получившего за мужество и героизм личного состава почётное звание «Гвардейский» и новый № сил.","14-й гвардейский истребительный авиационный Краснознамённый полк образован 7 марта 1942 года путём преобразования из 7-го истребительного авиационного Краснознамённого полка на основании приказа НКО СССР получившего за мужество и героизм личного состава почётное звание «Гвардейский» и новый номер сил."
"3 июня 2017 года в состав авиаполка поступили первые истребители Су-30СМ (бортовые № 71, 72), осуществив перелёт с заводского аэродрома в Иркутске.","3 июня 2017 года в состав авиаполка поступили первые истребители Су-30СМ (бортовые номера 71, 72), осуществив перелёт с заводского аэродрома в Иркутске."
"Редан — открытое полевое укрепление, состоящее из двух фасов (расположенных в виде исходящего угла под углом 60 — 120 °.","Редан — открытое полевое укрепление, состоящее из двух фасов (расположенных в виде исходящего угла под углом 60 — 120 градусов."
"Серия принесла её создателям более 7 млрд $ США, став третьим по успешности киносериалом в истории.","Серия принесла её создателям более 7 млрд долларов США, став третьим по успешности киносериалом в истории."
"Отличительными качествами Бонда являются: авантюризм, решительность, нацеленность на силовое решение конфликтов, = как черты плейбоя — страсть к женщинам, азартным играм и дорогим гоночным автомобилям, кроме того, он — заядлый курильщик и ценитель изысканного алкоголя.","Отличительными качествами Бонда являются: авантюризм, решительность, нацеленность на силовое решение конфликтов, равно как черты плейбоя — страсть к женщинам, азартным играм и дорогим гоночным автомобилям, кроме того, он — заядлый курильщик и ценитель изысканного алкоголя."
"Порядковый № Бонда — 007 — по одной из версий, Флеминг позаимствовал у английского шпиона Джона Ди, который подписывал свои секретные донесения королеве Елизавете I глифом, изображающим два кружка и угловую скобку, похожую на цифру семь.","Порядковый номер Бонда — 007 — по одной из версий, Флеминг позаимствовал у английского шпиона Джона Ди, который подписывал свои секретные донесения королеве Елизавете I глифом, изображающим два кружка и угловую скобку, похожую на цифру семь."
"По другой версии, № Бонда был взят из № шифра дипломатической переписки 0075, которым была зашифрована германская телеграмма Циммермана — этот шифр взломали британцы в годы Первой мировой войны и, расшифровав содержимое телеграммы, убедили США ввязаться в Первую мировую войну.","По другой версии, номер Бонда был взят из номера шифра дипломатической переписки 0075, которым была зашифрована германская телеграмма Циммермана — этот шифр взломали британцы в годы Первой мировой войны и, расшифровав содержимое телеграммы, убедили США ввязаться в Первую мировую войну."
"Суммарный бюджет фильмов с участием Шона Коннери: 31 млн 800 тыс. $.","Суммарный бюджет фильмов с участием Шона Коннери: 31 млн 800 тыс. долларов."
"Суммарные кассовые сборы: 631 млн 600 тыс. $.","Суммарные кассовые сборы: 631 млн 600 тыс. долларов."
"Суммарный гонорар Шона Коннери: 18 млн 310 тыс. $ (примерно 2 млн 615 тыс. $ за один фильм).","Суммарный гонорар Шона Коннери: 18 млн 310 тыс. долларов (примерно 2 млн 615 тыс. долларов за один фильм)."
"Бюджет фильма: 7 млн $.","Бюджет фильма: 7 млн долларов."
"Кассовые сборы: 87 млн 400 тыс. $.","Кассовые сборы: 87 млн 400 тыс. долларов."
"Гонорар Джорджа Лэзенби: 400 тыс. $ (за фильм «Бриллианты навсегда» ему предлагали миллион $).","Гонорар Джорджа Лэзенби: 400 тыс. долларов (за фильм «Бриллианты навсегда» ему предлагали миллион долларов)."
"Суммарный бюджет фильмов с участием Роджера Мура: 153 млн 500 тыс. $.","Суммарный бюджет фильмов с участием Роджера Мура: 153 млн 500 тыс. долларов."
"Суммарные кассовые сборы: 1 млрд 190 млн 300 тыс. $.","Суммарные кассовые сборы: 1 млрд 190 млн 300 тыс. долларов."
"Суммарный гонорар Роджера Мура: 24 млн 385 тыс. $ (примерно 3 млн 480 тыс. $ за 1 фильм).","Суммарный гонорар Роджера Мура: 24 млн 385 тыс. долларов (примерно 3 млн 480 тыс. долларов за 1 фильм)."
"Суммарный бюджет фильмов с участием Тимоти Далтона: 70 млн $.","Суммарный бюджет фильмов с участием Тимоти Далтона: 70 млн долларов."
"Суммарные кассовые сборы: 347 млн 400 тыс. $.","Суммарные кассовые сборы: 347 млн 400 тыс. долларов."
"Суммарный гонорар Тимоти Далтона: 8 млн $ (примерно 4 млн $ за 1 фильм).","Суммарный гонорар Тимоти Далтона: 8 млн долларов (примерно 4 млн долларов за 1 фильм)."
"Суммарный бюджет фильмов с участием Пирса Броснана: 467 млн $.","Суммарный бюджет фильмов с участием Пирса Броснана: 467 млн долларов."
"Суммарные кассовые сборы: 1 миллиард 546 млн $.","Суммарные кассовые сборы: 1 миллиард 546 млн долларов."
"Суммарный гонорар Пирса Броснана: 41 млн 100 тыс. $ (примерно 10 млн 275 тыс. $ за 1 фильм).","Суммарный гонорар Пирса Броснана: 41 млн 100 тыс. долларов (примерно 10 млн 275 тыс. долларов за 1 фильм)."
"Суммарный бюджет фильмов с участием Дэниела Крейга: 837 млн $.","Суммарный бюджет фильмов с участием Дэниела Крейга: 837 млн долларов."
"Суммарные кассовые сборы: 2 млрд 88 млн $.","Суммарные кассовые сборы: 2 млрд 88 млн долларов."
"Суммарный гонорар Дэниела Крейга: 40 млн 400 тыс. $ (примерно 10 млн за 1 фильм).","Суммарный гонорар Дэниела Крейга: 40 млн 400 тыс. долларов (примерно 10 млн за 1 фильм)."
"2024 — «Один год в -»","2024 — «Один год в минус»"
"Серия фильмов «Обитель зла» собрала в целом в мировом прокате более 1,2 миллиарда $.","Серия фильмов «Обитель зла» собрала в целом в мировом прокате более 1,2 миллиарда долларов."
"Хотя эта закономерность и была потом нарушена, — сборы пятого фильма были меньше, чем у четвёртого — «Обитель зла: Последняя глава» 2016 года всё = собрала в прокате больше, чем любая другая часть серии, и получила самые высокие оценки критики.","Хотя эта закономерность и была потом нарушена, — сборы пятого фильма были меньше, чем у четвёртого — «Обитель зла: Последняя глава» 2016 года всё равно собрала в прокате больше, чем любая другая часть серии, и получила самые высокие оценки критики."
"1 августа — Майкл Джексон выкупил авторские права на большинство песен «The Beatles» за 47 миллионов $, что в свою очередь сильно не понравилось Полу Маккартни, Джорджу Харрисону и Ринго Старру","1 августа — Майкл Джексон выкупил авторские права на большинство песен «The Beatles» за 47 миллионов долларов, что в свою очередь сильно не понравилось Полу Маккартни, Джорджу Харрисону и Ринго Старру"
"Стоит у региональной автодороги Камызяк — Тузуклей (идентификационный № 12 ОП РЗ 12Н 87).","Стоит у региональной автодороги Камызяк — Тузуклей (идентификационный номер 12 ОП РЗ 12Н 87)."
"Фильм собрал 15 240 435 $ в США и Канаде и 23 млн $ по всему миру.","Фильм собрал 15 240 435 долларов в США и Канаде и 23 млн долларов по всему миру."
"По данным официального сайте администрации Ачинска, в 2020 году Александр Юрьевич Токарев заработал около 3,5 млн ₽, также он имеет частную квартиру в 70,9 квадратных метров, автомобиль Toyota Land Cruiser 150.","По данным официального сайте администрации Ачинска, в 2020 году Александр Юрьевич Токарев заработал около 3,5 млн рублей, также он имеет частную квартиру в 70,9 квадратных метров, автомобиль Toyota Land Cruiser 150."
"Разведён,в то же время у несовершеннолетнего ребенка доход составляет около 7 тыс ₽, есть две квартиры, одна из которых в долевой собственности, а другая в пользовании, при этом площади квартир не совпадают с квартирой отца.","Разведён,в то же время у несовершеннолетнего ребенка доход составляет около 7 тыс рублей, есть две квартиры, одна из которых в долевой собственности, а другая в пользовании, при этом площади квартир не совпадают с квартирой отца."
"Фильм стал коммерчески успешным, заработав 244 миллиона $ при бюджете в 100 миллионов $ и получив смешанные отзывы от критиков, с некоторой похвалой за игру Джонсона и экшен-сцены.","Фильм стал коммерчески успешным, заработав 244 миллиона долларов при бюджете в 100 миллионов долларов и получив смешанные отзывы от критиков, с некоторой похвалой за игру Джонсона и экшен-сцены."
"Если спортсмен выбывал из индивидуальных соревнований после первого или второго раундов, то он всё = продолжал свои выступления, но результаты при этом шли только в командный зачёт.","Если спортсмен выбывал из индивидуальных соревнований после первого или второго раундов, то он всё равно продолжал свои выступления, но результаты при этом шли только в командный зачёт."
"В случае если участник соревнований не смог завершить гонку ему начислялось количество очков, равное количеству участников + один.","В случае если участник соревнований не смог завершить гонку ему начислялось количество очков, равное количеству участников плюс один."
"К 1984 году иски Сиппла на 15 миллионов $ к колумнисту, журналистам и нескольким СМИ были отклонены судом, который признал, что гомосексуальность Сиппла была частью новостной истории, героем которой он стал.","К 1984 году иски Сиппла на 15 миллионов долларов к колумнисту, журналистам и нескольким СМИ были отклонены судом, который признал, что гомосексуальность Сиппла была частью новостной истории, героем которой он стал."
"Наиболее распространённым является объяснение, что изменение цвета вызвано α-частицами, испускаемыми радиоактивными ядрами.","Наиболее распространённым является объяснение, что изменение цвета вызвано альфа-частицами, испускаемыми радиоактивными ядрами."
"Радиус концентрических оболочек пропорционален энергии α-частицы.","Радиус концентрических оболочек пропорционален энергии альфа-частицы."
"Следующие изотопы испускают α-частицы (β-частицы из-за непрерывного перераспределения энергии и большей проникающей способности не могут образовывать отдельные кольца):","Следующие изотопы испускают альфа-частицы (бета-частицы из-за непрерывного перераспределения энергии и большей проникающей способности не могут образовывать отдельные кольца):"
"Конечные характеристики радиоореолов зависят от начального изотопа, а размеры колец — от энергии α-распада.","Конечные характеристики радиоореолов зависят от начального изотопа, а размеры колец — от энергии альфа-распада."
"С оценкой состояния в 71,3 млн $ занял 99-е место в топ-200 самых богатых людей Украины 2010 года по версии «Фокус.ua».","С оценкой состояния в 71,3 млн долларов занял 99-е место в топ-200 самых богатых людей Украины 2010 года по версии «Фокус.ua»."
"Этот самолёт принял участие в конкурсе на создание безопасного самолёта с призовым фондом в 100 тысяч $, организованном Фондом Дэниела Гуггенхайма.","Этот самолёт принял участие в конкурсе на создание безопасного самолёта с призовым фондом в 100 тысяч долларов, организованном Фондом Дэниела Гуггенхайма."
"Атака была с ходу с небольшим доворотом, потом разворот вправо на 150 °, и опять атака.","Атака была с ходу с небольшим доворотом, потом разворот вправо на 150 градусов, и опять атака."
"Один внешний самолёт увеличил на развороте крен до 70 °, сорвался в штопор и разбился.","Один внешний самолёт увеличил на развороте крен до 70 градусов, сорвался в штопор и разбился."
"Средний годовой доход домохозяйства составлял 55 417 $, а средний годовой доход семьи — 52 222 $.","Средний годовой доход домохозяйства составлял 55 417 долларов, а средний годовой доход семьи — 52 222 доллара."
"Средний доход мужчин — 36 250 $, в то время как у женщин — 21 563.","Средний доход мужчин — 36 250 долларов, в то время как у женщин — 21 563."
"Доход на душу населения составил 24 303 $.","Доход на душу населения составил 24 303 доллара."
"Итоговый результат спортсмена вычисляется по формуле «финишное время» - «стартовое время».","Итоговый результат спортсмена вычисляется по формуле «финишное время» минус «стартовое время»."
"Итоговый результат эстафетной команды вычисляется по формуле «финишное время последнего члена команды» - «стартовое время первого члена команды» (обычно равное нулю).","Итоговый результат эстафетной команды вычисляется по формуле «финишное время последнего члена команды» минус «стартовое время первого члена команды» (обычно равное нулю)."
"Средняя температура июля — 20-25 °, января — 5-9 ° мороза.","Средняя температура июля — 20-25 градусов, января — 5-9 градусов мороза."
"Некоторые авторы показывают меньшее число танков, увеличивая число САУ — Р. Айкс приводит по южному фасу (ЮФ) 1081 немецкий танк «из которых половина была представлена танками Pz Kpfw III + 376 штурмовых орудий (САУ)», что даёт суммарно 1457 ед. бронетехники.","Некоторые авторы показывают меньшее число танков, увеличивая число САУ — Р. Айкс приводит по южному фасу (ЮФ) 1081 немецкий танк «из которых половина была представлена танками Pz Kpfw III плюс 376 штурмовых орудий (САУ)», что даёт суммарно 1457 ед. бронетехники."
"Тридцать—пятьдесят здешних гектаров + дешёвая крестьянская сила обеспечили бы всей нашей семье радостную жизнь…","Тридцать—пятьдесят здешних гектаров плюс дешёвая крестьянская сила обеспечили бы всей нашей семье радостную жизнь…"
"В июле 2012 года появилась на обложке мужского журнала XXL и стала главной героиней №.","В июле 2012 года появилась на обложке мужского журнала XXL и стала главной героиней номера."
"Во время боя Т’Чалла похищает Камень Души у Альтрона, чтобы уменьшить его силы, но Стражи всё = не в силах его одолеть.","Во время боя Т’Чалла похищает Камень Души у Альтрона, чтобы уменьшить его силы, но Стражи всё равно не в силах его одолеть."
"К этому требованию присоединился ещё один проигравший кандидат — бывший председатель Исламского консультативного совета Мехди Карруби, согласно официальным результатам получивший около 1 % голосов.","К этому требованию присоединился ещё один проигравший кандидат — бывший председатель Исламского консультативного совета Мехди Карруби, согласно официальным результатам получивший около 1 процента голосов."
"Действие препарата основано на специфическом агонизме с центральными ω-рецепторами (бензодиазепиновыми рецепторами I и II типа) — макромолекулярными ГАМК-рецепторными комплексами, вызывающими открытие нейрональных анионных каналов для хлора.","Действие препарата основано на специфическом агонизме с центральными омега-рецепторами (бензодиазепиновыми рецепторами I и II типа) — макромолекулярными ГАМК-рецепторными комплексами, вызывающими открытие нейрональных анионных каналов для хлора."
"Взаимодействие с центральными бензодиазепиновыми рецепторами I типа (ω-1) происходит селективно, что делает седативное действие заметным при меньших дозах, чем необходимо для достижения других (миорелаксирующих, анксиолитических, амнестических) эффектов.","Взаимодействие с центральными бензодиазепиновыми рецепторами I типа (омега-1) происходит селективно, что делает седативное действие заметным при меньших дозах, чем необходимо для достижения других (миорелаксирующих, анксиолитических, амнестических) эффектов."
"От этой 6 ступени (при всех закрытых отверстиях) начинается параллельная минорная γ.","От этой 6 ступени (при всех закрытых отверстиях) начинается параллельная минорная гамма."
"Понижая седьмую ступень (на 1 и 9 отверстии), от второй ступени получается ещё одна γ Ре минор (для дудука Ля — Си минор).","Понижая седьмую ступень (на 1 и 9 отверстии), от второй ступени получается ещё одна гамма Ре минор (для дудука Ля — Си минор)."
"теплозащита плутониевого ядра первичного заряда (заряд покрыт бериллием, защита позволяет выдерживать нагрев до 1000 ° Цельсия в течение нескольких часов);","теплозащита плутониевого ядра первичного заряда (заряд покрыт бериллием, защита позволяет выдерживать нагрев до 1000 градусов Цельсия в течение нескольких часов);"
"В 1933—1980 гг. — колхозник, звеньевой колхоза на хуторе Бейсужек, участник Великой Отечественной войны, разведчик-наблюдатель, орудийный № 126-го гвардейского артиллерийского полка 55-й гвардейской стрелковой дивизии, звеньевой колхоза «Электросила» Выселковского района Краснодарского края.","В 1933—1980 гг. — колхозник, звеньевой колхоза на хуторе Бейсужек, участник Великой Отечественной войны, разведчик-наблюдатель, орудийный номер 126-го гвардейского артиллерийского полка 55-й гвардейской стрелковой дивизии, звеньевой колхоза «Электросила» Выселковского района Краснодарского края."
"В рейтинге Эксперт-400 с показателями продаж 2011 года компания занимает 323-е место с заявленным объёмом продаж 19,115 млрд ₽.","В рейтинге Эксперт-400 с показателями продаж 2011 года компания занимает 323-е место с заявленным объёмом продаж 19,115 млрд рублей."
"В январе 2016 года ФНС России выиграла суд о трансграничных операциях и дополнительной выплате налогов компании Орифлейм в размере более 580 миллионов ₽.","В январе 2016 года ФНС России выиграла суд о трансграничных операциях и дополнительной выплате налогов компании Орифлейм в размере более 580 миллионов рублей."
"В Top Gear Джереми Кларксон сказал «Всё = что нестись на реактивном самолёте», это говорит о том, насколько быстр этот автомобиль.","В Top Gear Джереми Кларксон сказал «Всё равно что нестись на реактивном самолёте», это говорит о том, насколько быстр этот автомобиль."
"Ориентировочная стоимость новинки — 245 тысяч $ США.","Ориентировочная стоимость новинки — 245 тысяч долларов США."
"Флаг утверждён 10 сентября 2004 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 1509.","Флаг утверждён 10 сентября 2004 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 1509."
"Котову вменяется пожертвование ФБК на сумму в 3 тыс. ₽.","Котову вменяется пожертвование ФБК на сумму в 3 тыс. рублей."
"Средний доход домохозяйства в городе составлял 20 652 $ США, а средний доход семьи составлял 46 165 $.","Средний доход домохозяйства в городе составлял 20 652 долларов США, а средний доход семьи составлял 46 165 долларов."
"Мужчины имели средний доход в 36 743 $ США (в год) против 29 192 $ у женщин.","Мужчины имели средний доход в 36 743 доллара США (в год) против 29 192 долларов у женщин."
"Доход на душу населения составлял 13 448 $.","Доход на душу населения составлял 13 448 долларов."
"Эта величина не зависит от № исходного состояния и является инвариантом цепи Маркова.","Эта величина не зависит от номера исходного состояния и является инвариантом цепи Маркова."
"Банковскими холдингами являются объединение юридических лиц, в состав которых входит не менее одной кредитной организации, находящейся под контролем одного юридического лица, не являющегося кредитной организацией (головной организации банковского холдинга), при условии, что доля банковской деятельности, определённая на основе методики Банка России, в деятельности банковского холдинга составляет не менее 40 %.","Банковскими холдингами являются объединение юридических лиц, в состав которых входит не менее одной кредитной организации, находящейся под контролем одного юридического лица, не являющегося кредитной организацией (головной организации банковского холдинга), при условии, что доля банковской деятельности, определённая на основе методики Банка России, в деятельности банковского холдинга составляет не менее 40 процентов."
"Замоскворецкий районный суд города Москвы 28 января 2015 года приговорил «РКС» к штрафу в размере 200 тысяч ₽ за невыполнение работ, предусмотренных охранным обязательством пользователя объекта культурного наследия.","Замоскворецкий районный суд города Москвы 28 января 2015 года приговорил «РКС» к штрафу в размере 200 тысяч рублей за невыполнение работ, предусмотренных охранным обязательством пользователя объекта культурного наследия."
"По данным Маристата, валовой региональный продукт по Республике Марий Эл за 2020 году составил 197 миллиардов ₽.","По данным Маристата, валовой региональный продукт по Республике Марий Эл за 2020 году составил 197 миллиардов рублей."
"Объём продукции сельского хозяйства всех сельхозпроизводителей в 2020 году составил 50,2 млрд ₽, из них продукция животноводства 36,6 млрд ₽, растениеводства 13,6 млрд ₽.","Объём продукции сельского хозяйства всех сельхозпроизводителей в 2020 году составил 50,2 млрд рублей, из них продукция животноводства 36,6 млрд рублей, растениеводства 13,6 млрд рублей."
"7 сентября 2020 года Банк России выпустил в обращение памятную серебряную монету номиналом 3 ₽ «100-летие образования Республики Марий Эл».","7 сентября 2020 года Банк России выпустил в обращение памятную серебряную монету номиналом 3 рубля «100-летие образования Республики Марий Эл»."
"Антарктические полярные акулы отличаются от тихоокеанских полярных акул тем, что расстояние между спинными плавниками у них составляет около 80 % от дистанции между кончиком рыла и жабрами (против 70 %), высота первого спинного плавника равна около 3 % от прекаудального расстояния (против 3,7 %), а высота второго спинного плавника — 2,9 % (против 3,4 %) соответственно, число витков кишечного клапана = 36—41, в среднем 39 (против 32—37, в среднем 33), количество позвонков в туловищном отделе составляет 30—31 (против 28—30).","Антарктические полярные акулы отличаются от тихоокеанских полярных акул тем, что расстояние между спинными плавниками у них составляет около 80 % от дистанции между кончиком рыла и жабрами (против 70 %), высота первого спинного плавника равна около 3 % от прекаудального расстояния (против 3,7 %), а высота второго спинного плавника — 2,9 % (против 3,4 %) соответственно, число витков кишечного клапана равно 36—41, в среднем 39 (против 32—37, в среднем 33), количество позвонков в туловищном отделе составляет 30—31 (против 28—30)."
