question,answer
"д. расположена на берегу реки Печуги в 5 км на ю. от центра поселения деревни Сергеихи и в 18 км на северо-запад от районного центра города Камешково.","Деревня расположена на берегу реки Печуги в 5 километрах на юг от центра поселения деревни Сергеихи и в 18 километрах на северо-запад от районного центра города Камешково."
"Находится на расстоянии примерно 13 км по прямой на в. от районного центра поселка Тюльган.","Находится на расстоянии примерно 13 километров по прямой на восток от районного центра поселка Тюльган."
"Ложкинский, или Чирский, мост через реку Дон ок. города Калач на перегоне Ляпичев — Рычково, противники, отступая, уничтожили полностью: 11 пролётов, общей длиной 725 м.","Ложкинский, или Чирский, мост через реку Дон около города Калач на перегоне Ляпичев — Рычково, противники, отступая, уничтожили полностью: 11 пролётов, общей длиной 725 метров."
"Был достигнут высокий темп — 12 погонных м с сутки.","Был достигнут высокий темп — 12 погонных метров с сутки."
"0-100 км/ч: 7,6 с (согласно производителю)","0-100 км/ч: 7,6 секунд (согласно производителю)"
"0-100 км/ч: 6,0-6,2 с (по оценкам)","0-100 км/ч: 6,0-6,2 секунд (по оценкам)"
"Прохождение 1/4 мили: 14,7-14,9 с (по оценкам).","Прохождение 1/4 мили: 14,7-14,9 секунд (по оценкам)."
"Основной модуль передаёт до 64 КБ за один цикл, а строчный синхроимпульс — от 1 до 4 Б в конце каждой сканирующей видеолинии.","Основной модуль передаёт до 64 КБ за один цикл, а строчный синхроимпульс — от 1 до 4 байтов в конце каждой сканирующей видеолинии."
"Содержит 64 КБ VRAM для хранения видеоданных, 544 Б OAM для информации о спрайтах, а также 512 Б для памяти генератора цвета (CGRAM) для хранения сведений о палитре.","Содержит 64 КБ VRAM для хранения видеоданных, 544 байта OAM для информации о спрайтах, а также 512 байт для памяти генератора цвета (CGRAM) для хранения сведений о палитре."
"Именно такая выс. обеспечивает спутнику период обращения, равный периоду вращения Земли относительно звёзд (Звёздные сутки: 23 часа 56 минут 4,091 с).","Именно такая высота обеспечивает спутнику период обращения, равный периоду вращения Земли относительно звёзд (Звёздные сутки: 23 часа 56 минут 4,091 секунды)."
"Величину гравитационной силы, действующую на спутник, можно определить по закону всемирного тяготения Н:","Величину гравитационной силы, действующую на спутник, можно определить по закону всемирного тяготения Ньютона:"
"— масса Земли в кг,","— масса Земли в килограммах,"
"— расстояние в м от спутника до центра Земли или, в данном случае, радиус орбиты.","— расстояние в метрах от спутника до центра Земли или, в данном случае, радиус орбиты."
"— угловая скорость вращения спутника, в рад в с.","— угловая скорость вращения спутника, в радианах в секунду."
"рад) на период обращения (время, за к-рый совершается один полный оборот по орбите: один сидерический день, или 86 164 с).","радиан) на период обращения (время, за которое совершается один полный оборот по орбите: один сидерический день, или 86 164 секунды)."
"Наклонение орбиты к экватору увеличивается (от первоначального 0) со скоростью порядка 0,85 ° в г и достигает максимального значения 15 ° за 26,5 лет.","Наклонение орбиты к экватору увеличивается (от первоначального 0) со скоростью порядка 0,85 градусов в год и достигает максимального значения 15 градусов за 26,5 лет."
"Для обеспечения коррекции орбиты спутника на протяжении всего срока его эксплуатации (12 — 15 лет для современных телевизионных спутников) требуется значительный запас топлива на борту (сотни кг в случае применения химического двигателя).","Для обеспечения коррекции орбиты спутника на протяжении всего срока его эксплуатации (12 — 15 лет для современных телевизионных спутников) требуется значительный запас топлива на борту (сотни килограммов в случае применения химического двигателя)."
"С учётом задержки сигнала в аппаратуре ИСЗ, в аппаратуре и в кабельных системах передач наземных служб общая задержка сигнала на маршруте «источник сигнала → спутник → приёмник» может достигать 2—4 с.","С учётом задержки сигнала в аппаратуре ИСЗ, в аппаратуре и в кабельных системах передач наземных служб общая задержка сигнала на маршруте «источник сигнала → спутник → приёмник» может достигать 2—4 секунд."
"Самый быстрый гол в сезоне: Алексей Ионов («Динамо») в ворота «Ростова» на 15-й с (02 мая 2014).","Самый быстрый гол в сезоне: Алексей Ионов («Динамо») в ворота «Ростова» на 15-й секунде (02 мая 2014)."
"д. находится в южной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Волги, при автодороге 28Н-0436, на расстоянии примерно 4 км (по прямой) к северо-востоку от города Зубцова, административного центра района.","Деревня находится в южной части Тверской области, в зоне хвойно-широколиственных лесов, на левом берегу реки Волги, при автодороге 28Н-0436, на расстоянии примерно 4 километров (по прямой) к северо-востоку от города Зубцова, административного центра района."
"Абсолютная выс. — 187 м над уровнем моря.","Абсолютная высота — 187 метров над уровнем моря."
"д. Бочкари расположена в 19 км к юго-востоку от посёлка городского типа Тугулыма (по дорогам в 32 км), на берегу реки Пышмы.","Деревня Бочкари расположена в 19 километрах к юго-востоку от посёлка городского типа Тугулыма (по дорогам в 32 километрах), на берегу реки Пышмы."
"В окрестностях деревни русло Пышмы распадается на сев. и юж. рукава, через неск. км сливаясь вновь в единое русло.","В окрестностях деревни русло Пышмы распадается на северный и южный рукава, через несколько километров сливаясь вновь в единое русло."
"Примерно в это же время вдали, в нескольких км от места сражения, показалась колонна полковника Стэнли и поспешила поддержать людей Кастера.","Примерно в это же время вдали, в нескольких километрах от места сражения, показалась колонна полковника Стэнли и поспешила поддержать людей Кастера."
"род. 18 ноября 1921 года в селе Бортное Рыбновского района Рязанской губернии в 18 км от Рязани.","Родился 18 ноября 1921 года в селе Бортное Рыбновского района Рязанской губернии в 18 километрах от Рязани."
"Кантеров, говоря о ненаучности термина «секта», сбрасывает со счета все науч. религиоведение, к-рый началось с Макса Вб, использовавшего его.","Кантеров, говоря о ненаучности термина «секта», сбрасывает со счета все научное религиоведение, которое началось с Макса Вебера, использовавшего его."
"Отсутствие лития предполагает в прошлом нагрев вещества, из которого образовалась звезда, до температуры минимум в 2 млн К (при этом происходят термоядерные реакции с участием ядер лития, в которых он и расходуется).","Отсутствие лития предполагает в прошлом нагрев вещества, из которого образовалась звезда, до температуры минимум в 2 миллиона Кельвинов (при этом происходят термоядерные реакции с участием ядер лития, в которых он и расходуется)."
"выс. над уровнем моря — 215,7 м, дл. береговой линии 28,4 км.","Высота над уровнем моря — 215,7 метра, длина береговой линии 28,4 километра."
"Наибольшая глубина — 28 м, средняя глубина 6,3 м.","Наибольшая глубина — 28 метров, средняя глубина 6,3 метра."
"шир. колеблется от полутора км до нескольких десятков м.","Ширина колеблется от полутора километров до нескольких десятков метров."
"К концу года в эксплуатацию вводятся две тяговые подстанции мощностью 3,6 тыс. кВт, троллейбусная линия протяженностью 19 км, кабельная сеть на 9,5 км и конечная станция БКХВ.","К концу года в эксплуатацию вводятся две тяговые подстанции мощностью 3,6 тысяч киловатт, троллейбусная линия протяженностью 19 километров, кабельная сеть на 9,5 километра и конечная станция БКХВ."
", но на практике интегрируют на конечном интервале, включающем в себя основные части линии — как правило, шир. интервала составляет не более нескольких десятков нм.",", но на практике интегрируют на конечном интервале, включающем в себя основные части линии — как правило, ширина интервала составляет не более нескольких десятков нанометров."
"Во многих странах установленные пределы профессионального облучения растворимых соединений урана связаны с максимальной концентрацией урана в объеме 3 мкг на г ткани почек.","Во многих странах установленные пределы профессионального облучения растворимых соединений урана связаны с максимальной концентрацией урана в объеме 3 мкг на грамм ткани почек."
"В ходе Ельнинской операции войска армии прорвали оборону врага, оттеснили на 35-50 км 20-й армейский корпус и 6 сентября освободили город Ельню.","В ходе Ельнинской операции войска армии прорвали оборону врага, оттеснили на 35-50 километров 20-й армейский корпус и 6 сентября освободили город Ельню."
"Советские войска, развивая темп наступления до 12—15 км в сутки, перешли к преследованию разбитого врага, не давая ему закрепиться на промежуточных рубежах.","Советские войска, развивая темп наступления до 12—15 километров в сутки, перешли к преследованию разбитого врага, не давая ему закрепиться на промежуточных рубежах."
"3 мая 1996 года энтузиасты из историко-архивного поискового центра «Судьба» ассоциации «Военные мемориалы» в ходе полевой экспедиции в Смоленской области обнаружили братскую воинскую могилу в Дорогобужском районе близ урочища Гаврюково на правом берегу реки Артюши, в двух м от обочины дороги Волочёк — Семлёво.","3 мая 1996 года энтузиасты из историко-архивного поискового центра «Судьба» ассоциации «Военные мемориалы» в ходе полевой экспедиции в Смоленской области обнаружили братскую воинскую могилу в Дорогобужском районе близ урочища Гаврюково на правом берегу реки Артюши, в двух метрах от обочины дороги Волочёк — Семлёво."
"Харри сообщил Эпстайну, что группа играет в популярном клубе «Cavern», находившемся всего в паре сотен м от его музыкального магазина.","Харри сообщил Эпстайну, что группа играет в популярном клубе «Cavern», находившемся всего в паре сотен метров от его музыкального магазина."
"Этот аккорд, исполненный в десять рук и длившийся 42 с, стал поистине самостоятельным произведением.","Этот аккорд, исполненный в десять рук и длившийся 42 секунды, стал поистине самостоятельным произведением."
"д. находится в западной части Костромской области, в подзоне южной тайги, в пределах Галичско-Чухломской возвышенности, на правом берегу реки Лынгерь, к западу от автодороги 34Н-3, на расстоянии приблизительно 19 км (по прямой) к юго-востоку от города Буй, административного центра района.","Деревня находится в западной части Костромской области, в подзоне южной тайги, в пределах Галичско-Чухломской возвышенности, на правом берегу реки Лынгерь, к западу от автодороги 34Н-3, на расстоянии приблизительно 19 километров (по прямой) к юго-востоку от города Буй, административного центра района."
"Абсолютная выс. — 148 м над уровнем моря.","Абсолютная высота — 148 метров над уровнем моря."
"выс. дуба — 35 м, обхват — 5,5 м, размах кроны — 25 м.","Высота дуба — 35 метров, обхват — 5,5 метров, размах кроны — 25 метров."
"д. находится на реке Ралутин, в 52 км к юго-западу от Курска, в 19,5 км к юго-западу от районного центра — города Курчатов, в непосредственной близости от центра сельсовета – Новосергеевка.","Деревня находится на реке Ралутин, в 52 километрах к юго-западу от Курска, в 19,5 километрах к юго-западу от районного центра — города Курчатов, в непосредственной близости от центра сельсовета – Новосергеевка."
"Рост — 180 см.","Рост — 180 сантиметров."
"выс. 3098,6 м над уровнем моря.","Высота 3098,6 метров над уровнем моря."
"Башня с колоколами (нем. Kirchturm, Glockenturm) высотою 75 м хорошо видна издалека с разных точек зрения.","Башня с колоколами (нем. Kirchturm, Glockenturm) высотою 75 метров хорошо видна издалека с разных точек зрения."
"Три ко́локола церкви, имеющие дистанционное управление, весят 1200, 850 и 460 кг.","Три ко́локола церкви, имеющие дистанционное управление, весят 1200, 850 и 460 килограммов."
"В городе появилось 40 км велодорожек.","В городе появилось 40 километров велодорожек."
"Высотное распространение вида варьируется от прибрежных районов до высот 2900 м.","Высотное распространение вида варьируется от прибрежных районов до высот 2900 метров."
"пл. муниципалитета равна 185,3 км², что составляет 0,3 % от площади штата, а наиб. высоко располож. поселение Бахялемхо, находится на высоте 1770 м.","Площадь муниципалитета равна 185,3 км², что составляет 0,3 % от площади штата, а наиболее высоко расположенное поселение Бахялемхо, находится на высоте 1770 метров."
"пам. представляет собой облицованное гранитом прямоугольное строение высотой в 2 м и длиной в 25 м, между двумя частями которого с некоторым наклоном пролегает дорожка с выложенным в её центре рондо ВВС из гранитной брусчатки.","Памятник представляет собой облицованное гранитом прямоугольное строение высотой в 2 метра и длиной в 25 метров, между двумя частями которого с некоторым наклоном пролегает дорожка с выложенным в её центре рондо ВВС из гранитной брусчатки."
"При этом Мэллори вышла на поле на 67-й минуте, а забила гол через 37 с после этого.","При этом Мэллори вышла на поле на 67-й минуте, а забила гол через 37 секунд после этого."
"Имеет овальную форму, протяжённость составляет 5,5 км с севера на ю. и 3,5 км с запада на в.","Имеет овальную форму, протяжённость составляет 5,5 километров с севера на юг и 3,5 километра с запада на восток."
"Зародыш у этого растения развивается непрерывно, без периода покоя, через 2—3 месяца после оплодотворения пробивает стенку плода и ещё в течение от полугода до года растёт, у некоторых видов ризофоры вырастая в длину до одного м.","Зародыш у этого растения развивается непрерывно, без периода покоя, через 2—3 месяца после оплодотворения пробивает стенку плода и ещё в течение от полугода до года растёт, у некоторых видов ризофоры вырастая в длину до одного метра."
"Расположена на расстоянии ок. 200 м к юго-востоку от хутора Земцова.","Расположена на расстоянии около 200 метров к юго-востоку от хутора Земцова."
"с. предгорьях Алтая, в долине реки Золотуха, на высоте 296 м над уровнем моря.","Село предгорьях Алтая, в долине реки Золотуха, на высоте 296 метров над уровнем моря."
"напр., в «Естественной истории» Гая Плиния с Старшего читаем: «За бактрами проживает народ согдианов, а у них города суть следующие: Панда и Александрия, к-рый была основана Александром Великим на крайних пределах их земли…».","Например, в «Естественной истории» Гая Плиния Секунда Старшего читаем: «За бактрами проживает народ согдианов, а у них города суть следующие: Панда и Александрия, которая была основана Александром Великим на крайних пределах их земли…»."
"Ford Cologne V6 — серия шестицилиндровых бензиновых двигателей внутреннего сгорания объёмом 1,8—4,0 л (1812—4009 см3), выпускавшихся компанией Ford Motor Company с 1962 по 2011 г.","Ford Cologne V6 — серия шестицилиндровых бензиновых двигателей внутреннего сгорания объёмом 1,8—4,0 литра (1812—4009 см3), выпускавшихся компанией Ford Motor Company с 1962 по 2011 год."
"Сэндуэлл (или Сэндвелл; англ. Sandwell) — ср.-век. бенедиктинское приорство в Англии, в графстве Стаффордшир, приблизительно в 2 км к востоку от центра города Уэст-Бромвич.","Сэндуэлл (или Сэндвелл; англ. Sandwell) — средневековое бенедиктинское приорство в Англии, в графстве Стаффордшир, приблизительно в 2 километрах к востоку от центра города Уэст-Бромвич."
"На протоке Сырдарьи — Караозеке построено новое гидротехническое сооружение пропускной способностью более 300 кубометров воды в с (Аклакский гидроузел), благодаря чему появилась возможность обводнить озёрные системы, вмещающие в себя более полутора млрд кубометров воды.","На протоке Сырдарьи — Караозеке построено новое гидротехническое сооружение пропускной способностью более 300 кубометров воды в секунду (Аклакский гидроузел), благодаря чему появилась возможность обводнить озёрные системы, вмещающие в себя более полутора миллиардов кубометров воды."
"Марк происходил из знатного патрицианского рода Эмилиев Лепидов и был старшим сыном в семье консула 46 года до н. э., члена 2-го триумвирата, носившего такое же имя, и Юнии с, сестры одного из организаторов убийства Гая Юлия Цезаря, Марка Юния Брута.","Марк происходил из знатного патрицианского рода Эмилиев Лепидов и был старшим сыном в семье консула 46 года до н. э., члена 2-го триумвирата, носившего такое же имя, и Юнии Секунды, сестры одного из организаторов убийства Гая Юлия Цезаря, Марка Юния Брута."
"Далленвиль имеет пл. 15,5 квадратных км, из этой области, 53,7 % используется в сельскохозяйственных целях, в то время как 38 % занято лесами.","Далленвиль имеет площадь 15,5 квадратных километров, из этой области, 53,7 % используется в сельскохозяйственных целях, в то время как 38 % занято лесами."
"В январе 2019 года на юниорском чемпионате мира в Монреале Лука занял 12 место на дистанции 1000 м и 9-е в эстафете.","В январе 2019 года на юниорском чемпионате мира в Монреале Лука занял 12 место на дистанции 1000 метров и 9-е в эстафете."
"Для перелёта м. — сев. полюс — Ванкувер эта величина составила 8582 км и 960 м (сведения о дальности 8504 км, которые часто указываются в советских, а позже и в российских источниках, ошибочны).","Для перелёта Москва — Северный полюс — Ванкувер эта величина составила 8582 км и 960 м (сведения о дальности 8504 километра, которые часто указываются в советских, а позже и в российских источниках, ошибочны)."
"Обтекатель наклонён вниз на 6 ° для улучшения обтекаемости, и помимо своей основной функции также служит для отвода избыточного тепла от аппаратуры самолёта, наклон антенны от горизонта компенсируется электронным способом.","Обтекатель наклонён вниз на 6 градусов для улучшения обтекаемости, и помимо своей основной функции также служит для отвода избыточного тепла от аппаратуры самолёта, наклон антенны от горизонта компенсируется электронным способом."
"В этом случае фотоаппарат обеспечивает механическую выдержку 1/250 с и ручную.","В этом случае фотоаппарат обеспечивает механическую выдержку 1/250 секунды и ручную."
"Остальные выдержки в диапазоне от 1/4000 до 8 с отрабатываются бесступенчато при наличии электропитания.","Остальные выдержки в диапазоне от 1/4000 до 8 секунд отрабатываются бесступенчато при наличии электропитания."
"Фокальный затвор с вертикальным ходом титановых ламелей аналогичен электронноуправляемому затвору FE2 с минимальной выдержкой синхронизации 1/250 с.","Фокальный затвор с вертикальным ходом титановых ламелей аналогичен электронноуправляемому затвору FE2 с минимальной выдержкой синхронизации 1/250 секунды."
"В программном режиме используются данные о фокусном расстоянии объектива, получаемые при помощи новейшего механического интерфейса AI-S байонета F. Работа автоматики основана на 4-битном микропроцессоре с тактовой частотой 524 кГц и оперативной памятью 8 кБ.","В программном режиме используются данные о фокусном расстоянии объектива, получаемые при помощи новейшего механического интерфейса AI-S байонета F. Работа автоматики основана на 4-битном микропроцессоре с тактовой частотой 524 килогерц и оперативной памятью 8 килобайт."
"Для всей линейки выпускался мотор MD-12 с частотой съёмки 3,2 кадра в с.","Для всей линейки выпускался мотор MD-12 с частотой съёмки 3,2 кадра в секунду."
"р-н вокруг озера Помун в шести км от центра Кёнджу был превращён в курортную зону.","Район вокруг озера Помун в шести километрах от центра Кёнджу был превращён в курортную зону."
"На территории тауншипа расположено 132 постройки со средней плотностью на 3.8 квадратных км.","На территории тауншипа расположено 132 постройки со средней плотностью на 3.8 квадратных километров."
"ок. 8 тыс. км охватываются в течение 15 дней.","Около 8 тысяч километров охватываются в течение 15 дней."
"Был похоронен в селе Воля-Пётрова (в 17 км юго-восточнее города Санок), позднее перезахоронен на мемориальном кладбище в городе Санок.","Был похоронен в селе Воля-Пётрова (в 17 километрах юго-восточнее города Санок), позднее перезахоронен на мемориальном кладбище в городе Санок."
"2255, 2 м","2255, 2 метра"
"Рекордсменом стал мерин по кличке Сэмпсон (Sampson), его рост в холке 2,2 м, вес 1520 кг.","Рекордсменом стал мерин по кличке Сэмпсон (Sampson), его рост в холке 2,2 метра, вес 1520 кг."
"Он имел высоту 219 см, а его максимальный вес оценивался в 1524 кг.","Он имел высоту 219 см, а его максимальный вес оценивался в 1524 килограмма."
"Фестиваль «Be2gether» фестиваль музыки и искусств в Литве, проводился в 2007—2010 гг., на литовско-белорусской границе, на площадке у литовского замка Норвилишкес (бел. Нарвілішкі), что всего в 50 м от границы с Белоруссией (80 км от Вильнюса, 150 км от Минска).","Фестиваль «Be2gether» фестиваль музыки и искусств в Литве, проводился в 2007—2010 гг., на литовско-белорусской границе, на площадке у литовского замка Норвилишкес (бел. Нарвілішкі), что всего в 50 метрах от границы с Белоруссией (80 км от Вильнюса, 150 км от Минска)."
"В Tomb Raider: Legend модель груди была уменьшена до размера 34C, 93—96 см в обхвате, то есть «тройка».","В Tomb Raider: Legend модель груди была уменьшена до размера 34C, 93—96 сантиметров в обхвате, то есть «тройка»."
"Нэйтан решил удлинить фрагменты тех треков, которые длились меньше 2 минут и 30 с, чтобы абсолютно все композиции длились ок. 3 минут.","Нэйтан решил удлинить фрагменты тех треков, которые длились меньше 2 минут и 30 секунд, чтобы абсолютно все композиции длились около 3 минут."
"Награда досталась некой Стейси Коррон, к-рый закончила игру всего за 2 часа 39 минут и 30 с;","Награда досталась некой Стейси Коррон, которая закончила игру всего за 2 часа 39 минут и 30 секунд;"
"Этот рекорд был установлен 25 мая 2007 года игроком под именем Ali «AKA» Gordon, он прошёл игру за 1 час, 50 минут и 16 с.","Этот рекорд был установлен 25 мая 2007 года игроком под именем Ali «AKA» Gordon, он прошёл игру за 1 час, 50 минут и 16 секунд."
"Находится на реке Камелик на расстоянии примерно 11 км по прямой на юго-восток от районного центра села Перелюб.","Находится на реке Камелик на расстоянии примерно 11 километров по прямой на юго-восток от районного центра села Перелюб."
"Линия длиной 200,6 км с 98 станциями проходит от Тондучхона до Инчхона, Асана, Хвасона и Пхёнтхэка.","Линия длиной 200,6 километра с 98 станциями проходит от Тондучхона до Инчхона, Асана, Хвасона и Пхёнтхэка."
"Средние высоты на территории села составляют ок. 90 м над уровнем моря.","Средние высоты на территории села составляют около 90 метра над уровнем моря."
"К югу от села берут своё нач. речки черкес. щель, Хропокова щель и Дровяная щель, которые сразу через неск. км впадают в Чёрное м.","К югу от села берут своё начало речки Черкесская щель, Хропокова щель и Дровяная щель, которые сразу через несколько километров впадают в Чёрное море."
"дл. не превышает 1000 м.","Длина не превышает 1000 метров."
"В конкуре за каждое сбитое препятствие спортсмену начисляются 4 штрафных балла, а за превышение лимита времени 1 штрафное очко (за каждую каждую, сверх нормы времени, начатую с).","В конкуре за каждое сбитое препятствие спортсмену начисляются 4 штрафных балла, а за превышение лимита времени 1 штрафное очко (за каждую каждую, сверх нормы времени, начатую секунду)."
"За каждое сбитое препятствие спортсмену начислялось 4 штрафных балла, за превышение лимита времени 1 штрафное очко (за каждые 5 с).","За каждое сбитое препятствие спортсмену начислялось 4 штрафных балла, за превышение лимита времени 1 штрафное очко (за каждые 5 секунд)."
"Время жизни — 0.0084 с (в токе водорода и при разрежении 1-2 мм рт.ст.), но его можно уменьшить или продлить при помощи катализаторов или ингибиторов.","Время жизни — 0.0084 секунд (в токе водорода и при разрежении 1-2 мм рт.ст.), но его можно уменьшить или продлить при помощи катализаторов или ингибиторов."
"шир. в нижнем течении ок. 40 м.","Ширина в нижнем течении около 40 метров."
"р-н в среднем находится на высоте 320 м над уровнем моря, прибрежные территории — в среднем на 280 м над уровнем моря.","Район в среднем находится на высоте 320 метров над уровнем моря, прибрежные территории — в среднем на 280 метрах над уровнем моря."
"д. находится в юго-западной части Липецкой области, в лесостепной зоне, в пределах восточных отрогов Среднерусской возвышенности, на правом берегу реки Кшень, на расстоянии примерно 10 км (по прямой) к северо-северо-западу (NNW) от села Волово, административного центра района.","Деревня находится в юго-западной части Липецкой области, в лесостепной зоне, в пределах восточных отрогов Среднерусской возвышенности, на правом берегу реки Кшень, на расстоянии примерно 10 километров (по прямой) к северо-северо-западу (NNW) от села Волово, административного центра района."
"Абсолютная выс. — 179 м над уровнем моря.","Абсолютная высота — 179 метров над уровнем моря."
"В программе Кубка мира впервые был проведён жен. бег на 400 м с барьерами.","В программе Кубка мира впервые был проведён женский бег на 400 метров с барьерами."
"Эфиопский стайер Мирутс Ифтер на втором Кубке мира подряд сделал победный дубль, выиграв дистанции 5000 и 10 000 м.","Эфиопский стайер Мирутс Ифтер на втором Кубке мира подряд сделал победный дубль, выиграв дистанции 5000 и 10 000 метров."
"Он вновь стал первым в беге на 400 м с барьерами (47,53), уступив всего восемь сотых с собственному мировому рекорду (47,45).","Он вновь стал первым в беге на 400 метров с барьерами (47,53), уступив всего восемь сотых секунды собственному мировому рекорду (47,45)."
"В беге на 400 м она победила с четвёртым временем в истории (48,97), а в эстафете 4×400 м в составе команды ГДР показала третий результат в мировом топ-листе (3.20,37).","В беге на 400 метров она победила с четвёртым временем в истории (48,97), а в эстафете 4×400 метров в составе команды ГДР показала третий результат в мировом топ-листе (3.20,37)."
