question,answer
"Данная легенда подтверждается тем, что в списках землевладельцев за 1910 г числятся землевладения Полякова Григория Александровича (16,5 и 13,5 десятин) и землевладение Полякова Григория и Ивана Александровичей (17 десятин).","Данная легенда подтверждается тем, что в списках землевладельцев за 1910 год числятся землевладения Полякова Григория Александровича (16,5 и 13,5 десятин) и землевладение Полякова Григория и Ивана Александровичей (17 десятин)."
"В 1923 г с. Магри был включён в состав Макопсинского сельсовета Туапсинского района Северо-Кавказского края.","В 1923 году село Магри был включён в состав Макопсинского сельсовета Туапсинского района Северо-Кавказского края."
"22 мая 1935 года с. Магри был передан в состав Шапсугского национального района.","22 мая 1935 года село Магри был передан в состав Шапсугского национального района."
"В 1945 г Шапсугский р-н был реорганизован и переименован в Лазаревский.","В 1945 году Шапсугский район был реорганизован и переименован в Лазаревский."
"С 26 дек. 1962 года по 12 января 1965 года с. числилось в составе Туапсинского сельского района Краснодарского края.","С 26 декабря 1962 года по 12 января 1965 года село числилось в составе Туапсинского сельского района Краснодарского края."
"13 января 1965 года с. Магри включено в состав города-курорта Сочи, с присвоением населённому пункту статуса внутригородского микрорайона.","13 января 1965 года село Магри включено в состав города-курорта Сочи, с присвоением населённому пункту статуса внутригородского микрорайона."
"На сегодняшний день пос. разделён на два района (собственно Магри и хут.) между которыми проходит гл. улица посёлка — Магринская.","На сегодняшний день посёлок разделён на два района (собственно Магри и Хутор) между которыми проходит главная улица посёлка — Магринская."
"наиб. крупными местами отдыха в посёлке являются — ФКУ ЦМПР «Магри» и База отдыха «Лунная Поляна».","Наиболее крупными местами отдыха в посёлке являются — ФКУ ЦМПР «Магри» и База отдыха «Лунная Поляна»."
"Также на территории посёлка расположены неск. гостиниц.","Также на территории посёлка расположены несколько гостиниц."
"Важную роль в экономике посёлка играет его удачное географич. местоположение между двумя курортными районами — Сочи и Туапсе.","Важную роль в экономике посёлка играет его удачное географическое местоположение между двумя курортными районами — Сочи и Туапсе."
"наиб. развитыми отраслями экономики как и в целом по району являются туризм и садоводство.","Наиболее развитыми отраслями экономики как и в целом по району являются туризм и садоводство."
"Насельск (пол. Nasielsk) — гмина (волость) в Польше, входит как адм. единица в Новодвурский повет (Мазовецкое воеводство), Мазовецкое воеводство.","Насельск (пол. Nasielsk) — гмина (волость) в Польше, входит как административная единица в Новодвурский повет (Мазовецкое воеводство), Мазовецкое воеводство."
"нас. — 19 138 чел. (на 2004 г).","Население — 19 138 человек (на 2004 год)."
"офиц. страница","Официальная страница"
"нас. кантона на 2006 г составляло 3785 чел.","Население кантона на 2006 год составляло 3785 человек."
"Буснуа — нас. 127 чел.","Буснуа — население 127 чел."
"Шазёй — нас. 223 чел.","Шазёй — население 223 чел."
"Фонсгрив — нас. 156 чел.","Фонсгрив — население 156 чел."
"Орвиль — нас. 202 чел.","Орвиль — население 202 чел."
"Сакне — нас. 263 чел.","Сакне — население 263 чел."
"Селонже — нас. 2267 чел.","Селонже — население 2267 чел."
"Вернуа-ле-Вевр — нас. 185 чел.","Вернуа-ле-Вевр — население 185 чел."
"Верон — нас. 362 чел.","Верон — население 362 чел."
"нац. ин-т статистики (фр.)","Национальный институт статистики (фр.)"
"Чарновонсы (пол. Czarnowąsy) — пассажирская и грузовая ж.-д. станция в селе Чарновонсы в гмине Добжень-Вельки, в Опольском воеводстве Польши.","Чарновонсы (пол. Czarnowąsy) — пассажирская и грузовая железнодорожная станция в селе Чарновонсы в гмине Добжень-Вельки, в Опольском воеводстве Польши."
"Станция на железнодорожной линии Ополе-Грошовице — Ельч-Лясковице — Вроцлав-Брохув была построена в 1909 г, когда с. Чарновонсы (нем. Czarnowanz, Чарнованц) было в составе Германской империи.","Станция на железнодорожной линии Ополе-Грошовице — Ельч-Лясковице — Вроцлав-Брохув была построена в 1909 году, когда село Чарновонсы (нем. Czarnowanz, Чарнованц) было в составе Германской империи."
"Мария Гладковская (пол. Maria Gładkowska) — польск. актриса театра, кино и телевидения.","Мария Гладковская (пол. Maria Gładkowska) — польская актриса театра, кино и телевидения."
"Мария Гладковская род. 16 сентября 1957 года в Зелёна-Гуре.","Мария Гладковская родилась 16 сентября 1957 года в Зелёна-Гуре."
"Актёрское образование получила в Государственной высшей театральной школе им. Александра Зельверовича в Варшаве, которую окончила в 1982 г.","Актёрское образование получила в Государственной высшей театральной школе им. Александра Зельверовича в Варшаве, которую окончила в 1982 году."
"2005 — неск. чел., мало времени / Parę osób, mały czas","2005 — Несколько человек, мало времени / Parę osób, mały czas"
"Хусейн Суламбекович Шадиев (21 дек. 1956, Кокчетав — 28 января 2013) — рос. ингуш. журналист, гл. ред. газет «Ингушетия» (1993—1994 и 1995—1997) и «Сердало» (2003—2013).","Хусейн Суламбекович Шадиев (21 декабря 1956, Кокчетав — 28 января 2013) — российский ингушский журналист, главный редактор газет «Ингушетия» (1993—1994 и 1995—1997) и «Сердало» (2003—2013)."
"род. 21 дек. 1956 года в городе Кокчетав, Кокчетавская область, Казахская ССР.","Родился 21 декабря 1956 года в городе Кокчетав, Кокчетавская область, Казахская ССР."
"В 1973 г поступил на филологич. ф-т Чечено-Ингушского государственного университета (сейчас чечен. гос. ун-т), откуда перевёлся на ф-т журналистики Уральского государственного университета в Свердловске (сейчас Екатеринбург), к-рый закончил в 1979 г.","В 1973 году поступил на филологический факультет Чечено-Ингушского государственного университета (сейчас Чеченский государственный университет), откуда перевёлся на факультет журналистики Уральского государственного университета в Свердловске (сейчас Екатеринбург), который закончил в 1979 году."
"В 1979—1982 гг проходил срочную службу в Вооружённых силах СССР, принимал участие в Афганской войне, работал в армейской газете «За Родину».","В 1979—1982 годах проходил срочную службу в Вооружённых силах СССР, принимал участие в Афганской войне, работал в армейской газете «За Родину»."
"В 1979 и 1982—1993 гг работал в газете «Сердало», занимал должности корреспондента, заведующего отделом писем и жалоб, заместителя главного редактора и первого заместителя главного редактора.","В 1979 и 1982—1993 годах работал в газете «Сердало», занимал должности корреспондента, заведующего отделом писем и жалоб, заместителя главного редактора и первого заместителя главного редактора."
"В 1988—1991 гг входил в президиума Союза журналистов СССР.","В 1988—1991 годах входил в президиума Союза журналистов СССР."
"В 1992—1995 гг являлся председателем ревизионной комиссии Союза журналистов России.","В 1992—1995 годах являлся председателем ревизионной комиссии Союза журналистов России."
"В 1989 г на II-м съезде ингушского народа был избран членом Оргкомитета по восстановлению ингушской автономии.","В 1989 году на II-м съезде ингушского народа был избран членом Оргкомитета по восстановлению ингушской автономии."
"В 1993—1994 гг и 1995—1997 гг являлся главным редактором газеты «Ингушетия», являлся первым главным редактором издания.","В 1993—1994 годах и 1995—1997 годах являлся главным редактором газеты «Ингушетия», являлся первым главным редактором издания."
"В 1994—1995 гг являлся председателем Государственного комитета Ингушетии по печати.","В 1994—1995 годах являлся председателем Государственного комитета Ингушетии по печати."
"В 1999—2003 гг работал в Ингушском государственном университете, занимал должности старшего преподавателя, заместителя декана и декана филологического факультета.","В 1999—2003 годах работал в Ингушском государственном университете, занимал должности старшего преподавателя, заместителя декана и декана филологического факультета."
"В 2003—2013 гг вновь работал в газете «Сердало», являлся её главным редактором.","В 2003—2013 годах вновь работал в газете «Сердало», являлся её главным редактором."
"ум. 28 января 2013 года после тяжёлой и продолжительной болезни.","Умер 28 января 2013 года после тяжёлой и продолжительной болезни."
"гос. премия ЧИАССР им. А. Шерипова в области литературы и искусства (1985).","Государственная премия ЧИАССР имени А. Шерипова в области литературы и искусства (1985)."
"засл. работник культуры Республики Ингушетия (2004).","Заслуженный работник культуры Республики Ингушетия (2004)."
"Медаль им. Михаила Лермонтова «За мир и гуманизм на Кавказе».","Медаль имени Михаила Лермонтова «За мир и гуманизм на Кавказе»."
"Первое появление персонажа состоялось в комиксе Thor #132 (окт. 1966 года), при этом идея создания подобного персонажа как таковая принадлежала именно Кёрби.","Первое появление персонажа состоялось в комиксе Thor #132 (октябрь 1966 года), при этом идея создания подобного персонажа как таковая принадлежала именно Кёрби."
"Подробности происхождения Эго неизвестны: по его собственным словам, сказанным в одном из ранних сюжетов с его участием (Thor #228, окт. 1974 года), он является результатом научного эксперимента, к-рый провели некие высшие силы, когда звезда, вокруг которой вращалась планета, ставшая впосл. Эго, переродилась в сверхновую.","Подробности происхождения Эго неизвестны: по его собственным словам, сказанным в одном из ранних сюжетов с его участием (Thor #228, октябрь 1974 года), он является результатом научного эксперимента, который провели некие высшие силы, когда звезда, вокруг которой вращалась планета, ставшая впоследствии Эго, переродилась в сверхновую."
"Вскоре, однако, Тор уже помогал самому Эго в борьбе против пожирателя миров Галактуса, к-рый вздумал поглотить Эго, как он обычно поступал с планетами.","Вскоре, однако, Тор уже помогал самому Эго в борьбе против пожирателя миров Галактуса, который вздумал поглотить Эго, как он обычно поступал с планетами."
"Однако через неск. лет Эго сумел установить контроль над двигателями и стал искать по всей Вселенной Галактуса, чтобы отомстить ему.","Однако через несколько лет Эго сумел установить контроль над двигателями и стал искать по всей Вселенной Галактуса, чтобы отомстить ему."
"впосл., однако, Эго возродился и ещё не раз противостоял Галактусу и различным супергероям Земли и космоса, в т. числе Серебряному Сёрферу и Профессору Икс.","Впоследствии, однако, Эго возродился и ещё не раз противостоял Галактусу и различным супергероям Земли и космоса, в том числе Серебряному Сёрферу и Профессору Икс."
"Эго может изменять температуру вне и внутри себя, генерировать энергетические потоки колоссальной мощности, способные уничтожать другие планеты, и поглощать огромное кол-во энергии, а также читать мысли других существ.","Эго может изменять температуру вне и внутри себя, генерировать энергетические потоки колоссальной мощности, способные уничтожать другие планеты, и поглощать огромное количество энергии, а также читать мысли других существ."
"Эта песня сайтом comiccritique.com была поставлена на первое место в списке одиннадцати лучших песен, связанных с комиксами, по мнению авторов сайта, однако в рец. было отмечено, что содержание самой песни мало связано непосредственно с Эго.","Эта песня сайтом comiccritique.com была поставлена на первое место в списке одиннадцати лучших песен, связанных с комиксами, по мнению авторов сайта, однако в рецензии было отмечено, что содержание самой песни мало связано непосредственно с Эго."
"В августе 2009 года ж. Time включил Эго в список десяти наиб. необычных персонажей комиксов Marvel.","В августе 2009 года журнал Time включил Эго в список десяти наиболее необычных персонажей комиксов Marvel."
"ч. 2».","Часть 2»."
"Питер — единств. ребёнок, унаследовавший способности своего отца, и Эго хотел использовать его силы, поскольку ему нужен был ещё один Целестиал, чтобы те семена на каждой планете проросли и заполнили всю вселенную.","Питер — единственный ребёнок, унаследовавший способности своего отца, и Эго хотел использовать его силы, поскольку ему нужен был ещё один Целестиал, чтобы те семена на каждой планете проросли и заполнили всю вселенную."
"Рой Льюис (англ. Roy Lewis) озвучил Эго в мультсериале «серебр. Сёрфер».","Рой Льюис (англ. Roy Lewis) озвучил Эго в мультсериале «Серебряный Сёрфер»."
"Тимофеенков Терентий Алексеевич — изв. тюменский меценат и обществ. деятель, купец 2-й гильдии, торговавший солью, орехами, чаем, стеклом.","Тимофеенков Терентий Алексеевич — известный тюменский меценат и общественный деятель, купец 2-й гильдии, торговавший солью, орехами, чаем, стеклом."
"На его средства в типографии К.Н. Высоцкого были выпущены два издания с карикатурами местного художника М.С. Знаменского «Роман классич., картинный, отменно длинный, длинный, длинный, и сатирический и чинный» и «Моя поездка на кумыс.","На его средства в типографии К.Н. Высоцкого были выпущены два издания с карикатурами местного художника М.С. Знаменского «Роман классический, картинный, отменно длинный, длинный, длинный, и сатирический и чинный» и «Моя поездка на кумыс."
"Включала в себя общий с 1-й телепрограммой вечерний вып. общегосударственных новостей «Тагесшау», выпуски региональных новостей, региональные тележурналы, художественно-публицистические передачи и повторы передач и фильмов 1-й программы.","Включала в себя общий с 1-й телепрограммой вечерний выпуск общегосударственных новостей «Тагесшау», выпуски региональных новостей, региональные тележурналы, художественно-публицистические передачи и повторы передач и фильмов 1-й программы."
"п-ов Челюскин — сев. глубоко вдающаяся в м. ч. полуострова Таймыр, на севере Таймырского (Долгано-Ненецкого) района, Красноярского края России.","Полуостров Челюскин — северная глубоко вдающаяся в море часть полуострова Таймыр, на севере Таймырского (Долгано-Ненецкого) района, Красноярского края России."
"п-ов расположен между морями Карское и Лаптевых, юж. граница полуострова проходит по бухте Гафнер-Фьорд, рекам ленингр., Жданова и Фаддея и заливу Фаддея.","Полуостров расположен между морями Карское и Лаптевых, южная граница полуострова проходит по бухте Гафнер-Фьорд, рекам Ленинградская, Жданова и Фаддея и заливу Фаддея."
"На севере полуострова расположен мыс Челюскин — самая сев. континентальная точка России, Евразии и мира.","На севере полуострова расположен мыс Челюскин — самая северная континентальная точка России, Евразии и мира."
"пл. полуострова составляет ок. 16 тыс. км².","Площадь полуострова составляет около 16 тыс. км²."
"Октябрьская располож. на юго-востоке полуострова высотой 371 м.","Октябрьская расположенная на юго-востоке полуострова высотой 371 м."
"п-ов занят преимущественно арктической тундрой с изредка встречающимися участками мохово-лишайничковых тундр.","Полуостров занят преимущественно арктической тундрой с изредка встречающимися участками мохово-лишайничковых тундр."
"Г.Д. Аллер. изв. Государственного географического общества.","Г.Д. Аллер. Известия Государственного географического общества."
"— Т. 68 вып. 3. — С. 314—337.","— Т. 68 выпуск 3. — С. 314—337."
"Калъат-Диза (араб. قلدز‎, курд. Qeladizê, قەڵادزێ) — город на северо-востоке Ирака, располож. на территории мухафазы Сулеймания (автономия Иракский Курдистан).","Калъат-Диза (араб. قلدز‎, курд. Qeladizê, قەڵادزێ) — город на северо-востоке Ирака, расположенный на территории мухафазы Сулеймания (автономия Иракский Курдистан)."
"По данным последней официальной переписи 1965 года, нас. составляло 5 720 чел.","По данным последней официальной переписи 1965 года, население составляло 5 720 человек."
"Встречаются в Чили (юж. Америка).","Встречаются в Чили (Южная Америка)."
"дл. передних крыльев самца ок. 3 см.","Длина передних крыльев самца около 3 см."
"Rivera-Gasperín S. L., Ardila-Camacho A., Contreras-Ramos A. Bionomics and Ecological Services of Megaloptera Larvae (Dobsonflies, Fishflies, Alderflies) (англ.) // Insects : ж. — 2019. — Vol. 10(4):86. — doi:10.3390/insects10040086.","Rivera-Gasperín S. L., Ardila-Camacho A., Contreras-Ramos A. Bionomics and Ecological Services of Megaloptera Larvae (Dobsonflies, Fishflies, Alderflies) (англ.) // Insects : Журнал. — 2019. — Vol. 10(4):86. — doi:10.3390/insects10040086."
"Круглый — упразднённый пос. в Колпнянском районе Орловской области России.","Круглый — упразднённый посёлок в Колпнянском районе Орловской области России."
"Упразднён в 2004 г.","Упразднён в 2004 году."
"Годовое кол-во осадков 500—550 мм, в среднем 515 мм.","Годовое количество осадков 500—550 мм, в среднем 515 мм."
"кол-во поступающей солнечной радиации составляет 91-92 ккал/см².","Количество поступающей солнечной радиации составляет 91-92 ккал/см²."
"По агроклиматическому районированию Краснянка, как и весь р-н, относится к южному с коэффициентом увлажнения 1,2-1,3.","По агроклиматическому районированию Краснянка, как и весь район, относится к южному с коэффициентом увлажнения 1,2-1,3."
"Постановлением Орловской областной думы от 15 октября 2004 года № 32/645-ОС пос. Круглый исключён из учётных данных.","Постановлением Орловской областной думы от 15 октября 2004 года № 32/645-ОС посёлок Круглый исключён из учётных данных."
"Согласно результатам переписи 2002 года в посёлке отсутствовало пост. нас.","Согласно результатам переписи 2002 года в посёлке отсутствовало постоянное население."
"Я́ннис Аманати́дис (греч. Γιάννης Αμανατίδης; 3 дек. 1981, Козани) — греч. футболист, нападающий.","Я́ннис Аманати́дис (греч. Γιάννης Αμανατίδης; 3 декабря 1981, Козани) — греческий футболист, нападающий."
"С 2002 по 2010 г выступал в составе сборной Греции.","С 2002 по 2010 год выступал в составе сборной Греции."
"В 2002 г в этом клубе началась его карьера в первой Бундеслиге, до этого он провёл г в аренде в клубе Второй Бундеслиги «Гройтер Фюрт».","В 2002 году в этом клубе началась его карьера в первой Бундеслиге, до этого он провёл год в аренде в клубе Второй Бундеслиги «Гройтер Фюрт»."
"После конфликта с тренером «Штутгарта» Феликсом Магатом он впервые оказался во франкфуртском «Айнтрахте», к-рый находился на грани вылета из Бундеслиги и взял игрока в аренду.","После конфликта с тренером «Штутгарта» Феликсом Магатом он впервые оказался во франкфуртском «Айнтрахте», который находился на грани вылета из Бундеслиги и взял игрока в аренду."
"Летом 2004 года Аманатидис подписал контракт с «Кайзерслаутерном», но после всего лишь одного сезона он вновь перешёл в «Айнтрахт», к-рый в то время возвратился в первую бундеслигу, и стал творцом атак команды, регулярно забивал голы, и в конечном счёте стал начиная с сезона 2007/08 капитаном команды.","Летом 2004 года Аманатидис подписал контракт с «Кайзерслаутерном», но после всего лишь одного сезона он вновь перешёл в «Айнтрахт», который в то время возвратился в первую бундеслигу, и стал творцом атак команды, регулярно забивал голы, и в конечном счёте стал начиная с сезона 2007/08 капитаном команды."
"офиц. сайт футболиста Архивная копия от 2 февраля 2011 на Wayback Machine","Официальный сайт футболиста Архивная копия от 2 февраля 2011 на Wayback Machine"
"Слынчовец (болг. Слънчовец) — с. в Болгарии.","Слынчовец (болг. Слънчовец) — село в Болгарии."
"нас. составляет 1 чел. (2022).","Население составляет 1 человек (2022)."
"Архиепи́скоп Анто́ний (в миру Влади́мир Ива́нович Москале́нко; род. 29 сентября 1940, Хабаровск) — архиерей Русской православной церкви, архиепископ на покое, быв. урал. и Атырауский.","Архиепи́скоп Анто́ний (в миру Влади́мир Ива́нович Москале́нко; род. 29 сентября 1940, Хабаровск) — архиерей Русской православной церкви, архиепископ на покое, бывший Уральский и Атырауский."
"род. 29 сентября 1940 года в Хабаровске в семье рабочих.","Родился 29 сентября 1940 года в Хабаровске в семье рабочих."
"В 1958 г окончил среднюю школу.","В 1958 году окончил среднюю школу."
"В 1960—1964 гг служил на Тихоокеанском флоте.","В 1960—1964 годах служил на Тихоокеанском флоте."
"В 1965—1969 гг учился на юридическом факультете Иркутского университета.","В 1965—1969 годах учился на юридическом факультете Иркутского университета."
"В 1973 г окончил Красноярский гос. ун-т (по специальности «правоведение»; присвоена квалификация «юрист»).","В 1973 году окончил Красноярский государственный университет (по специальности «правоведение»; присвоена квалификация «юрист»)."
"В 1977 г заочно окончил Московскую духовную академию.","В 1977 году заочно окончил Московскую духовную академию."
"В 1981 г был переведён на служение в Хмельницкую епархию, служил в храме города Дунаевцы Хмельницкой области.","В 1981 году был переведён на служение в Хмельницкую епархию, служил в храме города Дунаевцы Хмельницкой области."
"С 30 дек. 1986 года — епископ Черновицкий и Буковинский.","С 30 декабря 1986 года — епископ Черновицкий и Буковинский."
"23 ноября 1990 года митрополитом Киевским Филаретом (впосл. анафематствованным) освобождён от управления Черновицкой кафедрой и направлен в распоряжение Патриарха Московского и всея Руси.","23 ноября 1990 года митрополитом Киевским Филаретом (впоследствии анафематствованным) освобождён от управления Черновицкой кафедрой и направлен в распоряжение Патриарха Московского и всея Руси."
"В 2009 г архиепископ Антоний и его послушник Иван Бизиян были замешаны в скандале — на пресс-конференции посл. обвинил священника Валерия (Щербакова), настоятеля актюбинского храма святого Архангела Михаила, в алкоголизме и присвоении храмовых денежных средств.","В 2009 году архиепископ Антоний и его послушник Иван Бизиян были замешаны в скандале — на пресс-конференции последний обвинил священника Валерия (Щербакова), настоятеля актюбинского храма святого Архангела Михаила, в алкоголизме и присвоении храмовых денежных средств."
"4 октября 2012 года решением Священного Синода Русской православной церкви в связи с поданным прошением титул изменён на «урал. и Актюбинский».","4 октября 2012 года решением Священного Синода Русской православной церкви в связи с поданным прошением титул изменён на «Уральский и Актюбинский»."
"24 марта 2022 года решением Священного Синода Русской православной церкви в связи с образованием Актюбинской епархии титул изменён на «урал. и Атырауский».","24 марта 2022 года решением Священного Синода Русской православной церкви в связи с образованием Актюбинской епархии титул изменён на «Уральский и Атырауский»."
"медаль «Святой благоверный кн. Александр Невский» (Казахстанский митрополичий округ) (2021);","медаль «Святой благоверный князь Александр Невский» (Казахстанский митрополичий округ) (2021);"
"Марии Магдалины (польск. Православная Церковь)","Марии Магдалины (Польская Православная Церковь)"
"знак «За вклад в междунар. сотр-во» МИД РФ (2014);","знак «За вклад в международное сотрудничество» МИД РФ (2014);"
"Орден Дружбы (22 сентября 2015 года, Россия) — за б. вклад в укрепление дружбы и сотрудничества с Российской Федерацией, развитие экономических и культурных связей","Орден Дружбы (22 сентября 2015 года, Россия) — за большой вклад в укрепление дружбы и сотрудничества с Российской Федерацией, развитие экономических и культурных связей"
"почетный гражданин г. Атырау (респ. Казахстан) (2018);","почетный гражданин г. Атырау (Республика Казахстан) (2018);"
"Почётная грамота Президента Российской Федерации (22 дек. 2020 года) — за активную деятельность по сохранению, приумножению и популяризации культурного и исторического наследия России в Казахстане","Почётная грамота Президента Российской Федерации (22 декабря 2020 года) — за активную деятельность по сохранению, приумножению и популяризации культурного и исторического наследия России в Казахстане"
"Наречение и хиротония архимандрита Антония (Москаленко) во епископа Переяслав-Хмельницкого // ж. Московской Патриархии.","Наречение и хиротония архимандрита Антония (Москаленко) во епископа Переяслав-Хмельницкого // Журнал Московской Патриархии."
"— Т. II : Алексий, чел. Божий — Анфим Анхиальский.","— Т. II : Алексий, человек Божий — Анфим Анхиальский."
"Антоний, архиепископ урал. и Гурьевский (Москаленко Владимир Иванович) // Патриархия.","Антоний, архиепископ Уральский и Гурьевский (Москаленко Владимир Иванович) // Патриархия."
"Архиепископ урал. и Актюбинский Антоний на сайте Уральской епархии","Архиепископ Уральский и Актюбинский Антоний на сайте Уральской епархии"
"Архиепископ Антоний: «Миром правит любовь», Интервью с архиепископом Уральским и Гурьевским Антонием (РПЦ МП), опубл. в газете «Надежда» (г. Уральск) 08.01.2009.","Архиепископ Антоний: «Миром правит любовь», Интервью с архиепископом Уральским и Гурьевским Антонием (РПЦ МП), опубликованное в газете «Надежда» (г. Уральск) 08.01.2009."
"Ладислав Фиалка (чеш. Ladislav Fialka; 22 сентября 1931, Прага — 22 февраля 1991, там же) — чешский и чехословацкий актёр-мим, хореограф, реж., педагог, профессор (с 1989).","Ладислав Фиалка (чеш. Ladislav Fialka; 22 сентября 1931, Прага — 22 февраля 1991, там же) — чешский и чехословацкий актёр-мим, хореограф, режиссёр, педагог, профессор (с 1989)."
"нар. артист Чехословакии (1979).","Народный артист Чехословакии (1979)."
"Лауреат Государственной премии им. Клемента Готвальда (1962).","Лауреат Государственной премии имени Клемента Готвальда (1962)."
"В 1956 г окончил Пражскую консерваторию (танцевальное отд.).","В 1956 году окончил Пражскую консерваторию (танцевальное отделение)."
"В 1958 г совместно с Иржи Сухи, Иваном Выскочилом и Вацлавом Вассерманом основал Театр пантомимы «Na zábradlí» («На поручнях»), получивший мировую известность.","В 1958 году совместно с Иржи Сухи, Иваном Выскочилом и Вацлавом Вассерманом основал Театр пантомимы «Na zábradlí» («На поручнях»), получивший мировую известность."
