question,answer
"район. б-ца, две поликлиники (взрослая и дет.), станция скорой помощи и санаторий.","Районная больница, две поликлиники (взрослая и детская), станция скорой помощи и санаторий."
"До посёлка можно добраться на автобусе или электричке (ж.-д. станция Баженово) из Екатеринбурга, Заречного, Каменска-Уральского, Богдановича и Камышлова.","До посёлка можно добраться на автобусе или электричке (железнодорожная станция Баженово) из Екатеринбурга, Заречного, Каменска-Уральского, Богдановича и Камышлова."
"внутр. транспорт:","Внутренний транспорт:"
"гор. автобус (1 маршрут),","городской автобус (1 маршрут),"
"газ. «Новое Знамя».","Газета «Новое Знамя»."
"В то время газ. имела другое назв.: «Баженовский колхозник» (выходила в свет три раза в месяц).","В то время газета имела другое название: «Баженовский колхозник» (выходила в свет три раза в месяц)."
"В 1937 г на базе «Баженовского колхозника» было образовано изд. «Сталинский путь».","В 1937 году на базе «Баженовского колхозника» было образовано издание «Сталинский путь»."
"В то время газ. являлась печатным органом районного Комитета коммунистической партии Советского Союза.","В то время газета являлась печатным органом районного Комитета коммунистической партии Советского Союза."
"В 1960-е гг. газ. вновь была переименована.","В 1960-е годы газета вновь была переименована."
"В этот раз в её названии уже присутствовало «Знамя», и называлась газ. «Красное Знамя».","В этот раз в её названии уже присутствовало «Знамя», и называлась газета «Красное Знамя»."
"Правда, под таким названием она просуществовала недолго: в апреле 1962 года на базе Белоярской, Сысертской, Полевской, Асбестовской и других газет появилась газ. «Маяк».","Правда, под таким названием она просуществовала недолго: в апреле 1962 года на базе Белоярской, Сысертской, Полевской, Асбестовской и других газет появилась газета «Маяк»."
"Но уже на след. г Белоярский р-н вновь обрёл свою газету, газету «Знамя».","Но уже на следующий год Белоярский район вновь обрёл свою газету, газету «Знамя»."
"К 1969 г тираж газеты «Знамя» достигал уже 10 000 экз..","К 1969 году тираж газеты «Знамя» достигал уже 10 000 экземпляров."
"В этом была большая заслуга редакционного коллектива, к-рый работал в газете в то время.","В этом была большая заслуга редакционного коллектива, который работал в газете в то время."
"В 2004 г к названию «Знамени» прибавляется ещё одно слово — «Новое».","В 2004 году к названию «Знамени» прибавляется ещё одно слово — «Новое»."
"Так у газеты появилось назв., к-рый она носит до сих пор.","Так у газеты появилось название, которое она носит до сих пор."
"крест. сарафан Малахитницы: Культурно-исторические очерки / Колл. авт. — Екатеринбург: ИД Сократ, 2003.","Крестьянский сарафан Малахитницы: Культурно-исторические очерки / Колл. авт. — Екатеринбург: ИД Сократ, 2003."
"Зверев П. Н.. сб. статистических сведений по Екатеринбургскому уезду Пермской губернии : Справочник.","Зверев П. Н.. Сборник статистических сведений по Екатеринбургскому уезду Пермской губернии : Справочник."
"— Екатеринбург : Екатеринб. у. земство,, 1891.","— Екатеринбург : Екатеринб. уезд. земство,, 1891."
"1912 г.","1912 год."
"— Пермь : электро-тип. Губернского земства, 1912.","— Пермь : электро-типография Губернского земства, 1912."
"— Пермь : Пермское губ. земство, 1905.","— Пермь : Пермское губернское земство, 1905."
"Пермское губ. земство.","Пермское губернское земство."
"— Пермь : Пермское губ. земство, 1908.","— Пермь : Пермское губернское земство, 1908."
"Белоярский // Большая сов. энциклопедия : [в 30 т.] / гл. ред.","Белоярский // Большая советская энциклопедия : [в 30 т.] / гл. ред."
"— 3-е изд. — М. : сов. энциклопедия, 1969—1978.","— 3-е изд. — М. : Советская энциклопедия, 1969—1978."
"офиц. сайт посёлка Белоярский","Официальный сайт посёлка Белоярский"
"Архивная копия от 24 дек. 2018 на Wayback Machine","Архивная копия от 24 декабря 2018 на Wayback Machine"
"Что писали газеты начала XX вв. о жизни белоярских крестьян?","Что писали газеты начала XX века о жизни белоярских крестьян?"
"Николас Рохас Акоста род. 10 сентября 1873 года в городке Энсеньяда-Гранде в провинции Корриентес в семье Мигеля Херонимо Рохаса и Долорес Акосты.","Николас Рохас Акоста родился 10 сентября 1873 года в городке Энсеньяда-Гранде в провинции Корриентес в семье Мигеля Херонимо Рохаса и Долорес Акосты."
"В 1906 г стал первым директором школы № 4 города Эль-Трагадеро в Чако.","В 1906 году стал первым директором школы № 4 города Эль-Трагадеро в Чако."
"неск. лет Рохас Акоста был директором Музея провинции в Корриентесе.","Несколько лет Рохас Акоста был директором Музея провинции в Корриентесе."
"Он написал неск. статей, посвящённых звёздному небу, видимому в Чако.","Он написал несколько статей, посвящённых звёздному небу, видимому в Чако."
"В Ресистенсии улица и б-ка носят имя Николаса Рохаса Акосты.","В Ресистенсии улица и библиотека носят имя Николаса Рохаса Акосты."
"Асаяма Итидэн-рю (яп. 浅山一伝流) — древн. япон. боевое иск-во (корю), основанное в 1566 г Асаямой Мицугоро Итидэнсаем (яп. 浅山一伝斎重晨) во времена периода Муромати.","Асаяма Итидэн-рю (яп. 浅山一伝流) — древнее японское боевое искусство (корю), основанное в 1566 году Асаямой Мицугоро Итидэнсаем (яп. 浅山一伝斎重晨) во времена периода Муромати."
"Существует неск. предположений о т., кто стоял у истоков её создания.","Существует несколько предположений о том, кто стоял у истоков её создания."
"Прнято считать, что школу Асаяма Итидэн-рю в 1566 г основал Асаяма Мицугоро Итидэнсай, третий сын военного эксперта (англ. gunshi) Асаямы Гэнбан Минамото но Ёситада Итиёсая (Asayama Genban Minamoto no Yoshitada Ichiyosai).","Прнято считать, что школу Асаяма Итидэн-рю в 1566 году основал Асаяма Мицугоро Итидэнсай, третий сын военного эксперта (англ. gunshi) Асаямы Гэнбан Минамото но Ёситада Итиёсая (Asayama Genban Minamoto no Yoshitada Ichiyosai)."
"Другая версия гласит о т., что у истоков создания данного стиля стоит Марумэ Мондоносё Норикити (яп. 丸目主水正則吉), обучавший Кунииэ Яуэмона (яп. 国家弥右衛門), к-рый впосл. передал знания Асаяме Итидэнсаю Сигэтацу.","Другая версия гласит о том, что у истоков создания данного стиля стоит Марумэ Мондоносё Норикити (яп. 丸目主水正則吉), обучавший Кунииэ Яуэмона (яп. 国家弥右衛門), который впоследствии передал знания Асаяме Итидэнсаю Сигэтацу."
"Асаяма Итидэнсай ум. 5 января 1687 года, передав свои знания многим последователям по всей Японии.","Асаяма Итидэнсай умер 5 января 1687 года, передав свои знания многим последователям по всей Японии."
"У Окуры было два старших ученика: Адати Юсио и Наганума Цунэюки, женившийся на дочери сэнсэя и, в результате, перенявший рук-во над школой.","У Окуры было два старших ученика: Адати Юсио и Наганума Цунэюки, женившийся на дочери сэнсэя и, в результате, перенявший руководство над школой."
"В дальнейшем Асаяма Итидэн-рю перешло ко второму сыну Наганумы по им. Ёсиюки (Yoshiyuki), а от него к Уэно Такаси (Ueno Takashi).","В дальнейшем Асаяма Итидэн-рю перешло ко второму сыну Наганумы по имени Ёсиюки (Yoshiyuki), а от него к Уэно Такаси (Ueno Takashi)."
"Существует неск. версий о т., кто был назначен его преемником.","Существует несколько версий о том, кто был назначен его преемником."
"Одна из них относится к стилю Нагано-рю (англ. 長野流総合武術), являющемся ответвлением от школы Юмио Накамуро (яп. 弓雄 中村), к-рый обучался у мастера Окуры Хисадзиро в додзё в Коисикаве.","Одна из них относится к стилю Нагано-рю (англ. 長野流総合武術), являющемся ответвлением от школы Юмио Накамуро (яп. 弓雄 中村), который обучался у мастера Окуры Хисадзиро в додзё в Коисикаве."
"По др. версии, 17-м наследником традиций школы Асаяма Итидэн-рю в XX веке стал Сато Кинбэй (яп. 佐藤金兵, 1926 — 1999), получивший передачу от Уэно Такаси в декабре 1955 года.","По другой версии, 17-м наследником традиций школы Асаяма Итидэн-рю в XX веке стал Сато Кинбэй (яп. 佐藤金兵, 1926 — 1999), получивший передачу от Уэно Такаси в декабре 1955 года."
"орг-ция Гэнбукан в лице её организатора Сёто Танэмуры (англ. Shoto Tanemura) и его учеников включает в свою программу техники школы Асаяма Итидэн-рю, уделяя особое внимание её болевым приёмам.","Организация Гэнбукан в лице её организатора Сёто Танэмуры (англ. Shoto Tanemura) и его учеников включает в свою программу техники школы Асаяма Итидэн-рю, уделяя особое внимание её болевым приёмам."
"По некоторым данным Танэмура Сёто в 1990 г получил право называться 18-м сокё школы Асаяма Итидэн-рю, получив лицензию от Сато Кинбэя, и является главой школы в наст. время.","По некоторым данным Танэмура Сёто в 1990 году получил право называться 18-м сокё школы Асаяма Итидэн-рю, получив лицензию от Сато Кинбэя, и является главой школы в настоящее время."
"Дзин но маки (яп. 人の巻, «Свиток чел.») — обучение техникам бодзюцу;","Дзин но маки (яп. 人の巻, «Свиток Человека») — обучение техникам бодзюцу;"
"Однако, в рамках этой линии передач техники были ограничены лишь Ти но маки, Хисиги-дэн (букв. — «дробленая передача») и кудэн («устная передача»), так как это было единственным, что передал Наганума сэнсей своему сыну.","Однако, в рамках этой линии передач техники были ограничены лишь Ти но маки, Хисиги-дэн (буквально — «дробленая передача») и кудэн («устная передача»), так как это было единственным, что передал Наганума сэнсей своему сыну."
"мн. современные школы-последователи Асаяма Итидэн-рю разделили иск-во на различные уровни.","Многие современные школы-последователи Асаяма Итидэн-рю разделили искусство на различные уровни."
"Так, напр., в Гэнбукан додзё присутствуют передачи первого (сёдан) и среднего (тюдан) уровней , скрытые передачи (окудэн), устные передачи (кудэн) и так далее.","Так, например, в Гэнбукан додзё присутствуют передачи первого (сёдан) и среднего (тюдан) уровней , скрытые передачи (окудэн), устные передачи (кудэн) и так далее."
"Караса́йский се́льский окру́г (каз. Қарасай ауылдық округі) — адм. единица в составе Аккольского района Акмолинской области Казахстана.","Караса́йский се́льский окру́г (каз. Қарасай ауылдық округі) — административная единица в составе Аккольского района Акмолинской области Казахстана."
"адм. центр — аул Кына.","Административный центр — аул Кына."
"В 1989 г существовал как — Искровский сельсовет (с. Искра).","В 1989 году существовал как — Искровский сельсовет (село Искра)."
"в состав сельского округа вошла терр. упразднённого Одесского сельского округа (с. Степок).","в состав сельского округа вошла территория упразднённого Одесского сельского округа (село Степок)."
"Постановлением акимата Акмолинской области от 10 дек. 2009 года № а-13-532 и решением Акмолинского областного маслихата от 10 дек. 2009 года № 4С-19-5 «Об упразднении и преобразовании некоторых населенных пунктов и сельских округов Акмолинской области по Аккольскому, Аршалынскому, Астраханскому, Атбасарскому, Енбекшильдерскому, Зерендинскому, Есильскому, Целиноградскому, Шортандинскому районам» (зарегистрированное Департаментом юстиции Акмолинской области 20 января 2010 года № 3344):","Постановлением акимата Акмолинской области от 10 декабря 2009 года № а-13-532 и решением Акмолинского областного маслихата от 10 декабря 2009 года № 4С-19-5 «Об упразднении и преобразовании некоторых населенных пунктов и сельских округов Акмолинской области по Аккольскому, Аршалынскому, Астраханскому, Атбасарскому, Енбекшильдерскому, Зерендинскому, Есильскому, Целиноградскому, Шортандинскому районам» (зарегистрированное Департаментом юстиции Акмолинской области 20 января 2010 года № 3344):"
"в адм. подчинение Искровского сельского округа было передано с. Минское упразднённого Минского сельского округа.","в административное подчинение Искровского сельского округа было передано село Минское упразднённого Минского сельского округа."
"Постановлением акимата Акмолинской области от 10 дек. 2009 года № а-13/533 и решением Акмолинского областного маслихата от 10 дек. 2009 года № 4С-19-6 «О переименовании некоторых населенных пунктов и сельских округов Акмолинской области по Аккольскому и Целиноградскому районам» (зарегистрированное Департаментом юстиции Акмолинской области 20 января 2010 года № 3346):","Постановлением акимата Акмолинской области от 10 декабря 2009 года № а-13/533 и решением Акмолинского областного маслихата от 10 декабря 2009 года № 4С-19-6 «О переименовании некоторых населенных пунктов и сельских округов Акмолинской области по Аккольскому и Целиноградскому районам» (зарегистрированное Департаментом юстиции Акмолинской области 20 января 2010 года № 3346):"
"с. Искра было переименовано а позже преобразовано в аул Кына;","село Искра было переименовано а позже преобразовано в аул Кына;"
"с. Степок было переименовано в с. Карасай.","село Степок было переименовано в село Карасай."
"Постановлением акимата Акмолинской области от 14 дек. 2018 года № А-12/547 и решением Акмолинского областного маслихата от 14 дек. 2018 года «О переименовании населенных пунктов Аккольского района Акмолинской области» (зарегистрированное Департаментом юстиции Акмолинской области 29 дек. 2018 года № 7007):","Постановлением акимата Акмолинской области от 14 декабря 2018 года № А-12/547 и решением Акмолинского областного маслихата от 14 декабря 2018 года «О переименовании населенных пунктов Аккольского района Акмолинской области» (зарегистрированное Департаментом юстиции Акмолинской области 29 декабря 2018 года № 7007):"
"с. Минское было переименовано в с. Сазды булак.","село Минское было переименовано в село Сазды булак."
"информ. сайт акимата Аккольского района","Информационный сайт акимата Аккольского района"
"Основана в 1967 г.","Основана в 1967 году."
"Домашний стадион команды — Гигантиум, вмещающий 5000 чел..","Домашний стадион команды — Гигантиум, вмещающий 5000 человек."
"Команда из Ольборга была создана в 1967 г, как секция спортклуба Ольборг (дат. Aalborg Boldspilklub, (AAB)) под названием СК Ольборг (AAB Aalborg), позднее была создана команда ХК Ольборг (IK Aalborg), представляющая тот же клуб.","Команда из Ольборга была создана в 1967 году, как секция спортклуба Ольборг (дат. Aalborg Boldspilklub, (AAB)) под названием СК Ольборг (AAB Aalborg), позднее была создана команда ХК Ольборг (IK Aalborg), представляющая тот же клуб."
"В 1981 г СК Ольборг стала чемпионом Дании.","В 1981 году СК Ольборг стала чемпионом Дании."
"В 1997 г, СК Ольборг объединился с ХК Ольборг и продолжил выступать в чемпионате Дании под названием ХК Ольборг.","В 1997 году, СК Ольборг объединился с ХК Ольборг и продолжил выступать в чемпионате Дании под названием ХК Ольборг."
"В 2003 г","В 2003 году"
"В 2012 г команда была продана и стала называться Ольборг Пайрэтс.","В 2012 году команда была продана и стала называться Ольборг Пайрэтс."
"В 2018 г команда из Ольборга достигла двойного успеха победив в чемпионате Дании и выиграв кубок страны.","В 2018 году команда из Ольборга достигла двойного успеха победив в чемпионате Дании и выиграв кубок страны."
"С 1998 по 2002 гг., на протяжении четырёх сезонов команду возглавлял рос. специалист Валерий Шилов.","С 1998 по 2002 годы, на протяжении четырёх сезонов команду возглавлял российский специалист Валерий Шилов."
"— серебр. призёр чемпионата Дании (10): 1976, 1983, 1984, 1987, 1989, 2004, 2005, 2006, 2007, 2010","— Серебряный призёр чемпионата Дании (10): 1976, 1983, 1984, 1987, 1989, 2004, 2005, 2006, 2007, 2010"
"— бронз. призёр чемпионата Дании (7): 1977, 1979, 1980, 1982, 1988, 1991, 1994","— Бронзовый призёр чемпионата Дании (7): 1977, 1979, 1980, 1982, 1988, 1991, 1994"
"офиц. сайт клуба","Официальный сайт клуба"
"нац. парк Козара (серб. Национални парк Козара) — нац. парк в Республике Сербской.","Национальный парк Козара (серб. Национални парк Козара) — национальный парк в Республике Сербской."
"Парк площадью в 3520 гектаров был создан в 1987 г с целью защиты культурного, исторического и природного наследия в окрестностях горы Козара.","Парк площадью в 3520 гектаров был создан в 1987 году с целью защиты культурного, исторического и природного наследия в окрестностях горы Козара."
"нац. парк Козара входит в Федерацию национальных парков Европы — EUROPARC.","Национальный парк Козара входит в Федерацию национальных парков Европы — EUROPARC."
"Центральную ч. парка занимает плато Мраковица.","Центральную часть парка занимает плато Мраковица."
"Присутствуют и др. горы и возвышенности: Гола планина (876 м.), Рудине (750 м.), Ярчевица (740 м.), Главуша (793 м.), Бешича-Поляна (784 м.), Врновачка-Глава (719 м.), Бенковац-Юришина коса (705 м.), Шупльиковац (652 м.), Зечийи-Камен (667 м.), Козарачки-Камен (659 м.) и др.","Присутствуют и другие горы и возвышенности: Гола планина (876 м.), Рудине (750 м.), Ярчевица (740 м.), Главуша (793 м.), Бешича-Поляна (784 м.), Врновачка-Глава (719 м.), Бенковац-Юришина коса (705 м.), Шупльиковац (652 м.), Зечийи-Камен (667 м.), Козарачки-Камен (659 м.) и др."
"В этих местах в 1942 г произошла изв. Битва на Козаре.","В этих местах в 1942 году произошла известная Битва на Козаре."
"офиц. сайт парка","Официальный сайт парка"
"Андре́й Оле́гович Са́нников (бел. Андрэй Алегавіч Саннікаў; род. 8 марта 1954, Минск) — белорус. полит. и обществ. деятель, координатор гражданской кампании «европ. Беларусь», кандидат в президенты Республики Беларусь в 2010 г, полит. заключённый.","Андре́й Оле́гович Са́нников (бел. Андрэй Алегавіч Саннікаў; род. 8 марта 1954, Минск) — белорусский политический и общественный деятель, координатор гражданской кампании «Европейская Беларусь», кандидат в президенты Республики Беларусь в 2010 году, политический заключённый."
"род. в Минске.","Родился в Минске."
"Его дед Константин Санников белорус. реж., нар. артист БССР.","Его дед Константин Санников белорусский режиссёр, народный артист БССР."
"В 1971 г Санников окончил 42-ю минскую школу, в 1977 — переводческий ф-т Минский гос. пед. ин-т иностранных языков.","В 1971 году Санников окончил 42-ю минскую школу, в 1977 — переводческий факультет Минский государственный педагогический институт иностранных языков."
"После учёбы работал на Минском электротехническом заводе им. В. И. Козлова, а затем в Пакистане и Египте — в нефтяной компании и на строительстве алюминиевого завода.","После учёбы работал на Минском электротехническом заводе имени В. И. Козлова, а затем в Пакистане и Египте — в нефтяной компании и на строительстве алюминиевого завода."
"Работал в Обществе Дружбы с зарубежными странами в 1980—1981 гг.","Работал в Обществе Дружбы с зарубежными странами в 1980—1981 годах."
"В 1989 г окончил Дипломатическую академию Министерства иностранных дел СССР в Москве.","В 1989 году окончил Дипломатическую академию Министерства иностранных дел СССР в Москве."
"В 1982—1987 гг работал в Нью-Йорке в секретариате ООН в качестве переводчика Службы русского письменного перевода.","В 1982—1987 годах работал в Нью-Йорке в секретариате ООН в качестве переводчика Службы русского письменного перевода."
"В 1992—1995 г возглавлял белорусскую делегацию на переговорах по обычному и ядерному разоружению.","В 1992—1995 году возглавлял белорусскую делегацию на переговорах по обычному и ядерному разоружению."
"В 1993—1995 гг Андрей Санников работал советником представительства Республики Беларусь в Швейцарии.","В 1993—1995 годах Андрей Санников работал советником представительства Республики Беларусь в Швейцарии."
"В 1995—1996 гг зам. министра иностранных дел Беларуси.","В 1995—1996 годах заместитель министра иностранных дел Беларуси."
"Под текстом документа подписались более 100 тыс. белорусов.","Под текстом документа подписались более 100 тысяч белорусов."
"Андрей Санников был одним из организаторов маршей протеста «Раздавим фашистскую гадину!», «Так жить нельзя!» и «За лучшую жизнь», акций против фальсификации, по мнению оппозиции, выборов в 2001, 2004, 2006, 2008 гг.","Андрей Санников был одним из организаторов маршей протеста «Раздавим фашистскую гадину!», «Так жить нельзя!» и «За лучшую жизнь», акций против фальсификации, по мнению оппозиции, выборов в 2001, 2004, 2006, 2008 годах."
"В 2008 г Андрей Санников вместе с Виктором Ивашкевичем, Михаилом Мариничем и другими политиками стал инициатором гражданской кампании «европ. Беларусь», к-рый ставит своей целью вступление Белоруссии в европ. Союз.","В 2008 году Андрей Санников вместе с Виктором Ивашкевичем, Михаилом Мариничем и другими политиками стал инициатором гражданской кампании «Европейская Беларусь», которая ставит своей целью вступление Белоруссии в Европейский Союз."
"В инициативную группу Санникова вошли 2001 чел. Собрал более 160 тыс. подписей и 18 ноября 2010 года Андрей Санников зарегистрирован на заседании Центризбиркома в качестве кандидата в президенты Республики Беларусь.","В инициативную группу Санникова вошли 2001 человека Собрал более 160 тысяч подписей и 18 ноября 2010 года Андрей Санников зарегистрирован на заседании Центризбиркома в качестве кандидата в президенты Республики Беларусь."
"По данным от социологических исследований таких как НИСЭПИ, Regnum и др. рейтинг Санникова составил от 0,5 до 10,6 процентов (после А.Лукашенко и В.Некляева).","По данным от социологических исследований таких как НИСЭПИ, Regnum и другие рейтинг Санникова составил от 0,5 до 10,6 процентов (после А.Лукашенко и В.Некляева)."
"По данным экзитпола от аналитического центра ECOOM на 19 дек. (день выборов) рейтинг Санникова составил 6,33% (после А. Лукашенко)","По данным экзитпола от аналитического центра ECOOM на 19 декабря (день выборов) рейтинг Санникова составил 6,33% (после А. Лукашенко)"
"Задержан вместе с женой Ириной Халип в ночь с 19 на 20 дек. 2010 года после разгона властями митинга против предполагаемой фальсификации итогов президентских выборов.","Задержан вместе с женой Ириной Халип в ночь с 19 на 20 декабря 2010 года после разгона властями митинга против предполагаемой фальсификации итогов президентских выборов."
"14 мая 2011 года Партизанский район. суд г. Минска признал Андрея Санникова виновным в организации беспорядков и приговорил его к 5 годам лишения свободы в колонии усиленного режима.","14 мая 2011 года Партизанский районный суд г. Минска признал Андрея Санникова виновным в организации беспорядков и приговорил его к 5 годам лишения свободы в колонии усиленного режима."
"23 дек. 2011 года подал прошение о помиловании на имя президента Республики Беларусь Александра Лукашенко.","23 декабря 2011 года подал прошение о помиловании на имя президента Республики Беларусь Александра Лукашенко."
"В октябре 2012 года получил полит. убежище в Великобритании.","В октябре 2012 года получил политическое убежище в Великобритании."
"2005 г — Лауреат международной премии им. Бруно Крайского в области защиты прав чел..","2005 год — Лауреат международной премии имени Бруно Крайского в области защиты прав человека."
"Супруга — изв. журналистка Ирина Халип, дочь театроведа, драматурга и киносценариста Владимира Халипа.","Супруга — известная журналистка Ирина Халип, дочь театроведа, драматурга и киносценариста Владимира Халипа."
"офиц. сайт кандидата в президенты Республики Беларусь (недоступная ссылка) Проверено 11 апреля 2019.","Официальный сайт кандидата в президенты Республики Беларусь (недоступная ссылка) Проверено 11 апреля 2019."
"2012 г.","2012 год."
"«нар. воля».","«Народная воля»."
"«газ.. Ru».","«Газета. Ru»."
"Андрей Санников на BBC, русские субтитры, ч. 1 на YouTube (англ.)","Андрей Санников на BBC, русские субтитры, часть 1 на YouTube (англ.)"
"Андрей Санников на BBC, русские субтитры, ч. 2 на YouTube (англ.)","Андрей Санников на BBC, русские субтитры, часть 2 на YouTube (англ.)"
"Андрей Санников на BBC, русские субтитры, ч. 3 на YouTube (англ.)","Андрей Санников на BBC, русские субтитры, часть 3 на YouTube (англ.)"
"Интервью Андрея Санникова каналу RTVI, ч. 1 на YouTube (рус.)","Интервью Андрея Санникова каналу RTVI, часть 1 на YouTube (рус.)"
"Интервью Андрея Санникова каналу RTVI, ч. 2 на YouTube (рус.)","Интервью Андрея Санникова каналу RTVI, часть 2 на YouTube (рус.)"
"Интервью Андрея Санникова каналу RTVI, ч. 3 на YouTube (рус.)","Интервью Андрея Санникова каналу RTVI, часть 3 на YouTube (рус.)"
"конф. Дмитрия Муратова.","Конференция Дмитрия Муратова."
"О Халип и Санникове // Новая газ..","О Халип и Санникове // Новая газета."
"// Новая газ..","// Новая газета."
"3 дек. 2020.","3 декабря 2020."
"(Ирина Халип, собкор «Новой» в Минске; Андрей Санников, лидер гражданской кампании «европ. Беларусь»; Мария Борзунова, журналист «Дождя»; Аббас Галлямов, политолог)","(Ирина Халип, собкор «Новой» в Минске; Андрей Санников, лидер гражданской кампании «Европейская Беларусь»; Мария Борзунова, журналист «Дождя»; Аббас Галлямов, политолог)"
"Приписан к НУЗ "Отделенческая поликлиника на ст. Хабаровск-1 ОАО "РЖД" Дальневосточной железной дороги, помимо этой дороги обслуживает по договорённости Забайкальскую железную дорогу, восточную зону БАМа на Восточно-Сибирской железной дороге, южную ч. Якутии (ЖДЯ).","Приписан к НУЗ "Отделенческая поликлиника на ст. Хабаровск-1 ОАО "РЖД" Дальневосточной железной дороги, помимо этой дороги обслуживает по договорённости Забайкальскую железную дорогу, восточную зону БАМа на Восточно-Сибирской железной дороге, южную часть Якутии (ЖДЯ)."
"Поезд был сформирован в 2005 г и отправился к месту приписки на Дальний в. 12 января 2006 года.","Поезд был сформирован в 2005 году и отправился к месту приписки на Дальний Восток 12 января 2006 года."
"По состоянию на 31 дек. 2011 года поезд совершил 63 рейса и оказал медицинские услуги 55 000 чел..","По состоянию на 31 декабря 2011 года поезд совершил 63 рейса и оказал медицинские услуги 55 000 человек."
"По состоянию на нач. 2013 года поезд совершил более 70 рейсов и оказал медицинские услуги 64 тысячам пациентов.","По состоянию на начало 2013 года поезд совершил более 70 рейсов и оказал медицинские услуги 64 тысячам пациентов."
"Барбара Энн Роулз (англ. Barbara Ann Roles; род. 6 апреля 1941, Сан-Матео, США) — фигуристка из США, бронз. призёр Олимпийских игр 1960 года, бронз. призёр чемпионата мира 1960 года, чемпионка США 1962 года в женском одиночном катании.","Барбара Энн Роулз (англ. Barbara Ann Roles; род. 6 апреля 1941, Сан-Матео, США) — фигуристка из США, бронзовый призёр Олимпийских игр 1960 года, бронзовый призёр чемпионата мира 1960 года, чемпионка США 1962 года в женском одиночном катании."
