question,answer
"В 1930 году Уильям Келлог основал благотворительный фонд «WK Kellogg Foundation» (англ.), в конечном итоге пожертвовав ему 66 миллионов $.","В 1930 году Уильям Келлог основал благотворительный фонд «WK Kellogg Foundation» (англ.), в конечном итоге пожертвовав ему 66 миллионов долларов."
"Приём заявок на участие был открыт до 22 июня 2022 г., начальная цена муниципального контракта — 1,2 млн ₽.","Приём заявок на участие был открыт до 22 июня 2022 г., начальная цена муниципального контракта — 1,2 млн рублей."
"В неё входило DLC «Lootbag», 2 ключа на β-тест, официальный саундтрек, скидки на внутриигровые покупки в Crime.net, гид и чертежи от Бэйна.","В неё входило DLC «Lootbag», 2 ключа на бета-тест, официальный саундтрек, скидки на внутриигровые покупки в Crime.net, гид и чертежи от Бэйна."
"затруднять сообщение между крепостными верками, = как и пребывание на них;","затруднять сообщение между крепостными верками, равно как и пребывание на них;"
"ОМК нужна сырьевая база для своего флагманского проекта по строительству в Выксе электросталеплавильного комплекса стоимостью 150 млрд ₽.","ОМК нужна сырьевая база для своего флагманского проекта по строительству в Выксе электросталеплавильного комплекса стоимостью 150 млрд рублей."
"Мальчики получали примерно 4 ₽ в год, жильё и еду им предоставлял хозяин.","Мальчики получали примерно 4 рубля в год, жильё и еду им предоставлял хозяин."
"Изначально γ моделей включала 280S и 280SE с рядным шестицилиндровым двигателем и 380SE с V8.","Изначально гамма моделей включала 280S и 280SE с рядным шестицилиндровым двигателем и 380SE с V8."
"Вновь был вызван в национальную команду в 1955 году и принял участие в двух товарищеских матчах с Францией (Б) и Нидерландами, причём в матче со сборной Нидерландов ему удалось открыть счёт, но в итоге Саар всё = уступил (1:2).","Вновь был вызван в национальную команду в 1955 году и принял участие в двух товарищеских матчах с Францией (Б) и Нидерландами, причём в матче со сборной Нидерландов ему удалось открыть счёт, но в итоге Саар всё равно уступил (1:2)."
"22 мая 2019 г. постановлением Кабинета министров Украины № 410 памятнику археологии и истории на Почтовой площади присвоен национальный статус (охранный № 260094, площадь около 6000 м²).","22 мая 2019 г. постановлением Кабинета министров Украины № 410 памятнику археологии и истории на Почтовой площади присвоен национальный статус (охранный номер 260094, площадь около 6000 м²)."
"Первые № вышли в Омске, а после переезда Фетлера во Владивосток (примерно в августе 1919 года), «Благовестник» стал издаваться там.","Первые номера вышли в Омске, а после переезда Фетлера во Владивосток (примерно в августе 1919 года), «Благовестник» стал издаваться там."
"Объем одного № составлял 16 страниц.","Объем одного номера составлял 16 страниц."
"Тираж одного № составлял 3 тысячи экземпляров.","Тираж одного номера составлял 3 тысячи экземпляров."
"В этой картине «Льюис не только смог сплести умную историю, украшенную саспенсом, но и убедительно показал Лондон и приморскую усадьбу в Корнуолле, работая на бюджете всего лишь в 175 тысяч $ и не покидая солнечной Калифорнии».","В этой картине «Льюис не только смог сплести умную историю, украшенную саспенсом, но и убедительно показал Лондон и приморскую усадьбу в Корнуолле, работая на бюджете всего лишь в 175 тысяч долларов и не покидая солнечной Калифорнии»."
"Вместе с тем, отмечает TimeOut, несмотря на мизерный бюджет, «фильм поставлен на миллион $.","Вместе с тем, отмечает TimeOut, несмотря на мизерный бюджет, «фильм поставлен на миллион долларов."
"Ричарду всё = полагалось управлять страной через совет.","Ричарду всё равно полагалось управлять страной через совет."
"Однако Глостера всё = обвинили в измене и конфисковали его владения в пользу короны.","Однако Глостера всё равно обвинили в измене и конфисковали его владения в пользу короны."
"За 1970—1987 годы объём валовой продукции отрасли в оптовых ценах возрос в 3 раза и составил 1,7 млрд ₽ (почти 2,5 млрд $ по официальному курсу того времени).","За 1970—1987 годы объём валовой продукции отрасли в оптовых ценах возрос в 3 раза и составил 1,7 млрд рублей (почти 2,5 млрд долларов по официальному курсу того времени)."
"Через 30—40 минут после начала аварии появилась и быстро начала расти γ-активность.","Через 30—40 минут после начала аварии появилась и быстро начала расти гамма-активность."
"В результате подачи через нештатную систему холодной воды в реактор произошло разрушение активной зоны и резко возросло γ-излучение.","В результате подачи через нештатную систему холодной воды в реактор произошло разрушение активной зоны и резко возросло гамма-излучение."
"Согласно этой теории, даже если какая-либо социальная группа не подвергается дискриминации официально, она всё = может страдать от отсутствия привилегий, которые имеются у других социальных групп.","Согласно этой теории, даже если какая-либо социальная группа не подвергается дискриминации официально, она всё равно может страдать от отсутствия привилегий, которые имеются у других социальных групп."
"Они облетают Луну и набирают необходимую скорость, но попадают в облако обломков, летящих вокруг астероида: хотя NASA ожидала, что гравитация Луны притянет к себе обломки, их число всё = остаётся колоссальным.","Они облетают Луну и набирают необходимую скорость, но попадают в облако обломков, летящих вокруг астероида: хотя NASA ожидала, что гравитация Луны притянет к себе обломки, их число всё равно остаётся колоссальным."
"Стэмпер понимает, что с одной машиной у него не хватит ресурсов для бурения скважины в такой породе, но всё = начинает работу, ибо в противном случае Земля однозначно погибнет.","Стэмпер понимает, что с одной машиной у него не хватит ресурсов для бурения скважины в такой породе, но всё равно начинает работу, ибо в противном случае Земля однозначно погибнет."
"Он занял первое место в кассах с общим объёмом 36 млн $ на выходных.","Он занял первое место в кассах с общим объёмом 36 млн долларов на выходных."
"Он собрал 201,6 млн $ в Соединённых Штатах и Канаде и 352,1 млн $ на других территориях на общую сумму 553,7 млн $ США.","Он собрал 201,6 млн долларов в Соединённых Штатах и Канаде и 352,1 млн долларов на других территориях на общую сумму 553,7 млн долларов США."
"В 1946 году рукописная сказка снова попадает на аукцион, где оценивается в 100 тысяч $.","В 1946 году рукописная сказка снова попадает на аукцион, где оценивается в 100 тысяч долларов."
"В действительности же тело будет падать с возрастающей скоростью, но с убывающим ускорением, пока не достигнет центра Земли, где ускорение = нулю.","В действительности же тело будет падать с возрастающей скоростью, но с убывающим ускорением, пока не достигнет центра Земли, где ускорение равно нулю."
"Едят ли мошки кошек?», а впоследствии думает, что ей всё =.","Едят ли мошки кошек?», а впоследствии думает, что ей всё равно."
"В этой главе Алиса также вопрошает у Чеширского Кота, куда ей идти, оговаривая, что ей всё =, куда она попадёт, на что Кот ответил: «Куда-нибудь ты обязательно попадёшь.","В этой главе Алиса также вопрошает у Чеширского Кота, куда ей идти, оговаривая, что ей всё равно, куда она попадёт, на что Кот ответил: «Куда-нибудь ты обязательно попадёшь."
"В последней 12-й главе Король пытается удалить Алису из зала суда по только что придуманному им «Закону № Сорок Два».","В последней 12-й главе Король пытается удалить Алису из зала суда по только что придуманному им «Закону номер Сорок Два»."
"Кения экспортирует товары в Ботсвану на сумму около 3,7 миллионов $ США.","Кения экспортирует товары в Ботсвану на сумму около 3,7 миллионов долларов США."
"Ботсвана экспортирует товары в Кению на сумму около 182 тысячи $ США.","Ботсвана экспортирует товары в Кению на сумму около 182 тысячи долларов США."
"В 1889 году Петербургский частный коммерческий банк купил у Бёкера завод за 1,5 миллиона ₽, и завод стал российским.","В 1889 году Петербургский частный коммерческий банк купил у Бёкера завод за 1,5 миллиона рублей, и завод стал российским."
"При этом жуки и уховёртки составляют от 80 до 90 % пищи по объёму, но образуют гораздо меньший вклад в общий энергетический баланс ежей.","При этом жуки и уховёртки составляют от 80 до 90 процентов пищи по объёму, но образуют гораздо меньший вклад в общий энергетический баланс ежей."
"Журнал «Власть» со ссылкой на неназванного министра Северной Осетии 25 августа 2008 года заявил, что бюджет Северной Осетии ежегодно получал из российской федеральной казны 2,5 млрд ₽ на «международную деятельность», которые сразу же перечислялись в распоряжение правительства Южной Осетии; никакой прозрачной отчётности о расходовании перечисленных средств не представлялось.","Журнал «Власть» со ссылкой на неназванного министра Северной Осетии 25 августа 2008 года заявил, что бюджет Северной Осетии ежегодно получал из российской федеральной казны 2,5 млрд рублей на «международную деятельность», которые сразу же перечислялись в распоряжение правительства Южной Осетии; никакой прозрачной отчётности о расходовании перечисленных средств не представлялось."
"В представленных грузинской стороной материалах фигурируют телефонные № грузинского сотового оператора, однако, как пишет «Коммерсантъ», по данным Южной Осетии, «в последнее время все чиновники и военнослужащие пользовались исключительно услугами российского оператора „МегаФон“».","В представленных грузинской стороной материалах фигурируют телефонные номера грузинского сотового оператора, однако, как пишет «Коммерсантъ», по данным Южной Осетии, «в последнее время все чиновники и военнослужащие пользовались исключительно услугами российского оператора „МегаФон“»."
"Также следует принять во внимание предшествовавшие обстоятельства: годы провокаций, взаимных обвинений, военного и политического давления и актов насилия как в зоне конфликта, так и вне её, = как и нарастание напряженности в последние месяцы и недели перед началом войны.","Также следует принять во внимание предшествовавшие обстоятельства: годы провокаций, взаимных обвинений, военного и политического давления и актов насилия как в зоне конфликта, так и вне её, равно как и нарастание напряженности в последние месяцы и недели перед началом войны."
"Также следует принять во внимание предшествовавшие обстоятельства: годы провокаций, взаимных обвинений, военного и политического давления и актов насилия как в зоне конфликта, так и вне её, = как и нарастание напряжённости в последние месяцы и недели перед началом войны.","Также следует принять во внимание предшествовавшие обстоятельства: годы провокаций, взаимных обвинений, военного и политического давления и актов насилия как в зоне конфликта, так и вне её, равно как и нарастание напряжённости в последние месяцы и недели перед началом войны."
"Таким образом общее число убитых, согласно официальным спискам, = 397, при этом 62 смерти официально не подтверждены.","Таким образом общее число убитых, согласно официальным спискам, равно 397, при этом 62 смерти официально не подтверждены."
"Финансовая помощь Южной Осетии со стороны России за 2008—2010 годы составила около 30 млрд ₽.","Финансовая помощь Южной Осетии со стороны России за 2008—2010 годы составила около 30 млрд рублей."
"Заведующий хирургическим отделением городской мамлыжской больницы с жалованием 1800 ₽ в год.","Заведующий хирургическим отделением городской мамлыжской больницы с жалованием 1800 рублей в год."
"По данным компании, узнаваемость их бренда в Германии составляет 99 %, а Goldbear олицетворяет детскую радость.","По данным компании, узнаваемость их бренда в Германии составляет 99 процентов, а Goldbear олицетворяет детскую радость."
"В российской историографии термин «татарское иго», = как и положение о его свержении Иваном III, берёт своё начало от Н. М. Карамзина, применившего слово «иго» в виде художественного эпитета в первоначальном значении «хомута, надетого на шею» («склонили выю под иго варваров»), возможно, позаимствовавшего этот термин у польского автора XVI века Мацея Меховского.","В российской историографии термин «татарское иго», равно как и положение о его свержении Иваном III, берёт своё начало от Н. М. Карамзина, применившего слово «иго» в виде художественного эпитета в первоначальном значении «хомута, надетого на шею» («склонили выю под иго варваров»), возможно, позаимствовавшего этот термин у польского автора XVI века Мацея Меховского."
"Один из руководителей создания спутника для γ-астрономии COS-B.","Один из руководителей создания спутника для гамма-астрономии COS-B."
"Цены варьировались от 99800 до 115800 ¥.","Цены варьировались от 99800 до 115800 юаней."
"Настраиваемые критерии: мир, где происходит сражение; количество игроков (в общей сложности — не более четырёх); взаимоотношения игроков (например, можно играть двое на двое); цветовая γ игроков; фора для каждого игрока.","Настраиваемые критерии: мир, где происходит сражение; количество игроков (в общей сложности — не более четырёх); взаимоотношения игроков (например, можно играть двое на двое); цветовая гамма игроков; фора для каждого игрока."
"В последней версии игры все нано-роботы являются авиацией (хотя всё = гибнут, если на их пути поставить периметр).","В последней версии игры все нано-роботы являются авиацией (хотя всё равно гибнут, если на их пути поставить периметр)."
"Глава тайваньской делегации вручил представителям Министерства здравоохранения документ на передачу медикаментов на сумму 500 тысяч $ и чек на аналогичную сумму.","Глава тайваньской делегации вручил представителям Министерства здравоохранения документ на передачу медикаментов на сумму 500 тысяч долларов и чек на аналогичную сумму."
"2017 год — 87 млн $ (0,3 % белорусского импорта);","2017 год — 87 млн долларов (0,3 % белорусского импорта);"
"2018 год — 95 млн $ (0,2 % белорусского импорта).","2018 год — 95 млн долларов (0,2 % белорусского импорта)."
"стоимость постройки 800 миллионов $;","стоимость постройки 800 миллионов долларов;"
"экономический эффект в размере 2 миллиардов песо (160 миллионов $);[значимость факта?","экономический эффект в размере 2 миллиардов песо (160 миллионов долларов);[значимость факта?"
"Производство затратило бюджет в 30 миллионов $.","Производство затратило бюджет в 30 миллионов долларов."
"С целью ускорения процесса расследования за помощь в поимке убийцы была обещана награда в размере 1 миллион ₽ и обнародовано видео с камеры видеонаблюдения, где был запечатлен мужчина, который в момент совершения преступления находился в данном районе и мог стать свидетелем убийства, однако его личность установить не удалось.","С целью ускорения процесса расследования за помощь в поимке убийцы была обещана награда в размере 1 миллион рублей и обнародовано видео с камеры видеонаблюдения, где был запечатлен мужчина, который в момент совершения преступления находился в данном районе и мог стать свидетелем убийства, однако его личность установить не удалось."
"В пользу матери погибшей в общей сложности суд обязал выплатить Коробенковых свыше трёх миллионов ₽.","В пользу матери погибшей в общей сложности суд обязал выплатить Коробенковых свыше трёх миллионов рублей."
"Ныне действующий флаг утверждён 24 декабря 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 4607.","Ныне действующий флаг утверждён 24 декабря 2008 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 4607."
"Согласно этому же Указу ему была вручена денежная премия в сумме 25000 ₽.","Согласно этому же Указу ему была вручена денежная премия в сумме 25000 рублей."
"Секции лодки (бортовой № S-32) изготавливались в Германии, а собирались на верфи TANDANOR, под Буэнос-Айресом.","Секции лодки (бортовой номер S-32) изготавливались в Германии, а собирались на верфи TANDANOR, под Буэнос-Айресом."
"В августе 2021 года полиция возбудила уголовное дело о хищении денег Минпросвещения на общую сумму около 50 млн ₽ («дело Раковой»).","В августе 2021 года полиция возбудила уголовное дело о хищении денег Минпросвещения на общую сумму около 50 млн рублей («дело Раковой»)."
"Они были освобождены, но позже были убиты, у них также украли имущество общей стоимостью 25 000 $.","Они были освобождены, но позже были убиты, у них также украли имущество общей стоимостью 25 000 долларов."
"По мнению эксперта, суммарные расходы, связанные с переименованием, составляют около 125 миллионов $ (или 47 301 250 000 тенге).","По мнению эксперта, суммарные расходы, связанные с переименованием, составляют около 125 миллионов долларов (или 47 301 250 000 тенге)."
"Их лейбл, «Snapper Music», переиздал альбомы группы в формате CD, укомплектовав их бонус-треками, + выпустил концертный DVD, запечатлевший юбилейное исполнение «S. F. Sorrow» на Abbey Road Studios, с Дэйвом Гилмором и Артуром Брауном в качестве приглашённых гостей (был издан на CD под названием «Resurrection» (1998)).","Их лейбл, «Snapper Music», переиздал альбомы группы в формате CD, укомплектовав их бонус-треками, плюс выпустил концертный DVD, запечатлевший юбилейное исполнение «S. F. Sorrow» на Abbey Road Studios, с Дэйвом Гилмором и Артуром Брауном в качестве приглашённых гостей (был издан на CD под названием «Resurrection» (1998))."
"В 1946 году выполнила первую свою коммерческую работу — обложку для журнала «Айдеал Хоум» (июньский №).","В 1946 году выполнила первую свою коммерческую работу — обложку для журнала «Айдеал Хоум» (июньский номер)."
"В следующем году разработала макет обложки для журнала «Эйдос», посвященного живописи, скульптуре и дизайну (вышло всего три №, после чего журнал прекратил своё существование).","В следующем году разработала макет обложки для журнала «Эйдос», посвященного живописи, скульптуре и дизайну (вышло всего три номера, после чего журнал прекратил своё существование)."
"Абонеты платформы Поверхность + в недоразумении, на официальном сайте (уже бывшего спутникового оператора) им предлагают сменить конвертер и перенастроить тарелку на соседний спутник, чтобы смотреть два собственных канала Поверхности.","Абонеты платформы Поверхность плюс в недоразумении, на официальном сайте (уже бывшего спутникового оператора) им предлагают сменить конвертер и перенастроить тарелку на соседний спутник, чтобы смотреть два собственных канала Поверхности."
"C 2006 года герб Хабаровска является одним из элементов оформления аверса купюры в 5000 российских ₽.","C 2006 года герб Хабаровска является одним из элементов оформления аверса купюры в 5000 российских рублей."
"24 ноября 2015 года Банк России выпустил монету 10 ₽ серии «Города воинской славы», посвященную Хабаровску.","24 ноября 2015 года Банк России выпустил монету 10 рублей серии «Города воинской славы», посвященную Хабаровску."
"С большими звёздами 80-х, такими как Марко ван Бастен (покинувший клуб в 1987), «Аякс» всё = продолжал конкурировать во внутреннем первенстве с ПСВ, который выиграл три чемпионских титула подряд (в 1986, 1987, 1988), а также стал в 1988 году обладателем Кубка чемпионов.","С большими звёздами 80-х, такими как Марко ван Бастен (покинувший клуб в 1987), «Аякс» всё равно продолжал конкурировать во внутреннем первенстве с ПСВ, который выиграл три чемпионских титула подряд (в 1986, 1987, 1988), а также стал в 1988 году обладателем Кубка чемпионов."
"1 июля 1990 года привычный силуэт лица героя «Аякса» превратился в одиннадцать чёрных линий, которые всё = отображали силуэт героя Аякса.","1 июля 1990 года привычный силуэт лица героя «Аякса» превратился в одиннадцать чёрных линий, которые всё равно отображали силуэт героя Аякса."
"Следующие футболисты «Аякса» удостоились закрепления за собой №:","Следующие футболисты «Аякса» удостоились закрепления за собой номера:"
"Мафия покупает огромные участки земли в Гоа, Дели, Махараштре через компании, которые создают базы для торговли оружием и наркотиками, миллионы $ идут на поддержку рептильной прессы.","Мафия покупает огромные участки земли в Гоа, Дели, Махараштре через компании, которые создают базы для торговли оружием и наркотиками, миллионы долларов идут на поддержку рептильной прессы."
"В 2013 году средняя заработная плата в Свердловской области составила 22 700 ₽.","В 2013 году средняя заработная плата в Свердловской области составила 22 700 рублей."
"По состоянию на первое полугодие 2017 года средняя заработная плата в Свердловской области составила 34 531,7 ₽.","По состоянию на первое полугодие 2017 года средняя заработная плата в Свердловской области составила 34 531,7 рубля."
"Франц Шуберт — кантата «Прометей»; сонаты для фортепиано ля-бемоль мажор, D 557, си мажор, D 575, ре-бемоль мажор, D 568 и Μ минор, D 566; два скерцо; соната для двух скрипок ля мажор, D 574.","Франц Шуберт — кантата «Прометей»; сонаты для фортепиано ля-бемоль мажор, D 557, си мажор, D 575, ре-бемоль мажор, D 568 и ми минор, D 566; два скерцо; соната для двух скрипок ля мажор, D 574."
"Также наблюдал γ-всплески над местами образования земных гроз.","Также наблюдал гамма-всплески над местами образования земных гроз."
"RHESSI стал первым аппаратом, получившим гамма-изображение солнечной вспышки, а также обнаружившим γ-излучения, возникающие в результате гроз на Земле.","RHESSI стал первым аппаратом, получившим гамма-изображение солнечной вспышки, а также обнаружившим гамма-излучения, возникающие в результате гроз на Земле."
"RHESSI за всё время работы зарегистрировал свыше 100 тысяч рентгеновских вспышек, включая 42 события с энергией 300 кэВ и 27 γ-излучений.","RHESSI за всё время работы зарегистрировал свыше 100 тысяч рентгеновских вспышек, включая 42 события с энергией 300 кэВ и 27 гамма-излучений."
"По условиям договора СССР выплачивал фирме огромную сумму — 1 125 000 американских $.","По условиям договора СССР выплачивал фирме огромную сумму — 1 125 000 американских долларов."
"Как отмечает Батлер, в большинстве фильмов, где происходит такое, вслед за «злодеем» с точки зрения зрительского интереса идёт «герой», однако в этом фильме эта роль отведена «плохой девочке», а «хорошая» пара просто отбывает №.","Как отмечает Батлер, в большинстве фильмов, где происходит такое, вслед за «злодеем» с точки зрения зрительского интереса идёт «герой», однако в этом фильме эта роль отведена «плохой девочке», а «хорошая» пара просто отбывает номер."
"Его часто называют самым успешным фандрайзером в истории Гарвардского университета, который сумел собрать свыше 600 миллионов $ для поддержки инициатив в бизнесе, науке, здравоохранении и студенческой жизни.","Его часто называют самым успешным фандрайзером в истории Гарвардского университета, который сумел собрать свыше 600 миллионов долларов для поддержки инициатив в бизнесе, науке, здравоохранении и студенческой жизни."
"За клубом числились огромные долги, составлявшие около 100 миллионов $.","За клубом числились огромные долги, составлявшие около 100 миллионов долларов."
"В феврале 2013 года самарский адвокат Андрей Пашков заявил, что является владельцем клуба, купив его у офшорной компании за 80 тыс. ₽.","В феврале 2013 года самарский адвокат Андрей Пашков заявил, что является владельцем клуба, купив его у офшорной компании за 80 тыс. рублей."
"1971 — в эксплуатацию поступили самолёты Ан-24 (бортовые №: Ан-24Б 46291, 46581, 47269, 47828, 47835; Ан-24РВ 46519, 46657, 46691, 46848, 47199, 47800).","1971 — в эксплуатацию поступили самолёты Ан-24 (бортовые номера: Ан-24Б 46291, 46581, 47269, 47828, 47835; Ан-24РВ 46519, 46657, 46691, 46848, 47199, 47800)."
"Флаг утверждён 2 марта 2004 года и внесён в Геральдический реестр города Москвы с присвоением регистрационного № ?.","Флаг утверждён 2 марта 2004 года и внесён в Геральдический реестр города Москвы с присвоением регистрационного номера ?."
"К ноябрю того же года появилась информация, что картина была завершена, бюджет составил 600 000 $, а съёмочный процесс — двадцать три дня.","К ноябрю того же года появилась информация, что картина была завершена, бюджет составил 600 000 долларов, а съёмочный процесс — двадцать три дня."
"В течение первой недели после выхода в прокат в январе 1980 года фильм собрал в прокате 1,67 миллионов $.","В течение первой недели после выхода в прокат в январе 1980 года фильм собрал в прокате 1,67 миллионов долларов."
"Том Бакли из The New York Times дал неблагоприятную оценку фильму, написав: «Единственное, что пугает в „Немом крике“, это то, что есть люди, которые заплатят 5 $, чтобы увидеть его…","Том Бакли из The New York Times дал неблагоприятную оценку фильму, написав: «Единственное, что пугает в „Немом крике“, это то, что есть люди, которые заплатят 5 долларов, чтобы увидеть его…"
"Тираж же второго № издания почти полностью уничтожила полиция.","Тираж же второго номера издания почти полностью уничтожила полиция."
"Выезд на автодорогу «Верхняя Колыбелка — Нижняя Колыбелка — прим. к а/д Хлевное — Тербуны» (идентификационный № 42 ОП РЗ 42К-746).","Выезд на автодорогу «Верхняя Колыбелка — Нижняя Колыбелка — прим. к а/д Хлевное — Тербуны» (идентификационный номер 42 ОП РЗ 42К-746)."
"Четвёртый/Джон Смит — рассказчик первой части истории, № четыре Лориенской гвардии.","Четвёртый/Джон Смит — рассказчик первой части истории, номер четыре Лориенской гвардии."
"Шестая/Майрин Элизабет — № шесть лориенской гвардии, друг и напарник Джона.","Шестая/Майрин Элизабет — номер шесть лориенской гвардии, друг и напарник Джона."
"Решением Бисеровского волисполкома на купца Братчикова была наложена контрибуция в сумме 25 тыс. ₽.","Решением Бисеровского волисполкома на купца Братчикова была наложена контрибуция в сумме 25 тыс. рублей."
"Главное занятие местного населения — земледелие, зажиточные крестьяне занимались продажей хлеба горным заводам Омутнинскому, Песковскому, Залазнинскому, в Глазов и Кирс, винокуренным заводам Александрова и Васильева и даже в пределы Пермской губернии заводскому населению Соликамского и Чердынского уездов, при этом, как свидетельствует историк Н. П. Штейнфельд, при крупных поставках хлеба цену на рынке формировали не скупщики и профессиональные хлеботорговцы, а крестьянская масса, которой удалось во время скупок хлеба пастуховскими заводами в 1891 году поднять цену ржи с 85 копеек за пуд до 1 ₽ 60 копеек.","Главное занятие местного населения — земледелие, зажиточные крестьяне занимались продажей хлеба горным заводам Омутнинскому, Песковскому, Залазнинскому, в Глазов и Кирс, винокуренным заводам Александрова и Васильева и даже в пределы Пермской губернии заводскому населению Соликамского и Чердынского уездов, при этом, как свидетельствует историк Н. П. Штейнфельд, при крупных поставках хлеба цену на рынке формировали не скупщики и профессиональные хлеботорговцы, а крестьянская масса, которой удалось во время скупок хлеба пастуховскими заводами в 1891 году поднять цену ржи с 85 копеек за пуд до 1 рубля 60 копеек."
