question,answer
"Он начал собирать кубик Рубика в 12 лет, в 2008 г и всего через 71 день опустился ниже 20 с по среднему времени из 12 попыток и не остановился на этом.","Он начал собирать кубик Рубика в 12 лет, в 2008 году и всего через 71 день опустился ниже 20 секунд по среднему времени из 12 попыток и не остановился на этом."
"30 января 2010 он первым из людей официально стал sub-10 (меньше 10 с) по среднему времени с результатом 9,21.","30 января 2010 он первым из людей официально стал sub-10 (меньше 10 секунд) по среднему времени с результатом 9,21."
"Он уже успел побить неск. первых мировых рекордов, участвовав всего в 4 соревнованиях, в т. числе 10 июля 2010 года побил свой действующий рекорд, улучшив его с 9,21 до 8,52 с, став первым sub-9.","Он уже успел побить несколько первых мировых рекордов, участвовав всего в 4 соревнованиях, в том числе 10 июля 2010 года побил свой действующий рекорд, улучшив его с 9,21 до 8,52 секунды, став первым sub-9."
"В 2016 г он снова установил мир. рекорд в единичной попытке 3×3×3 — 4,73 с.","В 2016 году он снова установил мировой рекорд в единичной попытке 3×3×3 — 4,73 секунды."
"29 июня 2014 года Феликс собрал кубик за 5,33 с, но эту сборку не засчитали, так как куб не выдержал жёсткого обращения, и угловой кубик провернулся.","29 июня 2014 года Феликс собрал кубик за 5,33 секунды, но эту сборку не засчитали, так как куб не выдержал жёсткого обращения, и угловой кубик провернулся."
"выс. центра населённого пункта — 43 м над уровнем моря.","Высота центра населённого пункта — 43 метра над уровнем моря."
"Три крыла терминала располагаются на равном удалении в 300 м от центральной регистрационной части.","Три крыла терминала располагаются на равном удалении в 300 метров от центральной регистрационной части."
"с. расположено на высоте 109 м над уровнем моря.","Село расположено на высоте 109 метров над уровнем моря."
"д. находится в северо-западной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Валдайской возвышенности, к востоку от озера Сиг, на расстоянии примерно 8 км (по прямой) к юго-востоку от города Осташкова, административного центра округа.","Деревня находится в северо-западной части Тверской области, в зоне хвойно-широколиственных лесов, в пределах Валдайской возвышенности, к востоку от озера Сиг, на расстоянии примерно 8 километров (по прямой) к юго-востоку от города Осташкова, административного центра округа."
"д. находится в северо-восточной части Костромской области, в пределах южного склона холмистой возвышенности Северные Увалы, в подзоне южной тайги, на расстоянии приблизительно 7 км (по прямой) к юго-западу от села Боговарова, административного центра района.","Деревня находится в северо-восточной части Костромской области, в пределах южного склона холмистой возвышенности Северные Увалы, в подзоне южной тайги, на расстоянии приблизительно 7 километров (по прямой) к юго-западу от села Боговарова, административного центра района."
"Абсолютная выс. — 173 м над уровнем моря.","Абсолютная высота — 173 метра над уровнем моря."
"Состав коллектива на протяжении тринадцати лет его существования неоднократно менялся, «ядром» группы все это время оставались Эдвардс, исполнявший в ансамбле роль вокалиста и гитариста, ударник Жан-Ив Толя и басист Па Эмбер (последние двое — из французской группы Passion Fodder).","Состав коллектива на протяжении тринадцати лет его существования неоднократно менялся, «ядром» группы все это время оставались Эдвардс, исполнявший в ансамбле роль вокалиста и гитариста, ударник Жан-Ив Толя и басист Паскаль Эмбер (последние двое — из французской группы Passion Fodder)."
"После этого Дэвид Юджин Эдвардс продолжил карьеру с группой Woven Hand, а Па Эмбер основал собств. проект Lilium.","После этого Дэвид Юджин Эдвардс продолжил карьеру с группой Woven Hand, а Паскаль Эмбер основал собственный проект Lilium."
"Па Эмбер — бас-гитара, контрабас, гитара, вокал","Паскаль Эмбер — бас-гитара, контрабас, гитара, вокал"
"Средние высоты на территории посёлка составляют 774 м над уровнем моря.","Средние высоты на территории посёлка составляют 774 метра над уровнем моря."
"Абсолютные превышают отметки в 1000 м.","Абсолютные превышают отметки в 1000 метров."
"Признан самым быстрым по речитативу рэпером: 1267 слов за 158 с (8 слов в с) в треке Holocaust.","Признан самым быстрым по речитативу рэпером: 1267 слов за 158 секунд (8 слов в секунду) в треке Holocaust."
"д. расположена в юго-западной части района, в 500 м от дороги 28Н-1800 Скворцово — Озерец.","Деревня расположена в юго-западной части района, в 500 метрах от дороги 28Н-1800 Скворцово — Озерец."
"Среднегодовая скорость ветра 3,5—4,2 м в с.","Среднегодовая скорость ветра 3,5—4,2 метра в секунду."
"На это отец сказал: «Послушай, Володя, ведь ты много читал — Платона, Канта, Декарта, Па, классиков мир. литературы, ты изучал в университетах естественные науки, углубился в иск-во, — а книгу, которую больше всего читают и знают во всем мире, ты никогда не читал.","На это отец сказал: «Послушай, Володя, ведь ты много читал — Платона, Канта, Декарта, Паскаля, классиков мировой литературы, ты изучал в университетах естественные науки, углубился в искусство, — а книгу, которую больше всего читают и знают во всем мире, ты никогда не читал."
"Полная версия песни, длительностью 2 минуты 54 с, была включена в саундтрек шоу, выпущенная в октябре 2006.","Полная версия песни, длительностью 2 минуты 54 секунды, была включена в саундтрек шоу, выпущенная в октябре 2006."
"Для ТВ-версии темы, к-рый длится 50 с, только первые две и последние две строфы были использованы.","Для ТВ-версии темы, которая длится 50 секунд, только первые две и последние две строфы были использованы."
"Н. В. Бедренко, маневрируя под огнём, подгреб к берегу и, высадившись вместе с разведчиками, принял участие в бою, в результате которого противник был выбит из траншей на протяжении 600 м по фронту, что дало возможность переправить личный состав полка, закрепиться на занятом плацдарме и расширить его.","Н. В. Бедренко, маневрируя под огнём, подгреб к берегу и, высадившись вместе с разведчиками, принял участие в бою, в результате которого противник был выбит из траншей на протяжении 600 метров по фронту, что дало возможность переправить личный состав полка, закрепиться на занятом плацдарме и расширить его."
"Соседние сёла: сев. в 300 м и Васильевка в 2,5 км на ю., выше по долине.","Соседние сёла: Северное в 300 метрах и Васильевка в 2,5 км на юг, выше по долине."
"Расстояние до райцентра — ок. 23 км (по ш.), до ближайшей железнодорожной станции Нижнегорская — примерно 38 км.","Расстояние до райцентра — около 23 километров (по шоссе), до ближайшей железнодорожной станции Нижнегорская — примерно 38 километров."
"Выбившись в лидеры сборной, Эд Маккивер удостоился права защищать честь страны на ХХХ летних Олимпийских играх в Лондоне, где на своей одноместной байдарке впосл. завоевал золото, проплыв двести м быстрее всех соперников.","Выбившись в лидеры сборной, Эд Маккивер удостоился права защищать честь страны на ХХХ летних Олимпийских играх в Лондоне, где на своей одноместной байдарке впоследствии завоевал золото, проплыв двести метров быстрее всех соперников."
"дл. — 107 км, общая пл. водосбора — 1180 км², средняя выс. водосбора — 260 м.","Длина — 107 км, общая площадь водосбора — 1180 км², средняя высота водосбора — 260 метра."
"шир. реки в нижнем течении ок. 30 м.","Ширина реки в нижнем течении около 30 метров."
"д. находится в северо-западной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, на берегах реки Дольцы, на расстоянии примерно 12 км (по прямой) к северо-западу от села Знаменского, административного центра района.","Деревня находится в северо-западной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, на берегах реки Дольцы, на расстоянии примерно 12 километров (по прямой) к северо-западу от села Знаменского, административного центра района."
"Абсолютная выс. — 209 м над уровнем моря.","Абсолютная высота — 209 метров над уровнем моря."
"Немцы подошли к пулемётчику на 40 м.","Немцы подошли к пулемётчику на 40 метров."
"Она представляет собой серию из 12—18 однообразных протяжных криков «ти-ти-ти-ти-ти», повторяемых со скоростью до 4 раз в с.","Она представляет собой серию из 12—18 однообразных протяжных криков «ти-ти-ти-ти-ти», повторяемых со скоростью до 4 раз в секунду."
"Среди недостатков было указано неудобное управление — поворот персонажа осуществляется строго на 90 °, а сам он передвигается по сетке из «квадратов», на которые условно поделена поверхность уровня; это затрудняет передвижение и прицелвание.","Среди недостатков было указано неудобное управление — поворот персонажа осуществляется строго на 90 градусов, а сам он передвигается по сетке из «квадратов», на которые условно поделена поверхность уровня; это затрудняет передвижение и прицелвание."
"Ближайшие населённые пункты — Горки в 1 км на с. и Дегтяри в 0,5 км на ю.","Ближайшие населённые пункты — Горки в 1 километре на север и Дегтяри в 0,5 км на юг."
"Главным недостатком оксида индия-олова является его дороговизна (в связи с высоким спросом, цена индия превышала 750 долл. за кг), поэтому предлагались другие мат-лы для прозрачных электродов:","Главным недостатком оксида индия-олова является его дороговизна (в связи с высоким спросом, цена индия превышала 750 долларов за килограмм), поэтому предлагались другие материалы для прозрачных электродов:"
"Июньский максимум Тары пока ещё не достиг майского, а максимумы октября и ноября на 4,5°-5° меньше Омска и притом в июле максимум более ° выше Красноярска (+36.5°), при лишь неск. более северной широте.","Июньский максимум Тары пока ещё не достиг майского, а максимумы октября и ноября на 4,5°-5° меньше Омска и притом в июле максимум более градуса выше Красноярска (+36.5°), при лишь несколько более северной широте."
"Сентябрьский максимум очень похож на Москву и Тверь, и лишь едва менее Омска, теоретически в Таре его максимум может превысить +33, за день до сентября в 2010 г температура превысила его текущий максимум, хотя во второй половине лета наивысшие температуры резко убывают-в августе максимум на 2° ° ниже майского.","Сентябрьский максимум очень похож на Москву и Тверь, и лишь едва менее Омска, теоретически в Таре его максимум может превысить +33, за день до сентября в 2010 году температура превысила его текущий максимум, хотя во второй половине лета наивысшие температуры резко убывают-в августе максимум на 2° градуса ниже майского."
"Задержавшись с вылетом на 3 часа 35 минут, в 21:45 с 10 членами экипажа и 54 пассажирами на борту рейс 04 вылетел из Хабаровска, а в 21:50 экипаж получил указание занимать эшелон 9000 м.","Задержавшись с вылетом на 3 часа 35 минут, в 21:45 с 10 членами экипажа и 54 пассажирами на борту рейс 04 вылетел из Хабаровска, а в 21:50 экипаж получил указание занимать эшелон 9000 метров."
"В 150 км от Хабаровска по маршруту полёта оказалась мощная кучевая облачность, а у экипажа не хватало высоты для её обхода.","В 150 километрах от Хабаровска по маршруту полёта оказалась мощная кучевая облачность, а у экипажа не хватало высоты для её обхода."
"Доложив о наборе высоты 8600 м, экипаж запросил увеличения высоты для обхода мощных кучевых облаков.","Доложив о наборе высоты 8600 метров, экипаж запросил увеличения высоты для обхода мощных кучевых облаков."
"Получив согласие от ВВС, Матюшанский разрешил занимать эшелон 11 000 м с выходом на Архару без захода в облачность, а после её прохождения снижаться до 9000.","Получив согласие от ВВС, Матюшанский разрешил занимать эшелон 11 000 метров с выходом на Архару без захода в облачность, а после её прохождения снижаться до 9000."
"Однако и на высоте 11 тыс. м самолёт всё ещё находился в облаках, поэтому с рейса 04 запросили у РП дальнейших указаний.","Однако и на высоте 11 тысяч метров самолёт всё ещё находился в облаках, поэтому с рейса 04 запросили у РП дальнейших указаний."
"Тот, после получения согласия от ВВС, дал рейсу 04 разрешение занимать эшелон 12 000 м.","Тот, после получения согласия от ВВС, дал рейсу 04 разрешение занимать эшелон 12 000 метров."
"В 22:14 КВС Барабанов доложил занятие эшелона 12 000 м.","В 22:14 КВС Барабанов доложил занятие эшелона 12 000 метров."
"Катастрофа произошла в 215 км северо-западнее Хабаровского аэропорта в точке 49°48′ с. ш. 132°57′ в. д., а общий разброс обломков составил 450 м по направлению полёта.","Катастрофа произошла в 215 километрах северо-западнее Хабаровского аэропорта в точке 49°48′ с. ш. 132°57′ в. д., а общий разброс обломков составил 450 метров по направлению полёта."
"В 150—200 км севернее трассы проводились полёты бомбардировщиков Ту-16, экипажи которых рассказали, что на высотах 11—12 км в верхних слоях облачности наблюдались болтанка и мощные вертикальные воздушные потоки.","В 150—200 километрах севернее трассы проводились полёты бомбардировщиков Ту-16, экипажи которых рассказали, что на высотах 11—12 километров в верхних слоях облачности наблюдались болтанка и мощные вертикальные воздушные потоки."
"К тому же полётный вес Ту-104 в этом рейсе составлял 66 тонн, что при номинальном режиме работы двигателей ограничивало максимальную высоту полёта до 11 700 м.","К тому же полётный вес Ту-104 в этом рейсе составлял 66 тонн, что при номинальном режиме работы двигателей ограничивало максимальную высоту полёта до 11 700 метров."
"Высоты 12 000 м можно было достичь лишь при максимальной мощности двигателей.","Высоты 12 000 метров можно было достичь лишь при максимальной мощности двигателей."
"Фактически в районе Биробиджан—Архара—Магдагачи оказались сложные погодные условия, которые не ожидались в прогнозе: сильные восходящие потоки и мощные кучево-дождевые облака на высоте св. 12 км.","Фактически в районе Биробиджан—Архара—Магдагачи оказались сложные погодные условия, которые не ожидались в прогнозе: сильные восходящие потоки и мощные кучево-дождевые облака на высоте свыше 12 километров."
"Причиной катастрофы следственная комис. назвала потерю управляемости самолётом из-за сильной болтанки при выходе на высоту 12 км с полётным весом, превышающим практический потолок, в результате чего произошло падение скорости и срыв самолёта.","Причиной катастрофы следственная комиссия назвала потерю управляемости самолётом из-за сильной болтанки при выходе на высоту 12 километров с полётным весом, превышающим практический потолок, в результате чего произошло падение скорости и срыв самолёта."
"Кустарник до 3—4 м высотой с одним или несколькими стеблями.","Кустарник до 3—4 метров высотой с одним или несколькими стеблями."
"с. Крюк муниципального образования «Шалинского городского округа» расположено в 46 км к северо-западу от посёлка Шаля (по автотрассе – 53 км), в лесной местности, на левом берегу реки б. Крюк (правый приток реки Сылва), выше устья левого притока реки Порозовка.","Село Крюк муниципального образования «Шалинского городского округа» расположено в 46 километрах к северо-западу от посёлка Шаля (по автотрассе – 53 километров), в лесной местности, на левом берегу реки Большой Крюк (правый приток реки Сылва), выше устья левого притока реки Порозовка."
"д. располагалась в центральной части Среднерусской возвышенности в лесостепной зоне, на территории национального парка «Орловское Полесье» на севере области, возле административной границы с Ульяновским районом Калужском области, на расстоянии примерно 5,5 км (по прямой) к северо-западу от деревни Медведки.","Деревня располагалась в центральной части Среднерусской возвышенности в лесостепной зоне, на территории национального парка «Орловское Полесье» на севере области, возле административной границы с Ульяновским районом Калужском области, на расстоянии примерно 5,5 километра (по прямой) к северо-западу от деревни Медведки."
"д. находится в северной части Костромской области, в подзоне южной тайги, на правом берегу реки Унжи, на расстоянии приблизительно 24 км (по прямой) к юго-востоку от города Кологрив, административного центра округа.","Деревня находится в северной части Костромской области, в подзоне южной тайги, на правом берегу реки Унжи, на расстоянии приблизительно 24 километров (по прямой) к юго-востоку от города Кологрив, административного центра округа."
"Абсолютная выс. — 175 м над уровнем моря.","Абсолютная высота — 175 метров над уровнем моря."
"БПК «Очаков», лежавший на глубине 12 м с креном 70 °, был поднят в ходе специально сформированной спасательной экспедиции ЭПРОН.","БПК «Очаков», лежавший на глубине 12 метров с креном 70 градусов, был поднят в ходе специально сформированной спасательной экспедиции ЭПРОН."
"Поднятый корабль должен был быть доставлен в Инкерман для утилизации, однако его отбуксировали на так называемое Кладбище кораблей, располож. в 2,5 км от Новоозерного.","Поднятый корабль должен был быть доставлен в Инкерман для утилизации, однако его отбуксировали на так называемое Кладбище кораблей, расположенное в 2,5 километрах от Новоозерного."
"Примерно 500 ещё живых евреев деревни (в основном, старики и женщины с детьми) накануне согнали в неск. домов, а 2 февраля вывели на пл. перед церковью в окружении полицаев и группами по 10 чел. выводили и расстреливали на кладбище в 500 м северо-восточнее деревни.","Примерно 500 ещё живых евреев деревни (в основном, старики и женщины с детьми) накануне согнали в несколько домов, а 2 февраля вывели на площадь перед церковью в окружении полицаев и группами по 10 человек выводили и расстреливали на кладбище в 500 метрах северо-восточнее деревни."
"В 1975 г жертвам геноцида евреев в Шамово установлен пам., к-рый находится на восточной окраине деревни в 200 м от здания средней школы.","В 1975 году жертвам геноцида евреев в Шамово установлен памятник, который находится на восточной окраине деревни в 200 метрах от здания средней школы."
"Выселок находится в южной части республики, в подзоне смешанных лесов, на расстоянии примерно 13 км (по прямой) к западу от села м. Пурга, административного центра района.","Выселок находится в южной части республики, в подзоне смешанных лесов, на расстоянии примерно 13 километров (по прямой) к западу от села Малая Пурга, административного центра района."
"Абсолютная выс. — 165 м над уровнем моря.","Абсолютная высота — 165 метров над уровнем моря."
"Прицельные приспособления включают мушку и секторный прицел, маркированный от 25 до 400 м, установленные на кожухе глушителя.","Прицельные приспособления включают мушку и секторный прицел, маркированный от 25 до 400 метров, установленные на кожухе глушителя."
"Сборка занимает от 30 до 60 с в зависимости от подготовки стрелка.","Сборка занимает от 30 до 60 секунд в зависимости от подготовки стрелка."
"Впервые заявил о себе на международном уровне в сезоне 2011 года, когда вошёл в состав израильской сборной и выступил на молодёжном европейском первенстве в Остраве, где в зачёте бега на 10 000 м занял 21-е место.","Впервые заявил о себе на международном уровне в сезоне 2011 года, когда вошёл в состав израильской сборной и выступил на молодёжном европейском первенстве в Остраве, где в зачёте бега на 10 000 метров занял 21-е место."
"Расположен в центральной части региона, в подзоне южной тайги, при автодороге 33Н-120, на расстоянии приблизительно 5 км (по прямой) на з. от железнодорожного вокзала станции Киров.","Расположен в центральной части региона, в подзоне южной тайги, при автодороге 33Н-120, на расстоянии приблизительно 5 километров (по прямой) на запад от железнодорожного вокзала станции Киров."
"Расстояние до Нормантона (центра района) составляет 260 км.","Расстояние до Нормантона (центра района) составляет 260 километров."
"С 1972 по 1997 гг. работал на закрытых оборонных предприятиях, в числе которых упоминаются МКБ «Кл», НПО «Фазотрон», МНИИ «Агат».","С 1972 по 1997 годы работал на закрытых оборонных предприятиях, в числе которых упоминаются МКБ «Кулон», НПО «Фазотрон», МНИИ «Агат»."
"Жена — Сухова Надежда Тимофеевна (род. 9 августа 1950), радиоинженер, училась с Михаилом Лифшицем в одной группе, впосл. также работала в МКБ «Кл», НПО «Фазотрон».","Жена — Сухова Надежда Тимофеевна (род. 9 августа 1950), радиоинженер, училась с Михаилом Лифшицем в одной группе, впоследствии также работала в МКБ «Кулон», НПО «Фазотрон»."
"1624—1625 — надстроена Фроловская (Спасская с 1658 года) башня — увенчана высоким шатром (общая выс. 67 м) и украшена скульптурой.","1624—1625 — надстроена Фроловская (Спасская с 1658 года) башня — увенчана высоким шатром (общая высота 67 метров) и украшена скульптурой."
"Город расположен в северо-западной части департамента, в гористой местности Западной Кордильеры, к западу от реки Каука, на расстоянии приблизительно 87 км к северо-северо-западу (NNW) от Медельина, административного центра департамента.","Город расположен в северо-западной части департамента, в гористой местности Западной Кордильеры, к западу от реки Каука, на расстоянии приблизительно 87 километров к северо-северо-западу (NNW) от Медельина, административного центра департамента."
"Абсолютная выс. — 1447 м над уровнем моря.","Абсолютная высота — 1447 метров над уровнем моря."
"Оперативная группа УУР МВД ГССР, к-рый расположилась в 20 м от хвоста захваченного самолёта в микроавтобусе «РАФ», получила приказ от заместителя министра внутренних дел Грузии генерал-майора В. Шадури о подготовке к захвату самолёта и освобождению пассажиров, примерно через полчаса приказ был отменён, так как в Тбилиси приземлился специальный рейс с сотрудниками группы «А» КГБ СССР во главе с командиром группы генерал-майором Геннадием Зайцевым.","Оперативная группа УУР МВД ГССР, которая расположилась в 20 метрах от хвоста захваченного самолёта в микроавтобусе «РАФ», получила приказ от заместителя министра внутренних дел Грузии генерал-майора В. Шадури о подготовке к захвату самолёта и освобождению пассажиров, примерно через полчаса приказ был отменён, так как в Тбилиси приземлился специальный рейс с сотрудниками группы «А» КГБ СССР во главе с командиром группы генерал-майором Геннадием Зайцевым."
"По воспоминаниям Геннадия Зайцева, сам штурм, от команды на захват до нейтрализации всех преступников, длился ок. 15 с.","По воспоминаниям Геннадия Зайцева, сам штурм, от команды на захват до нейтрализации всех преступников, длился около 15 секунд."
"В 2017 г стала чемпионкой летней Универсиады в Тайбэе в составе эстафетной сборной России на дистанции 4×200 м вольным стилем.","В 2017 году стала чемпионкой летней Универсиады в Тайбэе в составе эстафетной сборной России на дистанции 4×200 метров вольным стилем."
"В апреле 2018 года завоевала бронзовую медаль чемпионата России на дистанции 200 м вольным стилем, а также стала пятой на дистанции 100 м и четвёртой в плавании на 400 м.","В апреле 2018 года завоевала бронзовую медаль чемпионата России на дистанции 200 метров вольным стилем, а также стала пятой на дистанции 100 метров и четвёртой в плавании на 400 метров."
"Саламатина вместе с Анной Егоровой, Ариной Опёнышевой и Анастасией Гуженковой завоевала серебряные медали чемпионата Европы в Глазго, уступив британкам в финале на дистанции 4×200 м вольным стилем.","Саламатина вместе с Анной Егоровой, Ариной Опёнышевой и Анастасией Гуженковой завоевала серебряные медали чемпионата Европы в Глазго, уступив британкам в финале на дистанции 4×200 метров вольным стилем."
"Также 6 августа в дисциплине 200 м вольным стилем Валерия шестое место с результатом 1.58,63.","Также 6 августа в дисциплине 200 метров вольным стилем Валерия шестое место с результатом 1.58,63."
"14 дек. 2018 года Саламатина стала шестой на дистанции 400 м вольным стилем на чемпионате мира на короткой воде в Ханчжоу (4.02,87).","14 декабря 2018 года Саламатина стала шестой на дистанции 400 метров вольным стилем на чемпионате мира на короткой воде в Ханчжоу (4.02,87)."
"11 апреля 2019 года завоевала бронзовую медаль чемпионата России на дистанции 200 м вольным стилем, показав время в финале 1.58,53.","11 апреля 2019 года завоевала бронзовую медаль чемпионата России на дистанции 200 метров вольным стилем, показав время в финале 1.58,53."
"Число́ полови́нной то́чности (англ. half precision) — компьютерный формат представления чисел, занимающий в памяти половину компьютерного слова (в случае 32-битного компьютера — 16 бит или 2 Б).","Число́ полови́нной то́чности (англ. half precision) — компьютерный формат представления чисел, занимающий в памяти половину компьютерного слова (в случае 32-битного компьютера — 16 бит или 2 байта)."
"Скорость выхода торпеды составляла 15—16 м/с, а максимальная дальность хода — 10 тыс. м на 30,5 узлах.","Скорость выхода торпеды составляла 15—16 м/с, а максимальная дальность хода — 10 тысяч метров на 30,5 узлах."
"Композитные пропеллеры A400М, имеющие восемь лопастей и диаметр 5,34 м (являются одними из самых больших в мире), попарно вращаются в противоположных направлениях.","Композитные пропеллеры A400М, имеющие восемь лопастей и диаметр 5,34 метра (являются одними из самых больших в мире), попарно вращаются в противоположных направлениях."
"д. находится на севере центральной части Калужской области, в зоне хвойно-широколиственных лесов, к югу от реки Суходрев, на расстоянии примерно 8 км (по прямой) к юго-востоку от Кондрова, административного центра района.","Деревня находится на севере центральной части Калужской области, в зоне хвойно-широколиственных лесов, к югу от реки Суходрев, на расстоянии примерно 8 километров (по прямой) к юго-востоку от Кондрова, административного центра района."
