question,answer
"Создал медицинский кооператив «Надежда» (совместно с Юрием Изачиком), кооперативы по изданию и продаже книг (первая кн. — «Третья девушка» Агаты Кристи — была издана на русском языке тиражом 100 000 экз.), торговле цветными металлами, китайскими коврами, стеклотарой и продуктами питания (в т. числе, конфетами, молочной продукцией и др.).","Создал медицинский кооператив «Надежда» (совместно с Юрием Изачиком), кооперативы по изданию и продаже книг (первая книга — «Третья девушка» Агаты Кристи — была издана на русском языке тиражом 100 000 экземпляров), торговле цветными металлами, китайскими коврами, стеклотарой и продуктами питания (в том числе, конфетами, молочной продукцией и др.)."
"В 1994 г с целью обеспечения населения молочными продуктами питания, совместно с врачами-единомышленниками Ю. А. Изачиком и Л. C. Микиртумовым, основал компанию «Ростагроэкспорт» (ныне — группа компаний) по производству молочной продукции (главным образом творожных сырков).","В 1994 году с целью обеспечения населения молочными продуктами питания, совместно с врачами-единомышленниками Ю. А. Изачиком и Л. C. Микиртумовым, основал компанию «Ростагроэкспорт» (ныне — группа компаний) по производству молочной продукции (главным образом творожных сырков)."
"В 1999 г создал бренд «Б. Ю. Александров» по производству глазированных творожных сырков премиум-класса (высококачественных и дорогостоящих).","В 1999 году создал бренд «Б. Ю. Александров» по производству глазированных творожных сырков премиум-класса (высококачественных и дорогостоящих)."
"По состоянию на нояб. 2020 года, группа компаний ежедневно выпускала более 150 тонн молочной продукции (глазированные творожные сырки, творожную массу, творог, десерты, сметану, плавленые сыры под брендами «Б. Ю. Александров», «Ростагроэкспорт», «Ностальгия», «Крепыш», «Вкусный день», «Шокомастер» и др.), а в состав группы компаний, кроме головного завода в Пушкинском районе Московской области, входили завод по выпуску детского питания в Саратове и предприятие по производству глазури в Калининграде.","По состоянию на ноябрь 2020 года, группа компаний ежедневно выпускала более 150 тонн молочной продукции (глазированные творожные сырки, творожную массу, творог, десерты, сметану, плавленые сыры под брендами «Б. Ю. Александров», «Ростагроэкспорт», «Ностальгия», «Крепыш», «Вкусный день», «Шокомастер» и др.), а в состав группы компаний, кроме головного завода в Пушкинском районе Московской области, входили завод по выпуску детского питания в Саратове и предприятие по производству глазури в Калининграде."
"В 2001 г основал и возглавил медицинский центр «Клиника доктора Александрова» в Москве.","В 2001 году основал и возглавил медицинский центр «Клиника доктора Александрова» в Москве."
"В 2013 г у Александрова был диагностирован рак лимфатических узлов четвёртой стадии, в связи с чем он лечился в Германии и в Институте рака Даны-Фарбера в Бостоне (США).","В 2013 году у Александрова был диагностирован рак лимфатических узлов четвёртой стадии, в связи с чем он лечился в Германии и в Институте рака Даны-Фарбера в Бостоне (США)."
"В последние гг. проживал в Юрмале.","В последние годы проживал в Юрмале."
"23 ноября в тяжёлом состоянии был госпитализирован в инфекционную больницу в Москве и подключён к аппарату искусственной вентиляции лёгких (ИВЛ), скончался там же 30 ноября 2020 года на 74-м г жизни.","23 ноября в тяжёлом состоянии был госпитализирован в инфекционную больницу в Москве и подключён к аппарату искусственной вентиляции лёгких (ИВЛ), скончался там же 30 ноября 2020 года на 74-м году жизни."
"дочь — Екатерина (род. 1980), рук. отдела премиум-продукции «Ростагроэкспорта»;","дочь — Екатерина (род. 1980), руководитель отдела премиум-продукции «Ростагроэкспорта»;"
"Молочный союз России — некоммерческая орг-ция «рос. союз предприятий молочной отрасли».","Молочный союз России — некоммерческая организация «Российский союз предприятий молочной отрасли»."
"— М.: изд-во «Манн, Иванов и Фербер», 2016 г, 288 cтр. — ISBN 978-5-00146-471-6 (дата выхода первого издания − 1 апреля 2016 года).","— М.: Издательство «Манн, Иванов и Фербер», 2016 год, 288 cтр. — ISBN 978-5-00146-471-6 (дата выхода первого издания − 1 апреля 2016 года)."
"чел.-бренд: как Б. Ю. Александров построил империю на сырках.","Человек-бренд: как Б. Ю. Александров построил империю на сырках."
"— Борис Александров − през. «Ростагроэкспорта» и основатель бренда «Б. Ю. Александров».","— Борис Александров − президент «Ростагроэкспорта» и основатель бренда «Б. Ю. Александров»."
"офиц. сайт группы компаний «РБК» // rbc.ru (26 апреля 2017 года).","Официальный сайт группы компаний «РБК» // rbc.ru (26 апреля 2017 года)."
"офиц. сайт российской версии журнала для предпринимателей «Inc.» // incrussia.ru (13 февраля 2018 года).","Официальный сайт российской версии журнала для предпринимателей «Inc.» // incrussia.ru (13 февраля 2018 года)."
"чел.-бренд — Б. Ю. Александров:","Человек-бренд — Б. Ю. Александров:"
"О бренде — офиц. сайт бренда «Б. Ю. Александров» (by-alexandrov.ru) по выпуску глазированных сырков (Пушкинский р-н (моск. область)).","О бренде — Официальный сайт бренда «Б. Ю. Александров» (by-alexandrov.ru) по выпуску глазированных сырков (Пушкинский район (Московская область))."
"— офиц. сайт московской некоммерческой организации «рос. союз предприятий молочной отрасли» («Молочный союз России», dairyunion.ru) (30 ноября 2020 года).","— Официальный сайт московской некоммерческой организации «Российский союз предприятий молочной отрасли» («Молочный союз России», dairyunion.ru) (30 ноября 2020 года)."
"Калинино — д. в Калязинском районе Тверской области.","Калинино — деревня в Калязинском районе Тверской области."
"В 1859 г здесь (тогда д. Калязинского уезда Тверской губернии) было учтено 12 дворов, в 1978 — 13.","В 1859 году здесь (тогда деревня Калязинского уезда Тверской губернии) было учтено 12 дворов, в 1978 — 13."
"Численность населения: 92 чел. (1859 г), 5 (русские 100 %) в 2002 г, 8 в 2010.","Численность населения: 92 человека (1859 год), 5 (русские 100 %) в 2002 году, 8 в 2010."
"Лондонский протокол — междунар. договор, к-рый подписали в Лондоне 3 февраля 1830 года три «великие державы» Европы — рос. империя, Англия и Франция.","Лондонский протокол — международный договор, который подписали в Лондоне 3 февраля 1830 года три «великие державы» Европы — Российская империя, Англия и Франция."
"Протокол признавал независимость Греции от Османской империи по итогам русско-турецкой войны 1828—1829 годов; стороны согласились, что монархом Греческого гос-ва станет бельг. принц Леопольд Саксен-Кобург-Готский, к-рый в мае того же года официально уведомил о своём отказе принять греч. престол.","Протокол признавал независимость Греции от Османской империи по итогам русско-турецкой войны 1828—1829 годов; стороны согласились, что монархом Греческого государства станет бельгийский принц Леопольд Саксен-Кобург-Готский, который в мае того же года официально уведомил о своём отказе принять греческий престол."
"сев. граница страны прошла по линии Волос-Арта.","Северная граница страны прошла по линии Волос-Арта."
"В результате независимое Королевство Греция насчитывало всего ок. 800 тыс. жителей, из которых не менее четверти составляли албанцы-арнауты и цыгане.","В результате независимое Королевство Греция насчитывало всего около 800 тысяч жителей, из которых не менее четверти составляли албанцы-арнауты и цыгане."
"Не менее 3 млн этнических греков остались за пределами страны, что породило проблему энозиса и стало причиной нестабильности на Балканах на мн. десятилетия.","Не менее 3 млн этнических греков остались за пределами страны, что породило проблему энозиса и стало причиной нестабильности на Балканах на многие десятилетия."
"Тем не менее Греция обрела долгожданный суверенитет, что положило нач. «параду независимости» на Балканах.","Тем не менее Греция обрела долгожданный суверенитет, что положило начало «параду независимости» на Балканах."
"греч. рев.","Греческая революция"
"м. Любаша (укр. Мала Любаша) — с., центр Малолюбашанского сельского совета Костопольского района Ровненской области Украины.","Малая Любаша (укр. Мала Любаша) — село, центр Малолюбашанского сельского совета Костопольского района Ровненской области Украины."
"нас. по переписи 2001 года составляло 1099 чел..","Население по переписи 2001 года составляло 1099 человек."
"35009, Ровненская обл., Костопольский р-н, с. м. Любаша.","35009, Ровненская обл., Костопольский р-н, с. Малая Любаша."
"м. Любаша на сайте Верховной рады Украины","Малая Любаша на сайте Верховной рады Украины"
"нас. составляет 1103 чел. (на 31 дек. 2010 года).","Население составляет 1103 человека (на 31 декабря 2010 года)."
"Занимает пл. 3,79 км².","Занимает площадь 3,79 км²."
"офиц. страница","Официальная страница"
"«45-й клб» (англ. .45) — криминальная драма 2006 года режиссёра Гари Леннона.","«45-й калибр» (англ. .45) — криминальная драма 2006 года режиссёра Гари Леннона."
"Фильм рассказывает о супружеской паре, к-рый занимается нелегальной продажей оружия в Нью-Йорке в 1970-х гг.","Фильм рассказывает о супружеской паре, которая занимается нелегальной продажей оружия в Нью-Йорке в 1970-х годах."
"Съёмки ленты проходили в Торонто в 2006 г.","Съёмки ленты проходили в Торонто в 2006 году."
"б. Эл и его подруга Кэт - мелкие мошенники, торгующие оружием и краденым в Квинсе.","Большой Эл и его подруга Кэт - мелкие мошенники, торгующие оружием и краденым в Квинсе."
"Однако Вик, лучшая подруга и быв. любовница Кэт, все еще любящая ее, ненавидит Большого Эла и не одобряет их отношений.","Однако Вик, лучшая подруга и бывшая любовница Кэт, все еще любящая ее, ненавидит Большого Эла и не одобряет их отношений."
"Вернувшись домой, они ловят вора, пытающегося вынести из окна их новый телевизор, и б. Эл устраивает ему взбучку.","Вернувшись домой, они ловят вора, пытающегося вынести из окна их новый телевизор, и Большой Эл устраивает ему взбучку."
"Однако у Кэт есть свои собственные планы; она хочет продавать оружие самостоятельно, чтобы обеспечить себя, так как она хочет переехать из Квинса в более приличный р-н, возможно, на пляже.","Однако у Кэт есть свои собственные планы; она хочет продавать оружие самостоятельно, чтобы обеспечить себя, так как она хочет переехать из Квинса в более приличный район, возможно, на пляже."
"После того как он покидает квартиру на след. день, Вик и Рейли приходят утешить ее, клянясь отомстить, но Эл возвращается домой; завязывается драка, в ходе которой Эл стреляет и ранит Кэт, после чего его арестовывают.","После того как он покидает квартиру на следующий день, Вик и Рейли приходят утешить ее, клянясь отомстить, но Эл возвращается домой; завязывается драка, в ходе которой Эл стреляет и ранит Кэт, после чего его арестовывают."
"В полицейском участке Кэт допрашивает Лиз, чл. группы пострадавших от насилия, к-рый предлагает защиту через убежище или судебный приказ.","В полицейском участке Кэт допрашивает Лиз, член группы пострадавших от насилия, которая предлагает защиту через убежище или судебный приказ."
"впосл. б. Эл прокрадывается через окно, когда она собирает вещи, угрожает ей смертью, если она когда-нибудь уйдет, и говорит, что ей негде спрятаться от него.","Впоследствии Большой Эл прокрадывается через окно, когда она собирает вещи, угрожает ей смертью, если она когда-нибудь уйдет, и говорит, что ей негде спрятаться от него."
"Убеждая Эла в т., что их отношения вернулись в прежнее русло, она тайно придумывает план: соблазнить Вик, Рейли, Хосе и Лиз, и сказать каждому из них, что она сделает все, чтобы избавиться от Большого Эла.","Убеждая Эла в том, что их отношения вернулись в прежнее русло, она тайно придумывает план: соблазнить Вик, Рейли, Хосе и Лиз, и сказать каждому из них, что она сделает все, чтобы избавиться от Большого Эла."
"Убедив Эла остаться дома однажды вечером, фигура в капюшоне берет куртку Большого Эла с его именем на ней, его зарегистрированный пистолет 45-го клб и стреляет в Клэнси.","Убедив Эла остаться дома однажды вечером, фигура в капюшоне берет куртку Большого Эла с его именем на ней, его зарегистрированный пистолет 45-го калибра и стреляет в Клэнси."
"На след. день б. Эл заходит в церковь и угрожает священнику, отцу Даффелу, говоря, что он ненавидит слабость.","На следующий день Большой Эл заходит в церковь и угрожает священнику, отцу Даффелу, говоря, что он ненавидит слабость."
"На выходе из церкви Эла арестовывают за убийство Клэнси, а толпа местных жителей наблюдает за ним с др. стороны улицы, среди них Кэт, Вик и Рейли.","На выходе из церкви Эла арестовывают за убийство Клэнси, а толпа местных жителей наблюдает за ним с другой стороны улицы, среди них Кэт, Вик и Рейли."
"Позже в полицейском участке б. Эл умоляет Кэт найти настоящего убийцу, зная, что его подставили, но не может понять, кто это сделал.","Позже в полицейском участке Большой Эл умоляет Кэт найти настоящего убийцу, зная, что его подставили, но не может понять, кто это сделал."
"После поцелуя Лиз говорит, что теперь они могут быть вместе, но Кэт объясняет, что она только использовала ее, и благодарит ее за совет о т., как быть сильной женщиной, и оставляет Лиз убитой горем.","После поцелуя Лиз говорит, что теперь они могут быть вместе, но Кэт объясняет, что она только использовала ее, и благодарит ее за совет о том, как быть сильной женщиной, и оставляет Лиз убитой горем."
"«45-й клб» (англ.) на сайте Internet Movie Database","«45-й калибр» (англ.) на сайте Internet Movie Database"
"Составная ч. мезорегиона Сертан штата Параиба.","Составная часть мезорегиона Сертан штата Параиба."
"нас. составляет 2671 чел. на 2006 г.","Население составляет 2671 человек на 2006 год."
"Занимает пл. 287,891 км².","Занимает площадь 287,891 км²."
"Валовой внутр. продукт на 2003 г составляет 7 124 524,00 реалов (данные: Бразильский ин-т географии и статистики).","Валовой внутренний продукт на 2003 год составляет 7 124 524,00 реалов (данные: Бразильский институт географии и статистики)."
"Валовой внутр. продукт на душу населения на 2003 г составляет 2588,85 реалов (данные: Бразильский ин-т географии и статистики).","Валовой внутренний продукт на душу населения на 2003 год составляет 2588,85 реалов (данные: Бразильский институт географии и статистики)."
"Индекс развития человеческого потенциала на 2000 г составляет 0,543 (данные: Программа развития ООН).","Индекс развития человеческого потенциала на 2000 год составляет 0,543 (данные: Программа развития ООН)."
"Питер Стетина (англ. Peter Stetina; род. 8 августа 1987, Боулдер, Колорадо) — амер. профессиональный шоссейный велогонщик, завершивший профессиональную карьеру в 2019 г.","Питер Стетина (англ. Peter Stetina; род. 8 августа 1987, Боулдер, Колорадо) — американский профессиональный шоссейный велогонщик, завершивший профессиональную карьеру в 2019 году."
"род. в 1923 г в Герате.","Родился в 1923 году в Герате."
"Большую ч. карьеры провёл в клубе «Махмудийех».","Большую часть карьеры провёл в клубе «Махмудийех»."
"В 1948 г вместе с братом Абдул Гафуром был включён в заявку национальной сборной на летние Олимпийские игры в Лондоне.","В 1948 году вместе с братом Абдул Гафуром был включён в заявку национальной сборной на летние Олимпийские игры в Лондоне."
"SoC Nvidia Tegra K1 (4 ядра Cortex-A15 @2,2 ГГц и вспомогат. ядро-компаньон)","SoC Nvidia Tegra K1 (4 ядра Cortex-A15 @2,2 ГГц и вспомогательное ядро-компаньон)"
"Операционная система Android 4.4.2 KitKat (На момент выпуска), на 2018 г — Android 7.0 Nougat","Операционная система Android 4.4.2 KitKat (На момент выпуска), на 2018 год — Android 7.0 Nougat"
"Поддержку системы обеспечивает компания Nvidia, к-рый и проводит процесс обновления системы.","Поддержку системы обеспечивает компания Nvidia, которая и проводит процесс обновления системы."
"Так, напр., обозреватель издания GameSpot Марк Уолтон отметил, что игровые возможности в этом планшете являются лишь небольшим бонусом из-за малого количества игр, проблем с плавностью игрового процесса в графически насыщенных играх и плохой работы функции потокового вещания в онлайн-службу Twitch.tv.","Так, например, обозреватель издания GameSpot Марк Уолтон отметил, что игровые возможности в этом планшете являются лишь небольшим бонусом из-за малого количества игр, проблем с плавностью игрового процесса в графически насыщенных играх и плохой работы функции потокового вещания в онлайн-службу Twitch.tv."
"— офиц. сайт.","— Официальный сайт."
"Элеваторный — пос. в Острогожском районе Воронежской области.","Элеваторный — посёлок в Острогожском районе Воронежской области."
"Улица Степана Зоряна (арм. Ստեփան Զորյան փողոց) — короткая (ок. 300 м) улица Еревана, в центральном районе Кентрон.","Улица Степана Зоряна (арм. Ստեփան Զորյան փողոց) — короткая (около 300 м) улица Еревана, в центральном районе Кентрон."
"совр. назв. в честь видного армянского советского писателя академика АН Армянской ССР Степана Зоряна (1890—1967).","Современное название в честь видного армянского советского писателя академика АН Армянской ССР Степана Зоряна (1890—1967)."
"Дж. С. Киракосян (мемор. доска)","Дж. С. Киракосян (мемориальная доска)"
"Г. О. Мартиросян (мемор. доска)","Г. О. Мартиросян (мемориальная доска)"
"В. М. Секоян (мемор. доска)","В. М. Секоян (мемориальная доска)"
"Леонид Гурунц (мемор. доска)","Леонид Гурунц (мемориальная доска)"
"Татул Алтунян (мемор. доска)","Татул Алтунян (мемориальная доска)"
"Гегам Арутюнян (мемор. доска)","Гегам Арутюнян (мемориальная доска)"
"Эмилио Серени (итал. Emilio Sereni 13 августа 1907, Рим — 20 марта 1977, Рим) — итал. политик-коммунист, партизан, писатель и аграрный историк-марксист.","Эмилио Серени (итал. Emilio Sereni 13 августа 1907, Рим — 20 марта 1977, Рим) — итальянский политик-коммунист, партизан, писатель и аграрный историк-марксист."
"Краткое время в 1946—1947 гг занимал министерские должности, в 1948‒1971 гг — сенатор.","Краткое время в 1946—1947 годах занимал министерские должности, в 1948‒1971 годах — сенатор."
"род. в еврейской семье интеллектуалов, позднее — антифашистов.","Родился в еврейской семье интеллектуалов, позднее — антифашистов."
"В 1922 г вошёл в созданную братом сионистскую группу.","В 1922 году вошёл в созданную братом сионистскую группу."
"В 1926 г вступил в Коммунистическую партию Италии, на след. г получил диплом агронома в Портичи (Неаполь) и вскоре начал вести агитационную работу в Неаполе.","В 1926 году вступил в Коммунистическую партию Италии, на следующий год получил диплом агронома в Портичи (Неаполь) и вскоре начал вести агитационную работу в Неаполе."
"В 1930 г приехал в Париж, где связался с Пальмиро Тольятти.","В 1930 году приехал в Париж, где связался с Пальмиро Тольятти."
"В т. же г вернулся на родину и в сентябре был арестован.","В том же году вернулся на родину и в сентябре был арестован."
"В 1935 г был амнистирован и тайно перебрался в Париж со своей женой Ксенией Зильберберг, известной в подполье как Марина, и маленькой дочерью Леей.","В 1935 году был амнистирован и тайно перебрался в Париж со своей женой Ксенией Зильберберг, известной в подполье как Марина, и маленькой дочерью Леей."
"С 1936 года — чл. ЦК КПИ.","С 1936 года — член ЦК КПИ."
"Вновь был раскрыт и арестован в 1943 г, приговорён к 18 годам заключения за участие в «подрывной организации», но на след. г смог сбежать из концлагеря в Милан, где партия назначила его ответственным за агитацию и пропаганду.","Вновь был раскрыт и арестован в 1943 году, приговорён к 18 годам заключения за участие в «подрывной организации», но на следующий год смог сбежать из концлагеря в Милан, где партия назначила его ответственным за агитацию и пропаганду."
"Был избран сенатором в 1948 г и переизбран в 1953.","Был избран сенатором в 1948 году и переизбран в 1953."
"Во время Венгерского восстания 1956 года стал одним из немногих, кто открыто поддержжал сов. Союз.","Во время Венгерского восстания 1956 года стал одним из немногих, кто открыто поддержжал Советский Союз."
"В 1966 г возглавил теоретич. еженедельник «Критика Марксиста».","В 1966 году возглавил теоретический еженедельник «Критика Марксиста»."
"В 1949—1955 возглавлял нац. комитет сторонников мира, в 1950 избран во Всемирный Совет Мира.","В 1949—1955 возглавлял Национальный комитет сторонников мира, в 1950 избран во Всемирный Совет Мира."
"В 1955—1975 гг возглавлял нац. союз крестьян.","В 1955—1975 годах возглавлял Национальный союз крестьян."
"Его библиография очень обширна, содержит 1071 работу, первые из которых были опубликованы в 1930 г.","Его библиография очень обширна, содержит 1071 работу, первые из которых были опубликованы в 1930 году."
"Важнейшие работы — «Развитие капитализма в итальянской деревне, 1860—1900» (1947; рус. перевод 1951), «Капитализм и нац. рынок в Италии» (1966) и др..","Важнейшие работы — «Развитие капитализма в итальянской деревне, 1860—1900» (1947; русский перевод 1951), «Капитализм и национальный рынок в Италии» (1966) и другие."
"Был полиглотом, знал нем., англ, франц., рус., греч., латинский, иврит, аккадский, шумерский, хеттский и япон. языки.","Был полиглотом, знал немецкий, английский, французский, русский, греческий, латинский, иврит, аккадский, шумерский, хеттский и японский языки."
"История его и его семьи рассказана в романе его дочери Клары «Игра королевств» (итал. Il gioco dei regni), опубликованном в 1993 г.","История его и его семьи рассказана в романе его дочери Клары «Игра королевств» (итал. Il gioco dei regni), опубликованном в 1993 году."
"Двоюродные бр. — генетик Гвидо Понтекорво, реж. Джильберто (Джилло) Понтекорво и физик Бруно Понтекорво.","Двоюродные братья — генетик Гвидо Понтекорво, режиссёр Джильберто (Джилло) Понтекорво и физик Бруно Понтекорво."
"итал. крестьянство в борьбе за демократию.","Итальянское крестьянство в борьбе за демократию."
"Дурек Верретт (англ. Durek Verrett; род. 17 ноября 1974, Сакраменто, Калифорния, США) — амер. писатель, самопровозглашённый шаман, муж норвежской принцессы Марты Луизы.","Дурек Верретт (англ. Durek Verrett; родился 17 ноября 1974, Сакраменто, Калифорния, США) — американский писатель, самопровозглашённый шаман, муж норвежской принцессы Марты Луизы."
"Дурек Верретт род. в Сакраменто (Калифорния) в 1974 г, вырос в соседнем Фостер-Сити.","Дурек Верретт родился в Сакраменто (Калифорния) в 1974 году, вырос в соседнем Фостер-Сити."
"Vanity Fair пишет об «эклектичной ранней карьере», к-рый позже помогла Верретту позиционировать себя как мастера эзотерических практик в кругу знаменитостей.","Vanity Fair пишет об «эклектичной ранней карьере», которая позже помогла Верретту позиционировать себя как мастера эзотерических практик в кругу знаменитостей."
"По словам Верретта, он демистифицирует духовность, делая её доступной и понятной для всех; его «истинная миссия состоит в т., чтобы привнести древнюю практику шаманизма в мейнстрим, помогая людям „зажечься“, культивируя любовь и принятие себя и других».","По словам Верретта, он демистифицирует духовность, делая её доступной и понятной для всех; его «истинная миссия состоит в том, чтобы привнести древнюю практику шаманизма в мейнстрим, помогая людям „зажечься“, культивируя любовь и принятие себя и других»."
"В 2019 г стало известно, что Верретт встречается с норвежской принцессой Мартой Луизой.","В 2019 году стало известно, что Верретт встречается с норвежской принцессой Мартой Луизой."
"мн. норвежцы выразили своё неодобрение нового романа принцессы, назвав Верретта «шарлатаном».","Многие норвежцы выразили своё неодобрение нового романа принцессы, назвав Верретта «шарлатаном»."
"Верретт написал книгу «Взлом духа», но норв. издатель Каппелен Дамм отказался её публиковать за неделю до предполагаемой сдачи в печать.","Верретт написал книгу «Взлом духа», но норвежский издатель Каппелен Дамм отказался её публиковать за неделю до предполагаемой сдачи в печать."
"По словам исследователя экстремизма Джона Ферсета, Верретт продвигает собств. вариант теории заговора рептилий, которую отстаивал Дэвид Айк.","По словам исследователя экстремизма Джона Ферсета, Верретт продвигает собственный вариант теории заговора рептилий, которую отстаивал Дэвид Айк."
"Франсуа Андре Дюрле (фр. François André Durlet, также Франс Андрис Дюрле, нидерл. Frans-Andries Durlet; 11 июля 1816, Антверпен — 2 марта 1867, Антверпен) — бельг. архит..","Франсуа Андре Дюрле (фр. François André Durlet, также Франс Андрис Дюрле, нидерл. Frans-Andries Durlet; 11 июля 1816, Антверпен — 2 марта 1867, Антверпен) — бельгийский архитектор."
"Брикетный (тат. Брикетный, Briketnıy, тат. разг. Брикитни, Brikitni) — ныне не существующий пос. на территории Ново-Савиновского района Казани.","Брикетный (тат. Брикетный, Briketnıy, тат. разг. Брикитни, Brikitni) — ныне не существующий посёлок на территории Ново-Савиновского района Казани."
"пос. располагался на севере Ново-Савиновского района, по обеим берегам речки Савиновки, в так называемой коммунальной зоне Восточного Заречья.","Посёлок располагался на севере Ново-Савиновского района, по обеим берегам речки Савиновки, в так называемой коммунальной зоне Восточного Заречья."
"На 1970-е гг. севернее посёлка находился сев. внутригородской ж.-д. ход, западнее — пос. Дружба, юго-западнее — 39-й квартал Ленинского района, северо-западнее — Ново-Савиново.","На 1970-е годы севернее посёлка находился северный внутригородской железнодорожный ход, западнее — посёлок Дружба, юго-западнее — 39-й квартал Ленинского района, северо-западнее — Ново-Савиново."
"Возник в 1940-е гг. как пос. при торфоразработках.","Возник в 1940-е годы как посёлок при торфоразработках."
"В 1983 г присоединён к Ленинскому району Казани; с 1994 года в Ново-Савиновском районе Казани.","В 1983 году присоединён к Ленинскому району Казани; с 1994 года в Ново-Савиновском районе Казани."
"Вскоре после присоединения к Казани, в 1984-1985 гг ч. посёлка южнее Савиновки была снесена, попав под застройку кварталов №№ 25а и 17 Ленинского района; бо́льшая ч. жителей была переселена в жилые дома кварталов №№ 25а и 27 Ленинского района.","Вскоре после присоединения к Казани, в 1984-1985 годах часть посёлка южнее Савиновки была снесена, попав под застройку кварталов №№ 25а и 17 Ленинского района; бо́льшая часть жителей была переселена в жилые дома кварталов №№ 25а и 27 Ленинского района."
