question,answer
"Согласно Основным направлениям денежно-кредитной политики на 2022 год, объём международных резервных активов на 1 января 2023 года должен составить не менее 7 млрд $ США.","Согласно Основным направлениям денежно-кредитной политики на 2022 год, объём международных резервных активов на 1 января 2023 года должен составить не менее 7 млрд долларов США."
"2 января 2009 года Нацбанком курс белорусского ₽ был единовременно снижен (девальвирован) на 20 %.","2 января 2009 года Нацбанком курс белорусского рубля был единовременно снижен (девальвирован) на 20 %."
"1 $ США — 2650 (2200);","1 доллар США — 2650 (2200);"
"24 мая 2011 года Национальным банком курс белорусского ₽ был повторно девальвирован примерно на 56 %.","24 мая 2011 года Национальным банком курс белорусского рубля был повторно девальвирован примерно на 56 %."
"1 $ США — 4930 (3155);","1 доллар США — 4930 (3155);"
"В соответствии с планом мероприятий Правительства и Национального банка по выходу на единый равновесный курс белорусского ₽, 20 октября 2011 года курс национальной валюты упал на 52 %, что фактически означает повторную девальвацию за период с 24 мая 2011 года.","В соответствии с планом мероприятий Правительства и Национального банка по выходу на единый равновесный курс белорусского рубля, 20 октября 2011 года курс национальной валюты упал на 52 %, что фактически означает повторную девальвацию за период с 24 мая 2011 года."
"1 $ США — 8680 (5712);","1 доллар США — 8680 (5712);"
"В течение 2012—2014 годов белорусский рубль ослаблялся по отношению к доллару не более чем на 10 ₽ в день.","В течение 2012—2014 годов белорусский рубль ослаблялся по отношению к доллару не более чем на 10 рублей в день."
"В декабре 2014 года вслед за быстрым падением российского ₽ в обменных пунктах стал расти курс $ и евро к белорусскому рублю, в то время как курс, устанавливаемый Национальным банком, практически не рос.","В декабре 2014 года вслед за быстрым падением российского рубля в обменных пунктах стал расти курс доллара и евро к белорусскому рублю, в то время как курс, устанавливаемый Национальным банком, практически не рос."
"К 19 декабря минимальный курс продажи $ населению в Минске вырос до 11 500 ₽, максимальный — до 11 990, при официальном курсе в 10 890 ₽.","К 19 декабря минимальный курс продажи доллара населению в Минске вырос до 11 500 рублей, максимальный — до 11 990, при официальном курсе в 10 890 рублей."
"В Гомеле курс продажи $ в обменных пунктах вырос до 13 000 ₽.","В Гомеле курс продажи доллара в обменных пунктах вырос до 13 000 рублей."
"1 $ США — 12 740 (11 900);","1 доллар США — 12 740 (11 900);"
"1 $ США — 13 760 (12 800);","1 доллар США — 13 760 (12 800);"
"Нацбанк возобновил использование механизма привязки курса ₽ к корзине иностранных валют.","Нацбанк возобновил использование механизма привязки курса рубля к корзине иностранных валют."
"В структуре корзины доля российского ₽ увеличена до 40 %, а доли евро и $ США снижены до 30 % каждая.","В структуре корзины доля российского рубля увеличена до 40 %, а доли евро и доллара США снижены до 30 % каждая."
"4 ноября 2015 года было объявлено о проведении очередной деноминации белорусского ₽.","4 ноября 2015 года было объявлено о проведении очередной деноминации белорусского рубля."
"Всего в обращение было выпущено 7 видов банкнот (5, 10, 20, 50, 100, 200 и 500 ₽), а также 8 видов монет (1, 2, 5, 10, 20, 50 копеек и 1 и 2 ₽).","Всего в обращение было выпущено 7 видов банкнот (5, 10, 20, 50, 100, 200 и 500 рублей), а также 8 видов монет (1, 2, 5, 10, 20, 50 копеек и 1 и 2 рубля)."
"С 1 июля 2016 года, впервые за всю историю белорусского ₽, в связи с деноминацией в обращение были введены монеты.","С 1 июля 2016 года, впервые за всю историю белорусского рубля, в связи с деноминацией в обращение были введены монеты."
"Набор номиналов имел интересную особенность: отсутствовала банкнота в 10 000 ₽ (после банкноты в 5000 ₽ сразу следовала банкнота в 20 000 ₽).","Набор номиналов имел интересную особенность: отсутствовала банкнота в 10 000 рублей (после банкноты в 5000 рублей сразу следовала банкнота в 20 000 рублей)."
"На оборотной стороне банкноты достоинством в 50 000 ₽ образца 2000 года, а затем и образца 2000 года (модификации 2010 года) в микротексте вместо надписи «МІРСКІ ЗАМАК» написано «МИРСКІ ЗАМАК», что представляет собой орфографическую ошибку (в белорусском языке нет буквы «и», а есть, соответственно, буква «і»).","На оборотной стороне банкноты достоинством в 50 000 рублей образца 2000 года, а затем и образца 2000 года (модификации 2010 года) в микротексте вместо надписи «МІРСКІ ЗАМАК» написано «МИРСКІ ЗАМАК», что представляет собой орфографическую ошибку (в белорусском языке нет буквы «и», а есть, соответственно, буква «і»)."
"Для приведения надписей на этих банкнотах в соответствие с новыми правилами белорусской орфографии 29 декабря 2010 были введены в обращение банкноты Национального банка номиналом 50 и 50 000 ₽ образца 2000 года модификации 2010 года.","Для приведения надписей на этих банкнотах в соответствие с новыми правилами белорусской орфографии 29 декабря 2010 были введены в обращение банкноты Национального банка номиналом 50 и 50 000 рублей образца 2000 года модификации 2010 года."
"Изображение лицевой и оборотной сторон, цветовая γ и размер новых модифицированных банкнот остались такими же, как и банкнот соответствующего номинала образца 2000 года.","Изображение лицевой и оборотной сторон, цветовая гамма и размер новых модифицированных банкнот остались такими же, как и банкнот соответствующего номинала образца 2000 года."
"На банкноте номиналом 50 ₽ отсутствует полимерная прозрачная нить с текстом «НБРБ».","На банкноте номиналом 50 рублей отсутствует полимерная прозрачная нить с текстом «НБРБ»."
"На банкноте номиналом 50 000 ₽ полимерная прозрачная нить с текстом «НБРБ» была заменена ныряющей металлизированной защитной нитью.","На банкноте номиналом 50 000 рублей полимерная прозрачная нить с текстом «НБРБ» была заменена ныряющей металлизированной защитной нитью."
"С целью усиления защитных признаков и совершенствования визуальных элементов защиты на банкнотах Нацбанка номиналом 500, 1000, 10 000 и 20 000 ₽ образца 2000 года 15 марта 2011 года вводятся в обращение банкноты Нацбанка номиналом 500, 1000, 10 000 и 20 000 ₽; 25 июля 2011 года — банкнота номиналом 5000 ₽; 5 сентября 2011 года — банкнота номиналом 100 ₽ образца 2000 года (модификации 2011 года).","С целью усиления защитных признаков и совершенствования визуальных элементов защиты на банкнотах Нацбанка номиналом 500, 1000, 10 000 и 20 000 рублей образца 2000 года 15 марта 2011 года вводятся в обращение банкноты Нацбанка номиналом 500, 1000, 10 000 и 20 000 рублей; 25 июля 2011 года — банкнота номиналом 5000 рублей; 5 сентября 2011 года — банкнота номиналом 100 рублей образца 2000 года (модификации 2011 года)."
"Изображение передней и оборотной сторон, цветовая γ и размер новых модифицированных банкнот остались такими же, как и в банкнотах соответствующих номиналов образца 2000 года.","Изображение передней и оборотной сторон, цветовая гамма и размер новых модифицированных банкнот остались такими же, как и в банкнотах соответствующих номиналов образца 2000 года."
"Новые банкноты (кроме 100 ₽) имеют следующие различия: вместо полимерной прозрачной нити с текстом «НБРБ» в бумагу введена ныряющая металлизированная защитная нить.","Новые банкноты (кроме 100 рублей) имеют следующие различия: вместо полимерной прозрачной нити с текстом «НБРБ» в бумагу введена ныряющая металлизированная защитная нить."
"В массе бумаги банкноты номиналом 100 ₽ защитная нить была убрана.","В массе бумаги банкноты номиналом 100 рублей защитная нить была убрана."
"При этом ввод банкнот в обращение в банкоматах коммерческих банков производился постепенно: вначале выбор был ограничен максимальным номиналом в 20 ₽ (200 000 ₽ образца 2000 года), затем в банкоматах появились банкноты номиналом 50 и 100 ₽.","При этом ввод банкнот в обращение в банкоматах коммерческих банков производился постепенно: вначале выбор был ограничен максимальным номиналом в 20 рублей (200 000 рублей образца 2000 года), затем в банкоматах появились банкноты номиналом 50 и 100 рублей."
"Банкноты номиналом 200 и 500 ₽ выдаются только по предварительному заказу в банке, что приводит к случаям мошенничества в торговых точках (подмена белорусской 200-рублёвой банкноты аналогичной российской).","Банкноты номиналом 200 и 500 рублей выдаются только по предварительному заказу в банке, что приводит к случаям мошенничества в торговых точках (подмена белорусской 200-рублёвой банкноты аналогичной российской)."
"С середины 2021 года в банкоматах, пользующихся большим спросом, стали выдавать банкноты номиналом 200 белорусских ₽.","С середины 2021 года в банкоматах, пользующихся большим спросом, стали выдавать банкноты номиналом 200 белорусских рублей."
"Изображение банкноты номиналом 5 ₽ посвящено Брестской области, 10 ₽ — Витебской, 20 ₽ — Гомельской, 50 ₽ — Гродненской, 100 ₽ — Минской, 200 ₽ — Могилёвской, 500 ₽ — городу Минску.","Изображение банкноты номиналом 5 рублей посвящено Брестской области, 10 рублей — Витебской, 20 рублей — Гомельской, 50 рублей — Гродненской, 100 рублей — Минской, 200 рублей — Могилёвской, 500 рублей — городу Минску."
"Кроме того, на новой банкноте номиналом 50 ₽ размещена надпись «пяцьдзесят», которая не соответствует действующим в настоящее время правилам белорусской орфографии.","Кроме того, на новой банкноте номиналом 50 рублей размещена надпись «пяцьдзесят», которая не соответствует действующим в настоящее время правилам белорусской орфографии."
"Обновлённые банкноты номиналом в 5 и 10 ₽ введены в обращение 20 мая 2019 года, а 20 и 50 ₽ — 23 марта 2020 года.","Обновлённые банкноты номиналом в 5 и 10 рублей введены в обращение 20 мая 2019 года, а 20 и 50 рублей — 23 марта 2020 года."
"1 июля 2022 года Национальный банк Республики Беларусь ввёл в обращение модернизированную версию банкноты номиналом в 100 ₽.","1 июля 2022 года Национальный банк Республики Беларусь ввёл в обращение модернизированную версию банкноты номиналом в 100 рублей."
"1 января 2001 года тиражом в 5500 экземпляров была выпущена памятная банкнота номиналом 20 ₽ образца 2000 года, посвящённая 10-летию Национального банка республики.","1 января 2001 года тиражом в 5500 экземпляров была выпущена памятная банкнота номиналом 20 рублей образца 2000 года, посвящённая 10-летию Национального банка республики."
"Набор содержит 10 банкнот образца 2000 года: номиналом 1, 5, 10, 20, 50, 100, 500, 1000, 5000 и 10 000 ₽.","Набор содержит 10 банкнот образца 2000 года: номиналом 1, 5, 10, 20, 50, 100, 500, 1000, 5000 и 10 000 рублей."
"Банкноты достоинством 20—10 000 ₽ погашены на оборотной стороне специальной надписью-штампом красного цвета «MILLENNIUM».","Банкноты достоинством 20—10 000 рублей погашены на оборотной стороне специальной надписью-штампом красного цвета «MILLENNIUM»."
"На банкнотах номиналом 1—10 ₽ такой штамп отсутствует.","На банкнотах номиналом 1—10 рублей такой штамп отсутствует."
"22 мая 2003 года НБРБ выпустил памятную банкноту номиналом 50 000 ₽ образца 2000 года, посвящённую включению замкового комплекса «Мир» в список Всемирного наследия ЮНЕСКО.","22 мая 2003 года НБРБ выпустил памятную банкноту номиналом 50 000 рублей образца 2000 года, посвящённую включению замкового комплекса «Мир» в список Всемирного наследия ЮНЕСКО."
"Серийные № банкнот — «аа 0000001 — аа 0001000».","Серийные номера банкнот — «аа 0000001 — аа 0001000»."
"1 декабря 2010 года выпущена памятная банкнота номиналом 20 000 ₽ образца 2000 года, посвящённая 20-летию Национального банка.","1 декабря 2010 года выпущена памятная банкнота номиналом 20 000 рублей образца 2000 года, посвящённая 20-летию Национального банка."
"Банкноты номиналом 5, 10, 20, 50, 100, 200 и 500 ₽, отличающиеся от обычных банкнот образца 2009 года только особыми серийными номерами, упакованы в буклет синего цвета.","Банкноты номиналом 5, 10, 20, 50, 100, 200 и 500 рублей, отличающиеся от обычных банкнот образца 2009 года только особыми серийными номерами, упакованы в буклет синего цвета."
"До 2005 года для краткого обозначения белорусского ₽ использовались традиционные для слова «рубль» сокращения — р. и руб.","До 2005 года для краткого обозначения белорусского рубля использовались традиционные для слова «рубль» сокращения — р. и руб."
"«Правлением Национального банка Республики Беларусь утвержден графический знак национальной денежной единицы — белорусского ₽.","«Правлением Национального банка Республики Беларусь утвержден графический знак национальной денежной единицы — белорусского рубля."
"Графический знак белорусского ₽ представляет собой в виде двух букв латинского алфавита „Br“, где В — белорусский, r — рубль.","Графический знак белорусского рубля представляет собой в виде двух букв латинского алфавита „Br“, где В — белорусский, r — рубль."
"Национальный банк рекомендовал банкам, небанковским кредитно-финансовым организациям Республики Беларусь, другим юридическим и физическим лицам использовать данный графический знак в качестве указания на официальную денежную единицу — белорусский рубль (как перед, так и после номинала (достоинства) белорусского ₽) — при производстве, размещении и распространении рекламы на рынках товаров, работ и услуг, информационных, справочных материалов, а также в иных целях».","Национальный банк рекомендовал банкам, небанковским кредитно-финансовым организациям Республики Беларусь, другим юридическим и физическим лицам использовать данный графический знак в качестве указания на официальную денежную единицу — белорусский рубль (как перед, так и после номинала (достоинства) белорусского рубля) — при производстве, размещении и распространении рекламы на рынках товаров, работ и услуг, информационных, справочных материалов, а также в иных целях»."
"С 2009 года для поддержания курса национальной валюты используется режим, при котором белорусский рубль привязан к валютной корзине, в которую входят: $ США, евро и российский рубль.","С 2009 года для поддержания курса национальной валюты используется режим, при котором белорусский рубль привязан к валютной корзине, в которую входят: доллар США, евро и российский рубль."
"с 15 июля 2022 года в корзину валют был добавлен китайский юань, после чего соотношение валют при расчете стоимости корзины составило: российский рубль — 50 %, $ США — 30 %, евро — 10 %, юань — 10 %.","с 15 июля 2022 года в корзину валют был добавлен китайский юань, после чего соотношение валют при расчете стоимости корзины составило: российский рубль — 50 %, доллар США — 30 %, евро — 10 %, юань — 10 %."
"Стоимость постройки — примерно 60 млрд ¥.","Стоимость постройки — примерно 60 млрд йен."
"ЭВМ ЕС-1033 и ЕС-1045 устанавливались на кораблях серии КИК и выдерживали качку до 10 °.","ЭВМ ЕС-1033 и ЕС-1045 устанавливались на кораблях серии КИК и выдерживали качку до 10 градусов."
"Сумма сделки — 5 млн $.","Сумма сделки — 5 млн долларов."
"2017 — аэропорт Улан-Удэ был приобретён Романом Викторовичем Троценко через холдинг «Новапорт» за 6 млн $(по оценке Forbes).","2017 — аэропорт Улан-Удэ был приобретён Романом Викторовичем Троценко через холдинг «Новапорт» за 6 млн долларов(по оценке Forbes)."
"4 декабря 2018 года ввели в строй вторую взлётно-посадочную полосу за 4 миллиарда ₽.","4 декабря 2018 года ввели в строй вторую взлётно-посадочную полосу за 4 миллиарда рублей."
"Родился на улице Герцена, в гастрономе № двадцать два.","Родился на улице Герцена, в гастрономе номер двадцать два."
"Тогда учебник будет проходить через улицу Герцена, через гастроном № двадцать два, и замещаться там по формуле экономического единства.","Тогда учебник будет проходить через улицу Герцена, через гастроном номер двадцать два, и замещаться там по формуле экономического единства."
"В 1958 году прибыль компании составила 12,2 млн $.","В 1958 году прибыль компании составила 12,2 млн долларов."
"В 1966 году из 343 млн $ оборота компании 42 % приносило производство электроники.","В 1966 году из 343 млн долларов оборота компании 42 % приносило производство электроники."
"Введение в 1973 году эмбарго на поставки нефти из стран ОПЕК способствовало росту числа новых скважин, чем компания не могла не воспользоваться: с 1972 по 1977 год её оборот возрос с 812 млн до 2,2 млрд $, чистая прибыль достигла 400 млн $.","Введение в 1973 году эмбарго на поставки нефти из стран ОПЕК способствовало росту числа новых скважин, чем компания не могла не воспользоваться: с 1972 по 1977 год её оборот возрос с 812 млн до 2,2 млрд долларов, чистая прибыль достигла 400 млн долларов."
"Своего пика компания достигла в 1982 году, когда оборот составил 6,3 млрд $, а чистая прибыль — 1,35 млрд $, и с доходностью в 21 % Schlumberger заняла первое место среди 1000 крупнейших корпораций в мире.","Своего пика компания достигла в 1982 году, когда оборот составил 6,3 млрд долларов, а чистая прибыль — 1,35 млрд долларов, и с доходностью в 21 % Schlumberger заняла первое место среди 1000 крупнейших корпораций в мире."
"В 1979 году за 425 млн $ был куплен ведущий американский производитель полупроводников, компания Fairchild Camera and Instrument, в 1987 году эта компания была продана с убытком в 220 млн $.","В 1979 году за 425 млн долларов был куплен ведущий американский производитель полупроводников, компания Fairchild Camera and Instrument, в 1987 году эта компания была продана с убытком в 220 млн долларов."
"В 1985 году за миллиард $ была куплена крупная буровая компания SEDCO, но ожидания роста спроса на буровые услуги не оправдались.","В 1985 году за миллиард долларов была куплена крупная буровая компания SEDCO, но ожидания роста спроса на буровые услуги не оправдались."
"Под его руководством компания впервые в своей истории завершила год с убытком (1,6 млрд $), и уже в следующем году пост председателя правления занял Юэн Бэрд (Euan Baird), шотландский геофизик, первый нефранцуз, возглавивший Schlumberger.","Под его руководством компания впервые в своей истории завершила год с убытком (1,6 млрд долларов), и уже в следующем году пост председателя правления занял Юэн Бэрд (Euan Baird), шотландский геофизик, первый нефранцуз, возглавивший Schlumberger."
"В 1993 году за 800 млн $ была выкуплена доля Dow в совместном предприятии Dowell Schlumberger.","В 1993 году за 800 млн долларов была выкуплена доля Dow в совместном предприятии Dowell Schlumberger."
"В середине 1990-х годов стало очевидно, что компания преодолела кризис: в 1994 году оборот составил 6,7 млрд $ при чистой прибыли 536,1 млн $, в следующем году — 7,6 млрд $ выручки при чистой прибыли 649,2 млн $.","В середине 1990-х годов стало очевидно, что компания преодолела кризис: в 1994 году оборот составил 6,7 млрд долларов при чистой прибыли 536,1 млн долларов, в следующем году — 7,6 млрд долларов выручки при чистой прибыли 649,2 млн долларов."
"Однако после рекордного для компании 1997 года, когда оборот превысил 10 млрд $, начался резкий спад, вызванный экономическим кризисом в Азии и падением цен на нефть.","Однако после рекордного для компании 1997 года, когда оборот превысил 10 млрд долларов, начался резкий спад, вызванный экономическим кризисом в Азии и падением цен на нефть."
"Министерство юстиции США одобрило эту сделку лишь после уплаты штрафа в 13,1 млн $, поскольку ранее компании Smith International было запрещено вступать в подобные сделки.","Министерство юстиции США одобрило эту сделку лишь после уплаты штрафа в 13,1 млн долларов, поскольку ранее компании Smith International было запрещено вступать в подобные сделки."
"Для развития этого направления в апреле 2001 года за 5,19 млрд $ была куплена англо-французская компания Sema, однако это приобретение оказалось большой ошибкой.","Для развития этого направления в апреле 2001 года за 5,19 млрд долларов была куплена англо-французская компания Sema, однако это приобретение оказалось большой ошибкой."
"Обвал информационных технологий в 2002 году обесценил активы этой компании, и Schlumberger пришлось списать в этом году более 3 млрд $.","Обвал информационных технологий в 2002 году обесценил активы этой компании, и Schlumberger пришлось списать в этом году более 3 млрд долларов."
"В 2010 году была поглощена компания Smith International; сумма сделки составила 11 млрд $.","В 2010 году была поглощена компания Smith International; сумма сделки составила 11 млрд долларов."
"Сумма сделки составила 12,7 млрд $ и была завершена 1 апреля 2016 года.","Сумма сделки составила 12,7 млрд долларов и была завершена 1 апреля 2016 года."
"Капитализация на 2014 год — 116 млрд $.","Капитализация на 2014 год — 116 млрд долларов."
"Digital & Integration — поиск месторождений и оценка их запасов; выручка 3,29 млрд $.","Digital & Integration — поиск месторождений и оценка их запасов; выручка 3,29 млрд долларов."
"Reservoir Performance — разработка методов оптимальной эксплуатации месторождений; выручка 4,60 млрд $.","Reservoir Performance — разработка методов оптимальной эксплуатации месторождений; выручка 4,60 млрд долларов."
"Well Construction — бурение и подготовка скважин к добыче нефти и газа и последующим поддержанием их в работоспособном состоянии; выручка 8,71 млрд $.","Well Construction — бурение и подготовка скважин к добыче нефти и газа и последующим поддержанием их в работоспособном состоянии; выручка 8,71 млрд долларов."
"Production Systems — разработка технологий по добыче и транспортировке углеводородов; выручка 6,71 млрд $.","Production Systems — разработка технологий по добыче и транспортировке углеводородов; выручка 6,71 млрд долларов."
"Северная Америка — 4,47 млрд $;","Северная Америка — 4,47 млрд долларов;"
"Латинская Америка — 4,46 млрд $;","Латинская Америка — 4,46 млрд долларов;"
"Европа, СНГ и Африка — 5,78 млрд $;","Европа, СНГ и Африка — 5,78 млрд долларов;"
"Ближний Восток и Азия — 8,06 млрд $.","Ближний Восток и Азия — 8,06 млрд долларов."
"Выручка Schlumberger в России в 2006 году составила около 1,25 млрд $.","Выручка Schlumberger в России в 2006 году составила около 1,25 млрд долларов."
"По результатам соглашения со следствием компания уплатила штраф 155 млн $, была конфискована прибыль в размере 77,5 млн $ и назначен трёхлетний испытательный срок.","По результатам соглашения со следствием компания уплатила штраф 155 млн долларов, была конфискована прибыль в размере 77,5 млн долларов и назначен трёхлетний испытательный срок."
"При этом прибыль компании в Иране только в 2012 году составила 208 млн $.","При этом прибыль компании в Иране только в 2012 году составила 208 млн долларов."
"В течение двух ночных часов температура последних падала с 38,5 ºC до 28 ºC, оставаясь всего на 3 ° выше температуры окружающей среды, и за несколько утренних минут возвращалась к прежним показателям.","В течение двух ночных часов температура последних падала с 38,5 ºC до 28 ºC, оставаясь всего на 3 градуса выше температуры окружающей среды, и за несколько утренних минут возвращалась к прежним показателям."
"В начале 1990-х годов цена гнёзд составляла 367—611 $ США за килограмм, гнёзда хорошего качества могли стоить более 1225 $.","В начале 1990-х годов цена гнёзд составляла 367—611 долларов США за килограмм, гнёзда хорошего качества могли стоить более 1225 долларов."
"Позднее цена поднялась до 36 тысяч $ за килограмм.","Позднее цена поднялась до 36 тысяч долларов за килограмм."
"Согласно некоторым оценкам, Индонезия экспортирует гнёзда на сумму около миллиарда $ США в год.","Согласно некоторым оценкам, Индонезия экспортирует гнёзда на сумму около миллиарда долларов США в год."
"Несмотря на существенное сокращение гнёзд, в 1995 году доля экспорта съедобных гнёзд в экономике Саравака составила 10 400 000 $ США.","Несмотря на существенное сокращение гнёзд, в 1995 году доля экспорта съедобных гнёзд в экономике Саравака составила 10 400 000 долларов США."
"Ныне действующий флаг утверждён 10 марта 2009 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 4737.","Ныне действующий флаг утверждён 10 марта 2009 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 4737."
"Флаг утверждён 6 июля 2006 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 3195.","Флаг утверждён 6 июля 2006 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 3195."
"Мониторинг суммарной β-активности радионуклидов в регионе проводится на авиационной метеорологической станции гражданской, расположенной на аэродроме Клоково в Туле.","Мониторинг суммарной бета-активности радионуклидов в регионе проводится на авиационной метеорологической станции гражданской, расположенной на аэродроме Клоково в Туле."
"Среднегодовые значения суммарной объемной β-активности атмосферного воздуха на территории Тульской области находятся в пределах от 0,6 до 0,8 Бк/м2*сут., достигая в отдельные периоды по данным разовых измерений максимальных значений 1,4 Бк/м2*сут.и минимальных 0,4 Бк/м2*сут.","Среднегодовые значения суммарной объемной бета-активности атмосферного воздуха на территории Тульской области находятся в пределах от 0,6 до 0,8 Бк/м2*сут., достигая в отдельные периоды по данным разовых измерений максимальных значений 1,4 Бк/м2*сут.и минимальных 0,4 Бк/м2*сут."
"Основными источниками поступления β-излучающих радионуклидов техногенного происхождения в атмосферу обусловлено ветровым подъёмом радиоактивных веществ с поверхности почв, загрязненных в результате глобальных выпадений.","Основными источниками поступления бета-излучающих радионуклидов техногенного происхождения в атмосферу обусловлено ветровым подъёмом радиоактивных веществ с поверхности почв, загрязненных в результате глобальных выпадений."
"Типичная маломассивная рентгеновская двойная испускает почти всё излучение в рентгеновском диапазоне и, как правило, менее % — в видимой части спектра, благодаря чему звёзды такого типа являются одними из наиболее ярких объектов неба при наблюдении в рентгеновском диапазоне, но относительно слабыми в видимой части спектра.","Типичная маломассивная рентгеновская двойная испускает почти всё излучение в рентгеновском диапазоне и, как правило, менее процента — в видимой части спектра, благодаря чему звёзды такого типа являются одними из наиболее ярких объектов неба при наблюдении в рентгеновском диапазоне, но относительно слабыми в видимой части спектра."
