question,answer
"Продолжительность первой части составляет 21 минуту 01 с, второй — 21 минуту 23 с.","Продолжительность первой части составляет 21 минуту 01 секунду, второй — 21 минуту 23 секунды."
"пос. находится в юго-восточной части Рязанской области, в лесостепной зоне, в пределах Окско-Донской равнины, на правом берегу реки Пары, к западу от автодороги 61Н-517, на расстоянии примерно 21 км (по прямой) к юго-востоку от посёлка городского типа Сараи, административного центра района.","Посёлок находится в юго-восточной части Рязанской области, в лесостепной зоне, в пределах Окско-Донской равнины, на правом берегу реки Пары, к западу от автодороги 61Н-517, на расстоянии примерно 21 километра (по прямой) к юго-востоку от посёлка городского типа Сараи, административного центра района."
"д. находится в юго-западной части Кировской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Шуван, на расстоянии приблизительно 5 км (по прямой) к юго-востоку от посёлка городского типа Арбаж, административного центра района.","Деревня находится в юго-западной части Кировской области, в зоне хвойно-широколиственных лесов, на правом берегу реки Шуван, на расстоянии приблизительно 5 километров (по прямой) к юго-востоку от посёлка городского типа Арбаж, административного центра района."
"Абсолютная выс. — 86 м над уровнем моря.","Абсолютная высота — 86 метров над уровнем моря."
"Перепад высот — 24 м.","Перепад высот — 24 метра."
"14-й полк Котуласа, совершив за 15 минут под огнём бросок в 800 м, ворвался в турецкие окопы.","14-й полк Котуласа, совершив за 15 минут под огнём бросок в 800 метров, ворвался в турецкие окопы."
"Райцентр сов. — примерно в 16 км (по ш.), там же ближайшая ж.-д. станция — Краснофлотская (на линии Джанкой — Феодосия).","Райцентр Советский — примерно в 16 километрах (по шоссе), там же ближайшая железнодорожная станция — Краснофлотская (на линии Джанкой — Феодосия)."
"Теперь она находится в земле на глубине 7,5 м, а на ней, как на мощном фундаменте, стоит кам. башня Щитовка.","Теперь она находится в земле на глубине 7,5 метров, а на ней, как на мощном фундаменте, стоит каменная башня Щитовка."
"Общая её выс. достигала 25 м.","Общая её высота достигала 25 метров."
"Толщина стен была ок. 3-х м, их прорезали бойницы, а внизу был проём для замковых ворот.","Толщина стен была около 3-х метров, их прорезали бойницы, а внизу был проём для замковых ворот."
"С востока от неё шло второе прясло каменных стен длиной ок. 80 м и толщиной 2,5 м, к-рый вело до следующей башни, называемой Малыми воротами.","С востока от неё шло второе прясло каменных стен длиной около 80 метров и толщиной 2,5 метра, которое вело до следующей башни, называемой Малыми воротами."
"Между ней и Щитовкой построили каменную стену, толщиной 2 м.","Между ней и Щитовкой построили каменную стену, толщиной 2 метра."
"На уровень ок. 50 см будет раскрыта кладка дворца.","На уровень около 50 сантиметров будет раскрыта кладка дворца."
"Постепенно лидирующая группа сокращалась и к 28 км Шуртер ушёл в отрыв, опережая ближайшего преследователя на 17 с.","Постепенно лидирующая группа сокращалась и к 28 км Шуртер ушёл в отрыв, опережая ближайшего преследователя на 17 секунд."
"Листопадный кустарник высотой до 2—3 м с тонкими коричневыми или красноватыми побегами.","Листопадный кустарник высотой до 2—3 метров с тонкими коричневыми или красноватыми побегами."
"Лежит в нескольких км к югу от города Анкоридж.","Лежит в нескольких километрах к югу от города Анкоридж."
"Однако в ходе зимнего наступления 1942/1943 годов армия генерала Черняховского в зимних условиях и без численного превосходства над противником прошла с боями на з. св. 300 км, уничтожив ок. 37 000 немецких и венгерских солдат и офицеров, ещё 16 800 солдат противника захватив в плен.","Однако в ходе зимнего наступления 1942/1943 годов армия генерала Черняховского в зимних условиях и без численного превосходства над противником прошла с боями на запад свыше 300 километров, уничтожив около 37 000 немецких и венгерских солдат и офицеров, ещё 16 800 солдат противника захватив в плен."
"Её продвижение за 20 суток превысило 230 км.","Её продвижение за 20 суток превысило 230 километров."
"22 сентября соединения 60-й армии форсировали Днепр, захватили плацдарм в районе устья реки Тетерев, к-рый уже через сутки расширили в глубину до 15 и ширину на 20 км.","22 сентября соединения 60-й армии форсировали Днепр, захватили плацдарм в районе устья реки Тетерев, который уже через сутки расширили в глубину до 15 и ширину на 20 километров."
"Проехав город, я, чтобы не опоздать, поспешил к развилке ш. в семистах м вост. гор. окраины.","Проехав город, я, чтобы не опоздать, поспешил к развилке шоссе в семистах метрах восточное городской окраины."
"Не доехав туда м полтораста, я увидел подъезжавший «виллис» и услыхал один выстрел со стороны противника.","Не доехав туда метров полтораста, я увидел подъезжавший «виллис» и услыхал один выстрел со стороны противника."
"Я знал, что в трёх км находится медсанбат.","Я знал, что в трёх километрах находится медсанбат."
"Судно размером 200 на 27 м с дедвейтом 12 тыс. тонн совершило первый рейс в декабре 2023 года.","Судно размером 200 на 27 метров с дедвейтом 12 тысяч тонн совершило первый рейс в декабре 2023 года."
"выс. центра населённого пункта — 98 м над уровнем моря.","Высота центра населённого пункта — 98 метров над уровнем моря."
"Звонарёв Кут расположен в 42 км южнее Омска и 25 км к востоку от районного центра села Азово.","Звонарёв Кут расположен в 42 километрах южнее Омска и 25 км к востоку от районного центра села Азово."
"В 20 историй вплетены 8000 лет и 10000 км.","В 20 историй вплетены 8000 лет и 10000 километров."
"Находится на высоте 10 м над уровнем моря, на побережье Арголидского залива на восточном «пальце» полуострова Пелопоннес на полуострове Арголида, в 94 км к юго-западу от Афин, в 33 км к юго-западу от Палеа-Эпидавроса и в 38 км к северо-востоку от Триполиса.","Находится на высоте 10 метров над уровнем моря, на побережье Арголидского залива на восточном «пальце» полуострова Пелопоннес на полуострове Арголида, в 94 километрах к юго-западу от Афин, в 33 километрах к юго-западу от Палеа-Эпидавроса и в 38 километрах к северо-востоку от Триполиса."
"Эта рельсовая дорога длиной примерно три км была построена между 1603 и 1604 годами для перевозки угля на конной тяге между посёлками Стрелли (англ. Strelley) и Уоллатон (англ. Wollaton) рядом с Ноттингемом.","Эта рельсовая дорога длиной примерно три километра была построена между 1603 и 1604 годами для перевозки угля на конной тяге между посёлками Стрелли (англ. Strelley) и Уоллатон (англ. Wollaton) рядом с Ноттингемом."
"Первая в мире жел. дорога общего пользования с паровой тягой была построена в Англии Джорджем Стефенсоном в 1825 г — между Стоктоном и Дарлингтоном, и была протяжностью 40 км (26 миль).","Первая в мире железная дорога общего пользования с паровой тягой была построена в Англии Джорджем Стефенсоном в 1825 году — между Стоктоном и Дарлингтоном, и была протяжностью 40 километров (26 миль)."
"хут. находится на юго-востоке центральной части Курской области, в лесостепной зоне, на расстоянии примерно 15 км (по прямой) к северо-западу от Солнцева, административного центра района.","Хутор находится на юго-востоке центральной части Курской области, в лесостепной зоне, на расстоянии примерно 15 километров (по прямой) к северо-западу от Солнцева, административного центра района."
"Абсолютная выс. — 234 м над уровнем моря.","Абсолютная высота — 234 метра над уровнем моря."
"Это $230 000 долл. в день, почти $10 000 в час, $160 в минуту или $2,66 в с.","Это $230 000 долларов в день, почти $10 000 в час, $160 в минуту или $2,66 в секунду."
"Trump Towers Istanbul: два здания 155 и 145 высотой м в Стамбуле.","Trump Towers Istanbul: два здания 155 и 145 высотой метров в Стамбуле."
"Trump Tower Manila: 60-этажное здание высотой 280 м в Маниле, Филиппины, открытие которого запланировано на 2016 г.","Trump Tower Manila: 60-этажное здание высотой 280 метров в Маниле, Филиппины, открытие которого запланировано на 2016 год."
"На запись любого слова (фразы, словосочетания, им. собственного, топонима) даётся ровно 2,5 с, что, по уверениям создателей сайта, достаточно для записи любой лексической единицы.","На запись любого слова (фразы, словосочетания, имени собственного, топонима) даётся ровно 2,5 секунды, что, по уверениям создателей сайта, достаточно для записи любой лексической единицы."
"с. находится в юго-западной части Рязанской области, в лесостепной зоне, в пределах Среднерусской возвышенности, при автодороге 61Н-286, на расстоянии примерно 20 км (по прямой) к юго-западу от посёлка городского типа Милославского, административного центра района.","Село находится в юго-западной части Рязанской области, в лесостепной зоне, в пределах Среднерусской возвышенности, при автодороге 61Н-286, на расстоянии примерно 20 километров (по прямой) к юго-западу от посёлка городского типа Милославского, административного центра района."
"Абсолютная выс. — 174 м над уровнем моря.","Абсолютная высота — 174 метра над уровнем моря."
"Петерфельд находится в 21 км езды от Петропавловск.","Петерфельд находится в 21 километре езды от Петропавловск."
"Опорный меридиан проходит примерно в 5,3" к востоку (примерно 102 м) от оси пассажного инструмента Гринвичской обсерватории, к-рый является точкой отсчёта Гринвичского меридиана.","Опорный меридиан проходит примерно в 5,3" к востоку (примерно 102 метра) от оси пассажного инструмента Гринвичской обсерватории, которая является точкой отсчёта Гринвичского меридиана."
"Положения опорного меридиана, фиксированное по отношению к конкретной тектонической плите, отличаются от глобальной версии не более чем на неск. см.","Положения опорного меридиана, фиксированное по отношению к конкретной тектонической плите, отличаются от глобальной версии не более чем на несколько сантиметров."
"Из-за изменений скорости вращения Земли всемирное координированное время может отличаться от среднего наблюдаемого времени на данном меридиане на величину до 0,9 с (что эквивалентно отклонению примерно в 260 м от положения, соответствующего местному среднему солнечному времени).","Из-за изменений скорости вращения Земли всемирное координированное время может отличаться от среднего наблюдаемого времени на данном меридиане на величину до 0,9 секунды (что эквивалентно отклонению примерно в 260 метров от положения, соответствующего местному среднему солнечному времени)."
"Чтобы согласовать всемирное координированное время со средним солнечным временем UT1, к всемирному времени периодически добавляется с координации.","Чтобы согласовать всемирное координированное время со средним солнечным временем UT1, к всемирному времени периодически добавляется секунда координации."
"Куры ежегодно откладывают 160 яиц массой ок. 65 г.","Куры ежегодно откладывают 160 яиц массой около 65 граммов."
"Куры могут давать ок. 140—160 белых яиц в г, весом ок. 65 г каждое.","Куры могут давать около 140—160 белых яиц в год, весом около 65 граммов каждое."
"Яйценоскость — такая же, как и у крупных особей этой же породы; минимальная масса яиц, пригодных для инкубации — 35 г.","Яйценоскость — такая же, как и у крупных особей этой же породы; минимальная масса яиц, пригодных для инкубации — 35 грамм."
"Масса петухов — 900 г, кур — до 800 г.","Масса петухов — 900 граммов, кур — до 800 граммов."
"Также ему принадлежит рекорд индекса силы (кол-во оборотов за 90 с), равный 21 228 оборотов.","Также ему принадлежит рекорд индекса силы (количество оборотов за 90 секунд), равный 21 228 оборотов."
"Иными словами, для разгона ротора до 15 000 об/мин (что соответствует частоте 250 Гц) кисть должна вращать шар с частотой 8 оборотов в с.","Иными словами, для разгона ротора до 15 000 об/мин (что соответствует частоте 250 Гц) кисть должна вращать шар с частотой 8 оборотов в секунду."
"«Павелецкая» — пилонная станция глубокого заложения (глубина — 40 м) с тремя сводами.","«Павелецкая» — пилонная станция глубокого заложения (глубина — 40 метров) с тремя сводами."
"Диаметр центрального зала — 9,5 м.","Диаметр центрального зала — 9,5 метров."
"Цитадель четырехугольной формы, в высоту ок. 18 м, увенчанная зубцами.","Цитадель четырехугольной формы, в высоту около 18 метров, увенчанная зубцами."
"Выселок находится в юго-восточной части Чувашии, в пределах Чувашского плато, в зоне хвойно-широколиственных лесов, на правом берегу реки Булы, при автодороге 97К-004, на расстоянии примерно 9 км (по прямой) к западу от Батырева, административного центра района.","Выселок находится в юго-восточной части Чувашии, в пределах Чувашского плато, в зоне хвойно-широколиственных лесов, на правом берегу реки Булы, при автодороге 97К-004, на расстоянии примерно 9 километров (по прямой) к западу от Батырева, административного центра района."
"Абсолютная выс. — 109 м над уровнем моря.","Абсолютная высота — 109 метров над уровнем моря."
"Расположены водопады в нескольких км от сёл Беневское и Кишинёвка Лазовского района на правом притоке реки Киевка — Еламовском ключе, берущем своё нач. на склонах гор Белой и Лысой Партизанского хребта горной системы Сихотэ-Алинь.","Расположены водопады в нескольких километрах от сёл Беневское и Кишинёвка Лазовского района на правом притоке реки Киевка — Еламовском ключе, берущем своё начало на склонах гор Белой и Лысой Партизанского хребта горной системы Сихотэ-Алинь."
"оз. представляет собой сильно вытянутый с юго-запада на северо-восток водоём в среднем течении реки Дивенки-Орлинки площадью 2,2 км², выс. озера над уровнем моря — 73 м.","Озеро представляет собой сильно вытянутый с юго-запада на северо-восток водоём в среднем течении реки Дивенки-Орлинки площадью 2,2 км², высота озера над уровнем моря — 73 метра."
"Недалеко от деревни Заозерье на Орлинском озере находится самый сев. могильник культуры псковских длинных курганов, оторванный от основного ареала культуры на десятки км.","Недалеко от деревни Заозерье на Орлинском озере находится самый северный могильник культуры псковских длинных курганов, оторванный от основного ареала культуры на десятки километров."
"Расположена в 36 км к северо-востоку от районного центра Старица, на левом берегу Волги.","Расположена в 36 километрах к северо-востоку от районного центра Старица, на левом берегу Волги."
"Новый дом Симоновых находился в нескольких км от Быковского аэродрома и можно было наблюдать взлетающие и приземляющиеся самолёты.","Новый дом Симоновых находился в нескольких километрах от Быковского аэродрома и можно было наблюдать взлетающие и приземляющиеся самолёты."
"В 1856 г англ физик Уильям Томсон (лорд К) впервые применил стыковую сварку.","В 1856 году английский физик Уильям Томсон (лорд Кельвин) впервые применил стыковую сварку."
"В 1886 г Элиу Томсон, занимавшийся исследованиями и разработками в области контактной сварки, подал заявку на патент, защищающий принципиально новый способ электрической сварки, описываемый следующим образом: «свариваемые предметы приводятся в соприкосновение местами, которые должны быть сварены, и через них пропускается ток громадной силы — до 200 000 А при низком напряжении — 1-2 В.","В 1886 году Элиу Томсон, занимавшийся исследованиями и разработками в области контактной сварки, подал заявку на патент, защищающий принципиально новый способ электрической сварки, описываемый следующим образом: «свариваемые предметы приводятся в соприкосновение местами, которые должны быть сварены, и через них пропускается ток громадной силы — до 200 000 ампер при низком напряжении — 1-2 вольт."
"в соответствии с законом Дж — Ленца:","в соответствии с законом Джоуля — Ленца:"
"Согласно закону Дж — Ленца увеличение","Согласно закону Джоуля — Ленца увеличение"
", к-рый учитывается в законе Дж — Ленца в квадрате.",", которая учитывается в законе Джоуля — Ленца в квадрате."
"Сварочный трансформатор машины понижает напряжение сети до 1—15 В.","Сварочный трансформатор машины понижает напряжение сети до 1—15 вольт."
"Ток длительностью от 0,01 до 10 с включается контакторами с электронным управлением.","Ток длительностью от 0,01 до 10 секунд включается контакторами с электронным управлением."
"Поскольку электроды при контактной сварке быстро изнашиваются, к ним предъявляются требования по стойкости сохранения формы при нагреве до 600 ° и ударных усилиях сжатия до 5 кг/мм2.","Поскольку электроды при контактной сварке быстро изнашиваются, к ним предъявляются требования по стойкости сохранения формы при нагреве до 600 градусов и ударных усилиях сжатия до 5 кг/мм2."
"На основной сварочный ток с частотой в неск. десятков Гц накладываются дополнительные импульсы тока.","На основной сварочный ток с частотой в несколько десятков герц накладываются дополнительные импульсы тока."
"с. расположено в степи в пределах Приволжской возвышенности, относящейся к Восточно-Европейской равнине, на западном берегу Волгоградского водохранилища и северном берегу залива, образованного в устье реки Балыклейки, на высоте ок. 50 м над уровнем моря.","Село расположено в степи в пределах Приволжской возвышенности, относящейся к Восточно-Европейской равнине, на западном берегу Волгоградского водохранилища и северном берегу залива, образованного в устье реки Балыклейки, на высоте около 50 метров над уровнем моря."
"Он находится в 300 м от железнодорожной станции Ретиро.","Он находится в 300 метрах от железнодорожной станции Ретиро."
"наиб. известные из них междунар. аэропорт им. министра Пистарини, также изв. под названием «Эсейса» расположен в 35 км от города, в городке Эсейса и аэропорт «Хорхе Ньюбери» располож. в районе Палермо.","Наиболее известные из них Международный аэропорт имени министра Пистарини, также известный под названием «Эсейса» расположен в 35 километрах от города, в городке Эсейса и аэропорт «Хорхе Ньюбери» расположенный в районе Палермо."
"Паласио Бароло построено в неоготическом стиле, выс. здания 100 м и оно насчитывает 22 этажа.","Паласио Бароло построено в неоготическом стиле, высота здания 100 метров и оно насчитывает 22 этажа."
"выс. Обелиска — 67 м, пл. основания — 49 квадратных м.","Высота Обелиска — 67 метров, площадь основания — 49 квадратных метра."
"Это помещение длиной в 43 м и высотой 10 м использовалась для аудиенций императоров.","Это помещение длиной в 43 метра и высотой 10 метров использовалась для аудиенций императоров."
"Роман в новом переводе В. Вб был официально опубликован в 2015 г издательством «АСТ» тиражом 30 000 экз..","Роман в новом переводе В. Вебера был официально опубликован в 2015 году издательством «АСТ» тиражом 30 000 экземпляров."
"Но все были в недоумении относительно того, как и из-за чего он проехал более чем 3000 км всего за 5 часов между тем, когда его в посл. раз видели в Колорадо, и тем, когда его впервые заметили в Мэне, когда в 1980 г ещё не было прямых авиарейсов, чтобы объяснить его быстрое прибытие.","Но все были в недоумении относительно того, как и из-за чего он проехал более чем 3000 километров всего за 5 часов между тем, когда его в последний раз видели в Колорадо, и тем, когда его впервые заметили в Мэне, когда в 1980 году ещё не было прямых авиарейсов, чтобы объяснить его быстрое прибытие."
"Парень из Колорадо : [роман] / Стивен Кинг; [пер. с англ. В. Вб].","Парень из Колорадо : [роман] / Стивен Кинг; [пер. с англ. В. Вебера]."
"Объём двигателя Volkswagen Eos составляет 3,2 л, его мощность равна 250 л. с., автомобиль достигает 100 км/ч за 7,3 с.","Объём двигателя Volkswagen Eos составляет 3,2 литра, его мощность равна 250 л. с., автомобиль достигает 100 км/ч за 7,3 секунды."
"выс. достигает 75 м.","Высота достигает 75 метров."
"Водопад располагается на высоте 550 м над уровнем моря.","Водопад располагается на высоте 550 метров над уровнем моря."
"выс. самого водопада достигает 15 м при ширине 30 м.","Высота самого водопада достигает 15 метров при ширине 30 метров."
"Водопад Пазмари располагается на реке Айичинлыг, расположенной на высоте 3707 м над уровнем моря, в Ордубадском районе Нахичеванской Автономной Республики.","Водопад Пазмари располагается на реке Айичинлыг, расположенной на высоте 3707 метров над уровнем моря, в Ордубадском районе Нахичеванской Автономной Республики."
"выс. водопада достигает 16 м.","Высота водопада достигает 16 метров."
"выс. водопада достигает 20 м.","Высота водопада достигает 20 метров."
"выс. водопада достигает 70 м.","Высота водопада достигает 70 метров."
"с. расположено на высоте ок. 1700 м над уровнем моря, на северо-востоке горной цепи Большого Кавказа.","Село расположено на высоте около 1700 метров над уровнем моря, на северо-востоке горной цепи Большого Кавказа."
"выс. водопада достигает 34 м.","Высота водопада достигает 34 метров."
"Водопад располагается на высоте 1000 м над уровнем моря, и имеет высоту 65-70 м.","Водопад располагается на высоте 1000 метров над уровнем моря, и имеет высоту 65-70 метров."
"Основные два водопада имеют высоты 20 и 15 м.","Основные два водопада имеют высоты 20 и 15 метров."
"Общая дл. животного — ок. одного м.","Общая длина животного — около одного метра."
"Характерной особенностью этого животного являются длинные клыки, дл. каждого из них — 12 см.","Характерной особенностью этого животного являются длинные клыки, длина каждого из них — 12 сантиметров."
"Дирижабль в этом полёте достиг высоты 900 м.","Дирижабль в этом полёте достиг высоты 900 метров."
"Благодаря череде удачных выступлений удостоился права защищать честь страны на летних Олимпийских играх в Сеуле — в программе метания диска на предварительном квалификационном этапе показал результат 54,44 м, чего оказалось недостаточно для выхода в финал.","Благодаря череде удачных выступлений удостоился права защищать честь страны на летних Олимпийских играх в Сеуле — в программе метания диска на предварительном квалификационном этапе показал результат 54,44 метра, чего оказалось недостаточно для выхода в финал."
"В мае 1991 года на соревнованиях в американском Модесто установил ныне действующий нац. рекорд Нигерии в метании диска — 67,80 м (третий результат мирового сезона).","В мае 1991 года на соревнованиях в американском Модесто установил ныне действующий национальный рекорд Нигерии в метании диска — 67,80 метра (третий результат мирового сезона)."
"Принимал участие в Олимпийских играх 1996 года в Атланте — здесь метнул диск на 60,98 м и в финал не вышел.","Принимал участие в Олимпийских играх 1996 года в Атланте — здесь метнул диск на 60,98 метра и в финал не вышел."
"пос. находится в восточной части Тамбовской области, в лесостепной зоне, в пределах Окско-Донской равнины, к западу от реки Вороны, на расстоянии примерно 8 км (по прямой) к северу от города Кирсанова, административного центра района.","Посёлок находится в восточной части Тамбовской области, в лесостепной зоне, в пределах Окско-Донской равнины, к западу от реки Вороны, на расстоянии примерно 8 километров (по прямой) к северу от города Кирсанова, административного центра района."
"Абсолютная выс. — 139 м над уровнем моря.","Абсолютная высота — 139 метров над уровнем моря."
"Конструкция станции — колонная трёхпролётная мелкого заложения (глубина заложения ≈ 8 м).","Конструкция станции — колонная трёхпролётная мелкого заложения (глубина заложения ≈ 8 метров)."
"Компании представили два проекта кораблей длиной 56 м: одно со стальным, другое с алюминиевым корпусом; посл. обеспечивал снижение расхода топлива на 21%.","Компании представили два проекта кораблей длиной 56 метров: одно со стальным, другое с алюминиевым корпусом; последний обеспечивал снижение расхода топлива на 21%."
"Согласно мнению картографа Карен Фонстад, изложенному в книге «The Atlas of Middle-earth», протяжённость Эриадора с востока на з. была равна приблизительно шести сотням миль (ок. 965,5 км).","Согласно мнению картографа Карен Фонстад, изложенному в книге «The Atlas of Middle-earth», протяжённость Эриадора с востока на запад была равна приблизительно шести сотням миль (около 965,5 километра)."
"д. находится близ границы с Чувашской Республикой, между деревней Малые Шихирданы и селом Сорок-Сайдак, в 31 км к западу от города Буинск.","Деревня находится близ границы с Чувашской Республикой, между деревней Малые Шихирданы и селом Сорок-Сайдак, в 31 километре к западу от города Буинск."
"д. находится в центральной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, к западу от автодороги Р119 и железнодорожной линии Орёл—Курск, на расстоянии 4 км (по прямой) к юго-востоку от города Орла, административного центра района и области.","Деревня находится в центральной части Орловской области, в лесостепной зоне, в пределах центральной части Среднерусской возвышенности, к западу от автодороги Р119 и железнодорожной линии Орёл—Курск, на расстоянии 4 километров (по прямой) к юго-востоку от города Орла, административного центра района и области."
"Абсолютная выс. — 204 м над уровнем моря.","Абсолютная высота — 204 метра над уровнем моря."
"Находится в правобережной части района на расстоянии примерно 26 км по прямой на северо-запад от районного центра города Малмыж.","Находится в правобережной части района на расстоянии примерно 26 километров по прямой на северо-запад от районного центра города Малмыж."
"Альбом состоит из 9 композиций общей продолжительностью 52 минуты и 42 с.","Альбом состоит из 9 композиций общей продолжительностью 52 минуты и 42 секунды."
"Находится в 2,5 км от деревни Сидорово.","Находится в 2,5 километрах от деревни Сидорово."
"В 1,5 км на левой стороне проходит автомагистраль Вятка.","В 1,5 километрах на левой стороне проходит автомагистраль Вятка."
