question,answer
"В результате сразу после взлёта из-за перегруза самолёт упал на расстоянии ок. 60 м от взлётно-посадочной полосы.","В результате сразу после взлёта из-за перегруза самолёт упал на расстоянии около 60 метров от взлётно-посадочной полосы."
"Друг её семьи Бенджамин Франклин Н познакомил её с поэзией, в частности, Вордсворта и Эмерсона.","Друг её семьи Бенджамин Франклин Ньютон познакомил её с поэзией, в частности, Вордсворта и Эмерсона."
"Гонка протяжённостью 84,5 км состоялась 24 сентября 1994 года.","Гонка протяжённостью 84,5 километра состоялась 24 сентября 1994 года."
"Современные круги на полях обычно представляют собой достаточно большие (сотни м в размерах) и сложные (до сотен элементов) пиктограммы.","Современные круги на полях обычно представляют собой достаточно большие (сотни метров в размерах) и сложные (до сотен элементов) пиктограммы."
"Но по их свидетельствам увиденное было неск. более необычным: в приблизительно 30 м они увидели, как ч. колосьев веерообразно полегла, образовав геометрически правильный круг.","Но по их свидетельствам увиденное было несколько более необычным: в приблизительно 30 метрах они увидели, как часть колосьев веерообразно полегла, образовав геометрически правильный круг."
"напр., обнаруженная 14 августа 2001 года в Уилтшире фигура имеет диаметр ок. 450 м и состоит из 409 кругов.","Например, обнаруженная 14 августа 2001 года в Уилтшире фигура имеет диаметр около 450 метров и состоит из 409 кругов."
"Правильные формы геоглифов (круги, прямые линии) очень удобны для оценки геометрических искажений, а расстояния между ними (единицы-десятки м) примерно соответствуют разрешающей способности спутниковой фотоаппаратуры тех лет.","Правильные формы геоглифов (круги, прямые линии) очень удобны для оценки геометрических искажений, а расстояния между ними (единицы-десятки метров) примерно соответствуют разрешающей способности спутниковой фотоаппаратуры тех лет."
"На диктофоне можно записать голос, но если вы уже записали 5 таких голосов, то надо подождать примерно 30 с.","На диктофоне можно записать голос, но если вы уже записали 5 таких голосов, то надо подождать примерно 30 секунд."
"После окончания средней школы училась в Московском институте физической культуры, где она стала чемпионкой Москвы в беге на 5 км.","После окончания средней школы училась в Московском институте физической культуры, где она стала чемпионкой Москвы в беге на 5 километров."
"В 1940 г Людмила Петровна выиграла дистанции на 5,10,15 км на первенстве ЦС ДСО «Авангард», а также на первенстве ВЦСПС.","В 1940 году Людмила Петровна выиграла дистанции на 5,10,15 километров на первенстве ЦС ДСО «Авангард», а также на первенстве ВЦСПС."
"Ещё через г, в 1945 г стала серебряной призёркой в эстафете 3 × 3 км, а также взяла серебро в легкоатлетических дисциплинах на восьмистах и полутора тысячах м.","Ещё через год, в 1945 году стала серебряной призёркой в эстафете 3 × 3 км, а также взяла серебро в легкоатлетических дисциплинах на восьмистах и полутора тысячах метрах."
"В 1946 г одержала победу на чемпионате СССР по лёгкой атлетике в беге на 800 м, дважды приглашалась участвовать в международном легкоатлетическом кроссе на призы газеты «Юманите» в Париже (1946, 1947), где оба раза получила серебро в личном зачете, и золото в командной.","В 1946 году одержала победу на чемпионате СССР по лёгкой атлетике в беге на 800 метров, дважды приглашалась участвовать в международном легкоатлетическом кроссе на призы газеты «Юманите» в Париже (1946, 1947), где оба раза получила серебро в личном зачете, и золото в командной."
"В 1948 г выступила в последнем старте в своей спортивной карьере и сразу показала лучший результат сезона страны на 800 м.","В 1948 году выступила в последнем старте в своей спортивной карьере и сразу показала лучший результат сезона страны на 800 метров."
"Кроме того завоевала третье место на дистанции 100 м.","Кроме того завоевала третье место на дистанции 100 метров."
"На молодёжном чемпионате Европы 2013 года завоевала серебро на дистанции 100 м.","На молодёжном чемпионате Европы 2013 года завоевала серебро на дистанции 100 метров."
"В эстафете 4×100 м - снова зол. пьедестал.","В эстафете 4×100 метров - снова золотой пьедестал."
"В нырянии на 50 м - бронза.","В нырянии на 50 метров - бронза."
"На молодёжном чемпионате мира 2014 года завоевала золото на дистанции 50 м.","На молодёжном чемпионате мира 2014 года завоевала золото на дистанции 50 метров."
"В нырянии на 50 м была второй.","В нырянии на 50 метров была второй."
"На Всемирных Играх 2017 года стала чемпионкой в эстафете 4х100 м.","На Всемирных Играх 2017 года стала чемпионкой в эстафете 4х100 метров."
"Кроме плавания вольным стилем на 1500 и 800 м, где он достиг наибольших успехов в карьере, Червинский участвует в марафонских заплывах на открытой воде.","Кроме плавания вольным стилем на 1500 и 800 метров, где он достиг наибольших успехов в карьере, Червинский участвует в марафонских заплывах на открытой воде."
"Игорь Червинский установил 6 рекордов Украины на дистанциях 800 и 1500 м вольным стилем и в эстафетном плавании в 25- и 50-метровых бассейнах.","Игорь Червинский установил 6 рекордов Украины на дистанциях 800 и 1500 метров вольным стилем и в эстафетном плавании в 25- и 50-метровых бассейнах."
"В Сиднее в 2000 г он показал 8-й результат на своей коронной дистанции 1500 м вольным стилем со временем 15.08,80.","В Сиднее в 2000 году он показал 8-й результат на своей коронной дистанции 1500 метров вольным стилем со временем 15.08,80."
"с. расположено на высоте 43 м над уровнем моря.","Село расположено на высоте 43 метров над уровнем моря."
"д. находится в юго-восточной части Кировской области, в зоне хвойно-широколиственных лесов, на расстоянии приблизительно 18 км (по прямой) к юго-востоку от посёлка городского типа Уни, административного центра района.","Деревня находится в юго-восточной части Кировской области, в зоне хвойно-широколиственных лесов, на расстоянии приблизительно 18 километров (по прямой) к юго-востоку от посёлка городского типа Уни, административного центра района."
"Абсолютная выс. — 173 м над уровнем моря.","Абсолютная высота — 173 метра над уровнем моря."
"Средняя выс. над уровнем моря составляет 679 м.","Средняя высота над уровнем моря составляет 679 метров."
"В нескольких км от города, на холме Каригхатта (что в переводе означает «чёрный холм»), расположен вайшнавский храм, посв. одной из ипостасей Вишну Шринивасе (Венкатешваре).","В нескольких километрах от города, на холме Каригхатта (что в переводе означает «чёрный холм»), расположен вайшнавский храм, посвящённый одной из ипостасей Вишну Шринивасе (Венкатешваре)."
"В 2-х км от города также находится знаменитый шиваитский храм Нимишамбха.","В 2-х километрах от города также находится знаменитый шиваитский храм Нимишамбха."
"Прямоугольник 25х35 м — место расстрела — был огорожен и в 1950-60-е гг. там стоял скромный обелиск.","Прямоугольник 25х35 метров — место расстрела — был огорожен и в 1950-60-е годы там стоял скромный обелиск."
"На диктофоне можно записать голос, но если вы уже записали 5 таких голосов, то надо подождать примерно 30 с.","На диктофоне можно записать голос, но если вы уже записали 5 таких голосов, то надо подождать примерно 30 секунд."
"Тумасаберд (арм. Թումասաբերդ) — крепость в 1,2 км к северо-востоку от села Тумас в Джебраильском районе Азербайджана, на высоте 1150 м над уровнем моря.","Тумасаберд (арм. Թումասաբերդ) — крепость в 1,2 километрах к северо-востоку от села Тумас в Джебраильском районе Азербайджана, на высоте 1150 метров над уровнем моря."
"Общая дл. стен составляет ок. 25 м, средняя толщина — 2 м.","Общая длина стен составляет около 25 метров, средняя толщина — 2 метра."
"Сохранившаяся выс. стен от 1,0 до 1,5 м.","Сохранившаяся высота стен от 1,0 до 1,5 метров."
"В км от посёлка проложена автомобильная дорога Р25 «Сыктывкар — Сосногорск».","В километре от посёлка проложена автомобильная дорога Р25 «Сыктывкар — Сосногорск»."
"Сунда — Прабу Гайях Кл, король (819 — 891)","Сунда — Прабу Гайях Кулон, король (819 — 891)"
"Уншиу — небольшое вечнозелёное деревце с раскидистой кроной, достигающей 2—3 м в высоту в открытом грунте, а в домашних условиях — 1—1,5 м.","Уншиу — небольшое вечнозелёное деревце с раскидистой кроной, достигающей 2—3 метров в высоту в открытом грунте, а в домашних условиях — 1—1,5 метра."
"Плоды образуются без опыления и по форме слегка округлые и приплюснутые, что придает плоду форму отличную от других сортов мандаринов, с легко отстающей кожурой, весом до 70 г.","Плоды образуются без опыления и по форме слегка округлые и приплюснутые, что придает плоду форму отличную от других сортов мандаринов, с легко отстающей кожурой, весом до 70 граммов."
"Также впервые с 1994 года конькобежцы будут бежать дистанцию 500 м только один раз.","Также впервые с 1994 года конькобежцы будут бежать дистанцию 500 метров только один раз."
"Русло реки неширокое — всего 20—30 м, лишь кое-где доходит до 150 м, по пути образует озёра и вбирает притоки.","Русло реки неширокое — всего 20—30 м, лишь кое-где доходит до 150 метров, по пути образует озёра и вбирает притоки."
"До Малинового Озера можно доехать на автобусе из Барнаула (ежедневно ходит комфортабельный автобус), расстояние по автодороге — 410 км, время в пути — 7—8 часов.","До Малинового Озера можно доехать на автобусе из Барнаула (ежедневно ходит комфортабельный автобус), расстояние по автодороге — 410 километров, время в пути — 7—8 часов."
"В 400-х м имеется небольшой пресный водоём, к-рый предназначен для купания.","В 400-х метрах имеется небольшой пресный водоём, который предназначен для купания."
"д. находится в западной части Новгородской области, в зоне хвойно-широколиственных лесов, в пределах Приильменской низменности, на правом берегу реки Шелони, на расстоянии примерно 26 км (по прямой) к юго-западу от города Сольцы, административного центра района.","Деревня находится в западной части Новгородской области, в зоне хвойно-широколиственных лесов, в пределах Приильменской низменности, на правом берегу реки Шелони, на расстоянии примерно 26 километров (по прямой) к юго-западу от города Сольцы, административного центра района."
"с. находится в правобережной части района, в зоне южно-таёжных пихтово-еловых лесов, на правом берегу реки Уньвы, вблизи места впадения в неё реки Пронской, на расстоянии приблизительно 37 км (по прямой) к западу от города Березники, административного центра округа.","Село находится в правобережной части района, в зоне южно-таёжных пихтово-еловых лесов, на правом берегу реки Уньвы, вблизи места впадения в неё реки Пронской, на расстоянии приблизительно 37 километров (по прямой) к западу от города Березники, административного центра округа."
"Абсолютная выс. — 137 м над уровнем моря.","Абсолютная высота — 137 метров над уровнем моря."
"В 2012 г было произведено примерно 250'000 гл пива, причём примерно 80% продукции предназначалось для рынка Соединенного Королевства, а 20% предназначалось для экспорта в такие страны, как Тайвань, Сингапур и Объединенные Арабские Эмираты.","В 2012 году было произведено примерно 250'000 гектолитров пива, причём примерно 80% продукции предназначалось для рынка Соединенного Королевства, а 20% предназначалось для экспорта в такие страны, как Тайвань, Сингапур и Объединенные Арабские Эмираты."
"Пиво в розлив обычно подают в Соединенном Королевстве при температуре 5-7 ° Цельсия, хотя с 2006 года выпускается вариант "Extra Cold", подаваемый при температуре 3-5 ° Цельсия.","Пиво в розлив обычно подают в Соединенном Королевстве при температуре 5-7 градусов Цельсия, хотя с 2006 года выпускается вариант "Extra Cold", подаваемый при температуре 3-5 градусов Цельсия."
"Кара́-Ота́р (укр. Кара-Отар, крымскотат. Qara Otar, Къара Отар) — исчезнувшее с. в Первомайском районе Республики Крым, располагавшееся на западе района, в степной части Крыма, в верховьях балки Самарчик — примерно в 3 км к юго-западу от села Степное.","Кара́-Ота́р (укр. Кара-Отар, крымскотат. Qara Otar, Къара Отар) — исчезнувшее село в Первомайском районе Республики Крым, располагавшееся на западе района, в степной части Крыма, в верховьях балки Самарчик — примерно в 3 километрах к юго-западу от села Степное."
"Берега, в основном, покрыты густым лиственичными лесами (средние показатели: выс. деревьев до 11 м, толщина — 14 см, расстояние между стволами — 4 м), встречаются и редколесные участки.","Берега, в основном, покрыты густым лиственичными лесами (средние показатели: высота деревьев до 11 метров, толщина — 14 см, расстояние между стволами — 4 метра), встречаются и редколесные участки."
"выс. над уровнем моря в районе среднего течения составляет 28 м.","Высота над уровнем моря в районе среднего течения составляет 28 метров."
"д. расположена в западной части округа примерно в 2 км на ю. от села Шерья.","Деревня расположена в западной части округа примерно в 2 километрах на юг от села Шерья."
"Подопечные Романцева продемонстрировали свои лучшие качества: проигрывая по ходу матча 0:2, команда проявила волю, сравняла счёт и вышла вперёд, а Владимир Бесчастных даже забил удивительный гол с 30 м в ворота Петра Коубы, но за 5 минут до финального свистка команде Чехии удалось уйти от поражения.","Подопечные Романцева продемонстрировали свои лучшие качества: проигрывая по ходу матча 0:2, команда проявила волю, сравняла счёт и вышла вперёд, а Владимир Бесчастных даже забил удивительный гол с 30 метров в ворота Петра Коубы, но за 5 минут до финального свистка команде Чехии удалось уйти от поражения."
"единств. гол на последних с первого тайма забил Йоргос Карагунис, после чего греки вышли в четвертьфинал и выбили Россию из турнира.","Единственный гол на последних секундах первого тайма забил Йоргос Карагунис, после чего греки вышли в четвертьфинал и выбили Россию из турнира."
"К слову, поражение от Греции позволяло россиянам выйти в четвертьфинал в случае ничьей в параллельном матче Польша — Чехия, но в той встрече единств. гол забили чехи, которые также вышли в четвертьфинал, а капитан поляков Якуб Блащиковский загубил верный голевой момент на последних с игры.","К слову, поражение от Греции позволяло россиянам выйти в четвертьфинал в случае ничьей в параллельном матче Польша — Чехия, но в той встрече единственный гол забили чехи, которые также вышли в четвертьфинал, а капитан поляков Якуб Блащиковский загубил верный голевой момент на последних секундах игры."
"Осенью, однако, Россия сумела собраться и взять нужные очки: в сентябре был побеждён в Казани Люксембург со счётом 4:1, а Александр Кокорин установил рекорд самого быстрого гола в новейшей истории сборной, забив мяч уже на 18-й с матча.","Осенью, однако, Россия сумела собраться и взять нужные очки: в сентябре был побеждён в Казани Люксембург со счётом 4:1, а Александр Кокорин установил рекорд самого быстрого гола в новейшей истории сборной, забив мяч уже на 18-й секунде матча."
"27 марта 2015 года не был доигран матч отборочного турнира Евро-2016 против сборной Черногории: не прошло и 30 с с момента начала игры, как нем. арбитр Дениз Айтекин остановил игру по причине того, что в голкипера сборной России Игоря Акинфеева прилетел файер, брошенный с черногорской трибуны.","27 марта 2015 года не был доигран матч отборочного турнира Евро-2016 против сборной Черногории: не прошло и 30 секунд с момента начала игры, как немецкий арбитр Дениз Айтекин остановил игру по причине того, что в голкипера сборной России Игоря Акинфеева прилетел файер, брошенный с черногорской трибуны."
"Абсолютная выс. — 90 м над уровнем моря.","Абсолютная высота — 90 метров над уровнем моря."
"При длине головы и тела от 55 до 70 см и хвоста от 11,4 до 22,2 см он примерно такого же размера, как европ. барсук.","При длине головы и тела от 55 до 70 сантиметров и хвоста от 11,4 до 22,2 см он примерно такого же размера, как европейский барсук."
"Животные обитают в лесах и лугах умеренного пояса на высоте до 4300 м и в некоторых районах относительно обычны.","Животные обитают в лесах и лугах умеренного пояса на высоте до 4300 метров и в некоторых районах относительно обычны."
"Первоначально на Passat устанавливали четырёхцилиндровые бензиновые нижневальные двигатели объёмом 1,3 л (мощностью 55 л. с., 54 л. с.) и 1,5 литровые верхневальные (мощностью 75 л. с. (55 кВт, 74 л. с.) / 85 кВт, 84 л. с.) с продольным расположением, эти же двигатели использовались на Audi 80.","Первоначально на Passat устанавливали четырёхцилиндровые бензиновые нижневальные двигатели объёмом 1,3 литра (мощностью 55 л. с., 54 л. с.) и 1,5 литровые верхневальные (мощностью 75 л. с. (55 кВт, 74 л. с.) / 85 кВт, 84 л. с.) с продольным расположением, эти же двигатели использовались на Audi 80."
"В августе 1975 года объём 1,5-литрового двигателя был увеличен до 1,6 л без изменения мощности, но с чуть более высоким крутящим моментом.","В августе 1975 года объём 1,5-литрового двигателя был увеличен до 1,6 литра без изменения мощности, но с чуть более высоким крутящим моментом."
"Единственным доступным двигателем был карбюраторный 1,5-литровый 75-сильный (56 кВт) (или 70 л. с. (52 кВт) в 1975 г), вытесненный с 1976 года инжекторным двигателем объёмом 1,6 л 84 л. с. Bosch (58 кВт).","Единственным доступным двигателем был карбюраторный 1,5-литровый 75-сильный (56 кВт) (или 70 л. с. (52 кВт) в 1975 году), вытесненный с 1976 года инжекторным двигателем объёмом 1,6 литра 84 л. с. Bosch (58 кВт)."
"Изначально линейка двигателей состояла из трёх четырёхцилиндровых бензиновых двигателей объёмом 1,3 л (55 л. с.) и 1,6 л (75 л. с. и 85 л. с.), пятицилиндрового бензинового двигателя объёмом 1,9 л (115 л. с.). PS) и 1,6-литровый дизельным двигателем (54 л. с.).","Изначально линейка двигателей состояла из трёх четырёхцилиндровых бензиновых двигателей объёмом 1,3 литра (55 л. с.) и 1,6 литра (75 л. с. и 85 л. с.), пятицилиндрового бензинового двигателя объёмом 1,9 литра (115 л. с.). PS) и 1,6-литровый дизельным двигателем (54 л. с.)."
"Багажник седана VW Passat имеет объём 500 л.","Багажник седана VW Passat имеет объём 500 литров."
"Багажник универсала меньше на 5 л, однако имеет откидную спинку дивана, что увеличивает его объём на 1,5 куба пространства.","Багажник универсала меньше на 5 литров, однако имеет откидную спинку дивана, что увеличивает его объём на 1,5 куба пространства."
"Предлагалось на выбор 3 варианта двигателей: дизельный объёмом 1.6 л на 80 л.с. с турбонаддувом, а также бензиновые на 1.8 л (90 л.с.) и 2 л (115 л.с.).","Предлагалось на выбор 3 варианта двигателей: дизельный объёмом 1.6 литра на 80 л.с. с турбонаддувом, а также бензиновые на 1.8 литра (90 л.с.) и 2 литра (115 л.с.)."
"Цифра 36 является отсылкой на объём двигателя — V6 рабочим объёмом 3.6 л.","Цифра 36 является отсылкой на объём двигателя — V6 рабочим объёмом 3.6 литра."
"Его мощность — 300 л. с. (221 кВт; 296 л. с.) и крутящий момент 350 Нм, к-рый разгоняет седан и универсал до 100 км/ч (62,1 миль / ч) за 5,6 и 5,8 с соответственно.","Его мощность — 300 л. с. (221 кВт; 296 л. с.) и крутящий момент 350 Нм, который разгоняет седан и универсал до 100 км/ч (62,1 миль / ч) за 5,6 и 5,8 секунды соответственно."
"Объём багажника уменьшен с 650 л до 483 л в универсала Variant, по сравнению с негибридными Passat, уменьшен на 167 л, за счёт аккумуляторной батареи.","Объём багажника уменьшен с 650 литров до 483 литров в универсала Variant, по сравнению с негибридными Passat, уменьшен на 167 литров, за счёт аккумуляторной батареи."
"В июле Volkswagen анонсировал новые прототипы Passat, которые должны поступить в продажу в начале 2024 с бензиновыми, мягкими гибридами и дизельными двигателями, а также двумя новыми гибридами с электроприводом с запасом хода до 100 км и новой цифровой кабиной.","В июле Volkswagen анонсировал новые прототипы Passat, которые должны поступить в продажу в начале 2024 с бензиновыми, мягкими гибридами и дизельными двигателями, а также двумя новыми гибридами с электроприводом с запасом хода до 100 километров и новой цифровой кабиной."
"При равенстве количества побед у двух команд они ранжируются между собой по результату личной встречи, при равенстве количества побед у трёх или более команд — по результатам суммы тестовых бросков в дом (англ. Draw Shot Challenge, DSC, в см; чем меньше величина, тем выше место команды).","При равенстве количества побед у двух команд они ранжируются между собой по результату личной встречи, при равенстве количества побед у трёх или более команд — по результатам суммы тестовых бросков в дом (англ. Draw Shot Challenge, DSC, в сантиметрах; чем меньше величина, тем выше место команды)."
"Первое, размером 4,30 х 2 м, выполнено по эскизу 1934 года художника Игнасио Сулоага и изображает рим. акведук в Сеговии.","Первое, размером 4,30 х 2 метра, выполнено по эскизу 1934 года художника Игнасио Сулоага и изображает римский акведук в Сеговии."
"Второе, размером 3,9 х 1,95 м, выполнено по эскизу 1934 года художника Фернандо Альвареса Сотомайора и называется «Испания — Аргентина 1934» (España - Argentina MCMXXXIV).","Второе, размером 3,9 х 1,95 метров, выполнено по эскизу 1934 года художника Фернандо Альвареса Сотомайора и называется «Испания — Аргентина 1934» (España - Argentina MCMXXXIV)."
"Монета выпускалась из металла 900 пробы и содержала 24,057 г чистого серебра.","Монета выпускалась из металла 900 пробы и содержала 24,057 грамм чистого серебра."
"В 1968—1970 гг входил в сборную СССР, в 1968 г участвовал в Олимпийских играх в Мехико, в 1970 г стал серебряным призёром чемпионата Европы в Барселоне в эстафете 4×200 м вольным стилем.","В 1968—1970 годах входил в сборную СССР, в 1968 году участвовал в Олимпийских играх в Мехико, в 1970 году стал серебряным призёром чемпионата Европы в Барселоне в эстафете 4×200 метров вольным стилем."
"Угол подъёма витка: 7 °","Угол подъёма витка: 7 градусов"
"Первая же гонка сезона, Гран-При Катара, закончилась для француза триумфом — в напряженной борьбе он сумел опередить на финише итальянца Энеа Бастианини всего лишь на 0,027 с, или на 43 см.","Первая же гонка сезона, Гран-При Катара, закончилась для француза триумфом — в напряженной борьбе он сумел опередить на финише итальянца Энеа Бастианини всего лишь на 0,027 с, или на 43 сантиметра."
"д. находится в юго-восточной части Рязанской области, в лесостепной зоне, в пределах Окско-Донской равнины, на расстоянии примерно 20 км (по прямой) к юго-востоку от посёлка городского типа Сараи, административного центра района.","Деревня находится в юго-восточной части Рязанской области, в лесостепной зоне, в пределах Окско-Донской равнины, на расстоянии примерно 20 километров (по прямой) к юго-востоку от посёлка городского типа Сараи, административного центра района."
"Лето теплое (средняя температура июля от +19 до +19.7 °).","Лето теплое (средняя температура июля от +19 до +19.7 градусов)."
"В отдельные жаркие дни максимальная температура поднимается до 38 °.","В отдельные жаркие дни максимальная температура поднимается до 38 градусов."
"Годовая сумма осадков в Камешкирском районе составляет 415 мм.","Годовая сумма осадков в Камешкирском районе составляет 415 миллиметров."
"В 35 км от него ж.-д. станция Чаадаевка.","В 35 километрах от него железнодорожная станция Чаадаевка."
"Скульптура высотой более 6 м из особой породы дуба.","Скульптура высотой более 6 метров из особой породы дуба."
"Место гибели Александра Матросова в 42 км к северу от города Великие Луки и в 22 км к юго-востоку от посёлка Локня превращено в мемор. комплекс.","Место гибели Александра Матросова в 42 километрах к северу от города Великие Луки и в 22 километрах к юго-востоку от посёлка Локня превращено в мемориальный комплекс."
"В Шри-Ланке встречается от высоких холмов до низменностей на высоте от 400 до 1400 м (был найден до 2200 м) над уровнем моря.","В Шри-Ланке встречается от высоких холмов до низменностей на высоте от 400 до 1400 метров (был найден до 2200 метров) над уровнем моря."
"Он имеет среднюю высоту 250 м.","Он имеет среднюю высоту 250 метров."
"650S имеет углеволоконный монокок с алюминиевой структурой в передней и задней части, подвеска имеет тип ProActive Chassis Control, в паре с тем же двигателем V8 на 3.8 л (M838T), но теперь выдает 641 лошадиных сил и 678 HM крутящего момента, мощность передаётся через 7 ступенчатую трансмиссию SSG с двойным сцеплением на откр. блокирующийся дифференциал.","650S имеет углеволоконный монокок с алюминиевой структурой в передней и задней части, подвеска имеет тип ProActive Chassis Control, в паре с тем же двигателем V8 на 3.8 литра (M838T), но теперь выдает 641 лошадиных сил и 678 HM крутящего момента, мощность передаётся через 7 ступенчатую трансмиссию SSG с двойным сцеплением на открытый блокирующийся дифференциал."
"При конструировании позаимствовали всего 25 % от 12C Spider, складывание крыши занимает примерно 15 с.","При конструировании позаимствовали всего 25 % от 12C Spider, складывание крыши занимает примерно 15 секунд."
"Выхлопная система выполненная из титана и новые элементы двигателя M838T позволили получить мощность 675 л.с при 7100 об/мин, а также 700 HM крутящего момента, соотношение мощности к весу 549 лошадиных сил на тонну, это позволяет достичь 100 км/ч за 2.9 с.","Выхлопная система выполненная из титана и новые элементы двигателя M838T позволили получить мощность 675 л.с при 7100 об/мин, а также 700 HM крутящего момента, соотношение мощности к весу 549 лошадиных сил на тонну, это позволяет достичь 100 км/ч за 2.9 секунды."
"В целом, он невысок, но величины нарастают при движении к северу: в южной части выделяется г. Синюха (679 м), в средней части имеется пик высотой 752 м, далее на севере имеются пики Царь (1013 м) и гора Ромашка (596 м).","В целом, он невысок, но величины нарастают при движении к северу: в южной части выделяется г. Синюха (679 м), в средней части имеется пик высотой 752 м, далее на севере имеются пики Царь (1013 м) и гора Ромашка (596 метров)."
"Мандибулы прямые, прикрепляются у середины переднего края головы, капкановидно открываются на 180 °, равны половине длины головы и несут 3 вершинных длинных зубца.","Мандибулы прямые, прикрепляются у середины переднего края головы, капкановидно открываются на 180 градусов, равны половине длины головы и несут 3 вершинных длинных зубца."
